Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Directorate
201498,Coventry Diocesan Board of Education,51404568,R1601,Training,807.00,05/07/2018,Schools
201498,Coventry Diocesan Board of Education,51413122,R2401,Water Supply,936.19,27/07/2018,People Group
201502,Coventry Mind,51411852,R5702,Payments to External Contractors,"100,500.00",26/07/2018,Communities
201510,Coventry University,51404295,R5702,Payments to External Contractors,"1,000.00",05/07/2018,Communities
201517,Cpa Horticulture Ltd,51409039,R2751,Grounds Maintenance,"1,215.00",13/07/2018,Communities
232742,Creative Flair Childcare Ltd,51413332,R6106,Early Years Funding (PVIs and LA),"2,063.10",03/07/2018,Communities
223291,Creative Support Ltd,51422514,R5851,Supported Living,945.00,24/07/2018,People Group
223291,Creative Support Ltd,51422505,R5851,Supported Living,945.00,24/07/2018,People Group
223291,Creative Support Ltd,51422508,R5843,Extra Care,"1,136.00",24/07/2018,People Group
223291,Creative Support Ltd,51422505,R5843,Extra Care,"1,136.00",24/07/2018,People Group
223291,Creative Support Ltd,51422514,R5843,Extra Care,"1,136.00",24/07/2018,People Group
223291,Creative Support Ltd,51422508,R5851,Supported Living,945.00,24/07/2018,People Group
201541,Croft School Ltd,51413823,R6107,SEN Statements Funding,"3,527.00",02/07/2018,Communities
209135,Cross Roads Garage Ltd t/a Unity Automotive,51424675,R3010,Purchase Of Vehicles,"18,792.14",31/07/2018,Communities
209006,Cruckton Hall Ltd t/a Cruckton Hall School,51413001,R5806,Residential Care,"48,728.00",27/07/2018,People Group
221703,Ctalk Ltd,51416631,R4512,Software,"1,350.71",24/07/2018,Resources
221703,Ctalk Ltd,51414351,R4512,Software,"7,943.94",24/07/2018,Resources
221703,Ctalk Ltd,51414356,R4512,Software,"1,400.00",24/07/2018,Resources
201828,Cubbington Road Surgery,51410811,R1408,Other Staffing Costs,"3,507.00",19/07/2018,Fire and Rescue
201486,CWCC (Coventry and Warwickshire Chamber of Commerce),51405275,R5702,Payments to External Contractors,"18,992.01",05/07/2018,Communities
233803,Cygnet (NW) Ltd,51411118,R5702,Payments to External Contractors,755.00,20/07/2018,Communities
233803,Cygnet (NW) Ltd,51411123,R5702,Payments to External Contractors,"1,661.00",20/07/2018,Communities
231404,DA Languages Ltd,51406946,R4441,Professional Fees,913.00,06/07/2018,Resources
229765,Daddy Day Care,51416599,R6106,Early Years Funding (PVIs and LA),"1,389.96",10/07/2018,Communities
229994,Daisykins at Rugby Free Primary School,51413372,R6106,Early Years Funding (PVIs and LA),"5,343.43",03/07/2018,Communities
230691,Dawnus Construction Holdings Ltd,51425088,C1030,"New Construction, Conversion & Renovation","140,285.72",27/07/2018,Capital
220287,Dealership Services Ltd,51410358,R4205,"Clothing, Uniforms & Laundry",641.10,20/07/2018,Fire and Rescue
210181,Demco Europe Ltd,51411031,R4008,Equipment,"8,160.94",20/07/2018,Resources
219451,Department for Work and Pensions-Compensation Recovery Unit,51415234,R4928,Other Insurance Claims,665.00,06/07/2018,Other Services
219451,Department for Work and Pensions-Compensation Recovery Unit,51415235,R4928,Other Insurance Claims,883.00,06/07/2018,Other Services
219451,Department for Work and Pensions-Compensation Recovery Unit,51418565,R4928,Other Insurance Claims,665.00,12/07/2018,Other Services
219451,Department for Work and Pensions-Compensation Recovery Unit,51421439,R4928,Other Insurance Claims,"17,418.00",20/07/2018,Other Services
219451,Department for Work and Pensions-Compensation Recovery Unit,51411063,R4928,Other Insurance Claims,866.00,20/07/2018,Other Services
227973,DF Sports Coaching,51424764,R4441,Professional Fees,780.00,31/07/2018,Schools
220586,Diamond Bus Company Ltd,51414049,R5704,Public Transport,"2,986.06",03/07/2018,Communities
220586,Diamond Bus Company Ltd,51414087,R5704,Public Transport,"6,260.00",03/07/2018,Communities
220586,Diamond Bus Company Ltd,51421250,R5704,Public Transport,"6,260.00",30/07/2018,Communities
225028,Diamond Sports Coaching,51415220,R4441,Professional Fees,995.00,20/07/2018,Schools
225845,Dignus Healthcare Ltd,51410899,R5702,Payments to External Contractors,585.58,20/07/2018,Communities
201537,Disclosure and Barring Service,51407115,R1503,Staff DBS Checks,"21,840.00",06/07/2018,Resources
210064,Distinctive Taxis Ltd t/a 007 Stratford's Taxis,51419388,R3204,Home To School / College Transport,584.00,24/07/2018,Communities
210064,Distinctive Taxis Ltd t/a 007 Stratford's Taxis,51419388,R3204,Home To School / College Transport,697.00,24/07/2018,Communities
215382,Diva Creative Ltd,51422261,R5702,Payments to External Contractors,"2,112.00",25/07/2018,Communities
221329,Dodd Group (Midlands) Ltd,51408551,R2024,Property Services Electrical (LE),"3,316.56",04/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408549,C1030,"New Construction, Conversion & Renovation","8,802.90",04/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51404339,R2024,Property Services Electrical (LE),"1,173.30",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404341,R2024,Property Services Electrical (LE),"1,566.66",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404344,R2024,Property Services Electrical (LE),"1,227.88",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404354,R2024,Property Services Electrical (LE),"1,433.50",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404355,R2024,Property Services Electrical (LE),"1,086.79",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404369,R2024,Property Services Electrical (LE),"1,518.34",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411659,R2023,Property Services Mechanical (LM),533.53,05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404342,R2023,Property Services Mechanical (LM),"1,140.97",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404365,R2023,Property Services Mechanical (LM),"1,053.22",05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51404348,R2023,Property Services Mechanical (LM),576.38,05/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408769,R2024,Property Services Electrical (LE),741.27,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405057,R2024,Property Services Electrical (LE),648.44,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405037,R2023,Property Services Mechanical (LM),762.74,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407409,R2023,Property Services Mechanical (LM),"1,120.91",06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405062,R2024,Property Services Electrical (LE),"1,632.06",06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405071,R2023,Property Services Mechanical (LM),780.12,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408550,C1030,"New Construction, Conversion & Renovation","15,617.05",06/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51409573,R2023,Property Services Mechanical (LM),"1,132.70",06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405044,R2023,Property Services Mechanical (LM),"1,447.99",06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405043,R2024,Property Services Electrical (LE),626.76,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407526,R2024,Property Services Electrical (LE),954.76,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407452,R2023,Property Services Mechanical (LM),990.56,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407410,R2024,Property Services Electrical (LE),"1,104.28",06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405054,R2023,Property Services Mechanical (LM),739.66,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51405036,R2024,Property Services Electrical (LE),"1,421.56",06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407463,R2023,Property Services Mechanical (LM),778.93,06/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408554,C1030,"New Construction, Conversion & Renovation","8,938.13",06/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51416980,R2023,Property Services Mechanical (LM),825.24,09/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411763,C1030,"New Construction, Conversion & Renovation","12,099.81",11/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51411764,C1030,"New Construction, Conversion & Renovation","24,743.04",11/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51418108,R2023,Property Services Mechanical (LM),875.38,11/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411773,C1030,"New Construction, Conversion & Renovation","36,065.63",11/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51411774,C1030,"New Construction, Conversion & Renovation","15,457.43",11/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51417283,R2022,Property Services Building (LB),"1,968.13",11/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411762,C1030,"New Construction, Conversion & Renovation","37,976.01",11/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51411772,C1030,"New Construction, Conversion & Renovation","7,822.22",12/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51411777,C1030,"New Construction, Conversion & Renovation","2,606.34",12/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51407591,R2023,Property Services Mechanical (LM),620.40,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407624,R2023,Property Services Mechanical (LM),883.60,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407642,R2024,Property Services Electrical (LE),746.96,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407628,R2023,Property Services Mechanical (LM),"1,043.12",12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411790,R2023,Property Services Mechanical (LM),"2,580.73",12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407625,R2023,Property Services Mechanical (LM),596.29,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51410115,R2024,Property Services Electrical (LE),948.73,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407604,R2023,Property Services Mechanical (LM),582.80,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411771,R2023,Property Services Mechanical (LM),"3,447.46",12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407550,R2024,Property Services Electrical (LE),726.10,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51407556,R2023,Property Services Mechanical (LM),562.40,12/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408725,R2023,Property Services Mechanical (LM),928.40,13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408720,R2023,Property Services Mechanical (LM),"1,175.53",13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51409261,R2023,Property Services Mechanical (LM),688.35,13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51410105,R2024,Property Services Electrical (LE),660.19,13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408724,R2023,Property Services Mechanical (LM),"1,209.38",13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408726,R2023,Property Services Mechanical (LM),662.06,13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411791,C1030,"New Construction, Conversion & Renovation","4,842.39",13/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51408728,R2024,Property Services Electrical (LE),508.58,13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411776,R2024,Property Services Electrical (LE),"3,930.29",13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51408744,R2024,Property Services Electrical (LE),850.18,13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51418713,R2023,Property Services Mechanical (LM),683.94,13/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51420569,C1030,"New Construction, Conversion & Renovation","2,760.40",18/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51420784,R2024,Property Services Electrical (LE),771.81,18/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51410207,R2024,Property Services Electrical (LE),666.13,19/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51410196,R2023,Property Services Mechanical (LM),"1,908.65",19/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51410180,R2024,Property Services Electrical (LE),889.36,19/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51410152,R2024,Property Services Electrical (LE),550.55,19/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51410217,R2023,Property Services Mechanical (LM),"1,587.73",19/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411220,R2023,Property Services Mechanical (LM),"1,512.11",20/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411254,R2023,Property Services Mechanical (LM),583.44,20/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51416203,R2023,Property Services Mechanical (LM),"2,015.47",20/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411219,R2023,Property Services Mechanical (LM),568.46,20/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411218,R2023,Property Services Mechanical (LM),617.34,20/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51416199,R2023,Property Services Mechanical (LM),"2,220.07",20/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411244,R2024,Property Services Electrical (LE),905.33,20/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411747,C1030,"New Construction, Conversion & Renovation","3,102.84",25/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51411748,C1030,"New Construction, Conversion & Renovation","13,181.14",25/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51411792,R2024,Property Services Electrical (LE),"2,036.39",25/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51411746,C1030,"New Construction, Conversion & Renovation","11,648.39",25/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51412819,R2024,Property Services Electrical (LE),759.94,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51420787,R2024,Property Services Electrical (LE),799.69,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51420783,R2023,Property Services Mechanical (LM),"1,511.75",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51420780,R2024,Property Services Electrical (LE),641.20,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51418765,R2024,Property Services Electrical (LE),620.83,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412909,R2024,Property Services Electrical (LE),"1,668.88",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412900,R2023,Property Services Mechanical (LM),"1,701.31",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412888,R2023,Property Services Mechanical (LM),"1,706.53",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412886,R2023,Property Services Mechanical (LM),"1,015.60",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412875,R2023,Property Services Mechanical (LM),"1,003.35",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412830,R2024,Property Services Electrical (LE),578.93,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412817,R2023,Property Services Mechanical (LM),782.06,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412872,R2023,Property Services Mechanical (LM),"1,448.38",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412896,R2024,Property Services Electrical (LE),843.96,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51416212,R2024,Property Services Electrical (LE),"6,904.15",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412826,R2024,Property Services Electrical (LE),972.48,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412827,R2024,Property Services Electrical (LE),759.94,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51416195,C1030,"New Construction, Conversion & Renovation","16,485.55",27/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51416201,C1030,"New Construction, Conversion & Renovation","5,468.95",27/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51412878,C1030,"New Construction, Conversion & Renovation","1,997.50",27/07/2018,Capital
221329,Dodd Group (Midlands) Ltd,51416208,R2023,Property Services Mechanical (LM),"2,111.13",27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412895,R2024,Property Services Electrical (LE),987.92,27/07/2018,Resources
221329,Dodd Group (Midlands) Ltd,51412816,R2024,Property Services Electrical (LE),885.50,27/07/2018,Resources
218071,Dordon Primary School (Academy),51422785,R6107,SEN Statements Funding,"1,046.00",25/07/2018,Communities
209023,Dorothy Goodman School (Academy),51411480,R6107,SEN Statements Funding,"3,216.00",25/07/2018,Communities
209023,Dorothy Goodman School (Academy),51411505,R6107,SEN Statements Funding,"1,684.00",25/07/2018,Communities
209023,Dorothy Goodman School (Academy),51411504,R6107,SEN Statements Funding,918.00,25/07/2018,Communities
209023,Dorothy Goodman School (Academy),51411493,R6107,SEN Statements Funding,"4,748.00",25/07/2018,Communities
209023,Dorothy Goodman School (Academy),51411486,R6107,SEN Statements Funding,"4,748.00",25/07/2018,Communities
201834,Draeger Safety UK Ltd,51404642,R4015,Equipment Repair & Maintenance,"1,196.64",06/07/2018,Fire and Rescue
201834,Draeger Safety UK Ltd,51409811,R4015,Equipment Repair & Maintenance,"2,887.40",19/07/2018,Fire and Rescue
201834,Draeger Safety UK Ltd,51411429,C1010,Acquisition Of New Assets,"15,180.00",23/07/2018,Capital
201834,Draeger Safety UK Ltd,51412379,R4015,Equipment Repair & Maintenance,"1,939.63",27/07/2018,Fire and Rescue
201834,Draeger Safety UK Ltd,51414117,C1010,Acquisition Of New Assets,"1,650.00",30/07/2018,Capital
201841,Drive Motor Retail Ltd t/a Drive Vauxhall,51413129,R4030,Materials,679.98,12/07/2018,Communities
201841,Drive Motor Retail Ltd t/a Drive Vauxhall,51412774,R4030,Materials,"1,109.18",13/07/2018,Communities
201841,Drive Motor Retail Ltd t/a Drive Vauxhall,51414267,R4030,Materials,"1,683.50",19/07/2018,Communities
201848,Dtz Debenham Tie Leung  Ltd,51413766,R4441,Professional Fees,"1,040.00",13/07/2018,Resources
201849,Ducklings Day Nursery,51413279,R6106,Early Years Funding (PVIs and LA),"7,200.22",03/07/2018,Communities
201851,Dudley Lodge,51407747,R5801,Carer Allowance Payments,"16,474.29",13/07/2018,People Group
201851,Dudley Lodge,51410908,R5801,Carer Allowance Payments,"16,474.29",20/07/2018,People Group
220106,Dunchurch Surgery,51422105,R5702,Payments to External Contractors,560.00,30/07/2018,Communities
201863,Dunfield House Ltd,51409446,R4915,Schools Specific - Other Expenditure,"7,985.07",13/07/2018,Schools
201910,E.On ****6103,51410332,R2102,Energy Costs,"1,270.39",06/07/2018,Communities
201910,E.On ****6103,51410337,R2102,Energy Costs,"7,901.64",06/07/2018,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51419610,R2102,Energy Costs,"4,401.00",18/07/2018,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51418627,R2102,Energy Costs,776.00,20/07/2018,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51419070,R2102,Energy Costs,"1,068.00",20/07/2018,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51419071,R2102,Energy Costs,"1,068.00",20/07/2018,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51420607,R2102,Energy Costs,679.00,20/07/2018,Communities
201916,E.On Energy Solutions Ltd (Street Lighting),51418626,R2102,Energy Costs,"1,032.50",20/07/2018,Communities
201930,Eastern Shires Purchasing Organisation,51410028,R4313,Stationery & Paper,581.29,03/07/2018,People Group
201930,Eastern Shires Purchasing Organisation,51411392,R4030,Materials,531.90,04/07/2018,Schools
201930,Eastern Shires Purchasing Organisation,51413905,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",942.76,11/07/2018,Resources
201930,Eastern Shires Purchasing Organisation,51413788,R4313,Stationery & Paper,503.39,12/07/2018,Resources
201930,Eastern Shires Purchasing Organisation,51417847,R4313,Stationery & Paper,524.18,24/07/2018,Resources
201930,Eastern Shires Purchasing Organisation,51418640,R2002,Building Maintenance,595.10,25/07/2018,Communities
201937,Easynet Ltd,51407110,R4015,Equipment Repair & Maintenance,598.00,12/07/2018,Communities
201946,Econ Engineering Ltd,51407137,R4030,Materials,"2,096.86",04/07/2018,Communities
201946,Econ Engineering Ltd,51407147,R4030,Materials,"1,585.34",04/07/2018,Communities
201952,Edge Services,51410274,R1601,Training,"6,150.00",11/07/2018,Communities
234615,Educaterers Ltd,51409633,R4102,Catering Services & Supplies,"2,865.80",03/07/2018,Schools
234615,Educaterers Ltd,51409633,R4102,Catering Services & Supplies,547.40,03/07/2018,Schools
234615,Educaterers Ltd,51406994,R4102,Catering Services & Supplies,"2,018.85",03/07/2018,Schools
234615,Educaterers Ltd,51406994,R4102,Catering Services & Supplies,"1,986.37",03/07/2018,Schools
234615,Educaterers Ltd,51405555,R4102,Catering Services & Supplies,"3,018.60",03/07/2018,Schools
234615,Educaterers Ltd,51405555,R4102,Catering Services & Supplies,887.95,03/07/2018,Schools
234615,Educaterers Ltd,51405555,R4102,Catering Services & Supplies,645.90,03/07/2018,Schools
234615,Educaterers Ltd,51405555,R4102,Catering Services & Supplies,"2,878.92",03/07/2018,Schools
234615,Educaterers Ltd,51408614,R4102,Catering Services & Supplies,"1,634.00",03/07/2018,Schools
234615,Educaterers Ltd,51408614,R4102,Catering Services & Supplies,936.67,03/07/2018,Schools
234615,Educaterers Ltd,51414483,R4102,Catering Services & Supplies,"1,780.20",03/07/2018,Schools
234615,Educaterers Ltd,51414483,R4102,Catering Services & Supplies,"1,467.45",03/07/2018,Schools
234615,Educaterers Ltd,51414106,R4102,Catering Services & Supplies,"2,521.95",03/07/2018,Schools
234615,Educaterers Ltd,51414106,R4102,Catering Services & Supplies,"3,185.56",03/07/2018,Schools
234615,Educaterers Ltd,51408699,R4102,Catering Services & Supplies,"4,704.15",04/07/2018,Schools
234615,Educaterers Ltd,51409825,R4102,Catering Services & Supplies,"5,241.22",04/07/2018,Schools
234615,Educaterers Ltd,51405760,R4102,Catering Services & Supplies,984.70,04/07/2018,Schools
234615,Educaterers Ltd,51405760,R4102,Catering Services & Supplies,"1,717.23",04/07/2018,Schools
234615,Educaterers Ltd,51407875,R4102,Catering Services & Supplies,"2,982.05",04/07/2018,Schools
234615,Educaterers Ltd,51407875,R4102,Catering Services & Supplies,"2,564.82",04/07/2018,Schools
234615,Educaterers Ltd,51407252,R4102,Catering Services & Supplies,"3,031.12",04/07/2018,Schools
234615,Educaterers Ltd,51405760,R4102,Catering Services & Supplies,"2,773.50",04/07/2018,Schools
234615,Educaterers Ltd,51407909,R4102,Catering Services & Supplies,"1,138.98",04/07/2018,Schools
234615,Educaterers Ltd,51407909,R4102,Catering Services & Supplies,"1,474.90",04/07/2018,Schools
234615,Educaterers Ltd,51405790,R4102,Catering Services & Supplies,"1,234.10",04/07/2018,Schools
234615,Educaterers Ltd,51405790,R4102,Catering Services & Supplies,"1,582.40",04/07/2018,Schools
234615,Educaterers Ltd,51408344,R4102,Catering Services & Supplies,"2,506.90",05/07/2018,Schools
234615,Educaterers Ltd,51408344,R4102,Catering Services & Supplies,"2,196.73",05/07/2018,Schools
234615,Educaterers Ltd,51408384,R4102,Catering Services & Supplies,"2,109.85",05/07/2018,Schools
234615,Educaterers Ltd,51404501,R4102,Catering Services & Supplies,851.40,05/07/2018,Schools
234615,Educaterers Ltd,51407857,R4102,Catering Services & Supplies,"1,429.85",06/07/2018,Schools
234615,Educaterers Ltd,51407857,R4102,Catering Services & Supplies,"1,806.00",06/07/2018,Schools
234615,Educaterers Ltd,51405335,R4102,Catering Services & Supplies,542.80,06/07/2018,Schools
234615,Educaterers Ltd,51405205,R4102,Catering Services & Supplies,"2,186.95",06/07/2018,Schools
234615,Educaterers Ltd,51424757,R4102,Catering Services & Supplies,"1,019.10",31/07/2018,Schools
222150,Edward Brain & Sons Ltd,51416218,R4008,Equipment,"1,336.00",20/07/2018,Communities
210433,Edwards Taxis,51416164,R3204,Home To School / College Transport,574.00,06/07/2018,Communities
210433,Edwards Taxis,51416181,R3204,Home To School / College Transport,712.00,06/07/2018,Communities
204614,EE Ltd (Orange Airtime ****1263),51403104,R4513,Telephones & Broadband,744.15,04/07/2018,Fire and Rescue
204614,EE Ltd (Orange Airtime ****1263),51403119,R4513,Telephones & Broadband,"1,059.02",04/07/2018,Fire and Rescue
204614,EE Ltd (Orange Airtime ****1263),51410823,R4513,Telephones & Broadband,766.31,20/07/2018,Fire and Rescue
204614,EE Ltd (Orange Airtime ****1263),51410857,R4513,Telephones & Broadband,"1,014.77",20/07/2018,Fire and Rescue
233926,Eg (Training) Ltd,51404870,R5702,Payments to External Contractors,609.00,06/07/2018,Communities
233845,Elysian Field Ltd,51409027,R6104,Social Care - Section 17 Payments,692.38,04/07/2018,People Group
233845,Elysian Field Ltd,51409042,R6104,Social Care - Section 17 Payments,"1,772.33",04/07/2018,People Group
233845,Elysian Field Ltd,51405869,R5459,Leaving Care Accommodation,"1,772.33",04/07/2018,People Group
233845,Elysian Field Ltd,51412966,R5459,Leaving Care Accommodation,"2,340.00",27/07/2018,People Group
235249,Elysium Healthcare Ltd,51411116,R5702,Payments to External Contractors,"1,440.00",19/07/2018,Communities
235249,Elysium Healthcare Ltd,51411125,R5702,Payments to External Contractors,"2,880.00",19/07/2018,Communities
202021,Embody Dance,51409441,R4441,Professional Fees,840.00,13/07/2018,Schools
202021,Embody Dance,51409444,R4915,Schools Specific - Other Expenditure,840.00,13/07/2018,Schools
202032,Emscote House School and Nursery,51413273,R6106,Early Years Funding (PVIs and LA),901.16,03/07/2018,Communities
202034,Emscote Preschool,51421217,R6106,Early Years Funding (PVIs and LA),-700.00,18/07/2018,Communities
220152,Encore Personnel Services Ltd,51408519,R1101,Agency Staff Pay,581.63,06/07/2018,Communities
220152,Encore Personnel Services Ltd,51408494,R1101,Agency Staff Pay,652.85,06/07/2018,Communities
220152,Encore Personnel Services Ltd,51411147,R1101,Agency Staff Pay,581.63,13/07/2018,Communities
202050,Envirocare Midlands Ltd,51408537,C1030,"New Construction, Conversion & Renovation","1,084.80",05/07/2018,Capital
202050,Envirocare Midlands Ltd,51408589,C1030,"New Construction, Conversion & Renovation","7,195.00",06/07/2018,Capital
999982,Environment Agency,51417007,C1030,"New Construction, Conversion & Renovation","1,345.00",09/07/2018,Capital
216598,Environment Agency (****4411),51412959,R2754,Waste Management,718.00,06/07/2018,Communities
216598,Environment Agency (****4411),51412956,R2754,Waste Management,718.00,06/07/2018,Communities
235211,Equality and Inclusion Partnership (EQuIP),51409244,R5702,Payments to External Contractors,"11,875.00",13/07/2018,Communities
202062,Equine Learning CIC,51409767,R5702,Payments to External Contractors,"2,305.00",18/07/2018,Communities
202062,Equine Learning CIC,51409769,R5702,Payments to External Contractors,675.00,18/07/2018,Communities
208677,Esh Works Ltd,51404315,R5702,Payments to External Contractors,"2,200.00",05/07/2018,Communities
208677,Esh Works Ltd,51404316,R5702,Payments to External Contractors,"2,200.00",05/07/2018,Communities
202076,ESP Systex Ltd,51404791,R4505,ICT Supplies / Consumables,"1,449.06",06/07/2018,Communities
202076,ESP Systex Ltd,51404776,R4310,"Printing, Photocopying and Reprographics",844.55,06/07/2018,Communities
215263,ESPO Energy,51413629,R2102,Energy Costs,547.84,12/07/2018,People Group
215263,ESPO Energy,51413626,R2102,Energy Costs,670.54,12/07/2018,People Group
215263,ESPO Energy,51422070,R2102,Energy Costs,501.30,27/07/2018,Resources
215263,ESPO Energy,51422295,R2102,Energy Costs,628.05,27/07/2018,Resources
215263,ESPO Energy,51422300,R2102,Energy Costs,"1,057.90",27/07/2018,Resources
215263,ESPO Energy,51422447,R2102,Energy Costs,787.31,27/07/2018,Resources
215263,ESPO Energy,51422293,R2102,Energy Costs,"1,427.09",27/07/2018,Resources
215263,ESPO Energy,51422079,R2102,Energy Costs,716.76,27/07/2018,Resources
202082,Essential Futures Ltd t/a Eden Futures,51417450,R5851,Supported Living,"1,274.00",11/07/2018,People Group
