Supplier Name,Supplier ID,Payment Date,Amount,Spend Area, Account Code,Account Description,Internal Reference Number
CROSSCROWN T/A THE ELMS RESIDENTIAL CARE HOME,D19311,15/09/2011,"2,036.64",ADULT HEALTH AND COMMUNITY SERVICES,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1237014,8"
CROSSCROWN T/A THE ELMS RESIDENTIAL CARE HOME,D19311,15/09/2011,"2,100.00",ADULT HEALTH AND COMMUNITY SERVICES,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1237014,5"
CROSSCROWN T/A THE ELMS RESIDENTIAL CARE HOME,D19311,15/09/2011,"2,200.00",ADULT HEALTH AND COMMUNITY SERVICES,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1237014,1"
CROSSCROWN T/A THE ELMS RESIDENTIAL CARE HOME,D19311,15/09/2011,"2,200.00",ADULT HEALTH AND COMMUNITY SERVICES,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1237014,9"
CROSSCROWN T/A THE ELMS RESIDENTIAL CARE HOME,D19311,15/09/2011,"2,300.00",ADULT HEALTH AND COMMUNITY SERVICES,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1237014,10"
CROSSCROWN T/A THE ELMS RESIDENTIAL CARE HOME,D19311,15/09/2011,"1,450.36",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1237014,4"
CROSSCROWN T/A THE ELMS RESIDENTIAL CARE HOME,D19311,15/09/2011,"1,760.64",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1237014,2"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,521.74,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239327,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,531.61,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239745,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,548.88,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239323,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,577.88,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239656,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,622.24,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239738,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,652.96,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239601,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,660.32,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239535,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,673.16,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239335,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,685.25,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240050,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,690.76,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239724,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,700.86,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239716,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,710.44,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239621,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,747.01,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239564,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,748.24,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239704,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,755.36,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239430,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,764.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239623,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,792.34,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240061,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,839.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239737,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,879.44,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239574,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,890.12,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239635,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,929.58,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239705,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,931.20,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239922,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,114.98",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239730,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,141.26",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239654,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,280.72",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239508,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,474.40",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239456,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,496.48",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239886,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,509.08",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239514,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,546.88",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239733,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,29/09/2011,748.24,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1240693,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,511.08,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239914,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,548.88,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239911,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,551.34,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239578,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,568.84,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239599,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,583.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239907,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,648.97,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239569,2"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,652.79,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239880,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,656.76,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239583,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,659.50,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239826,2"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,669.36,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239678,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,694.04,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239910,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,710.70,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239869,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,719.24,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239873,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,741.12,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239319,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,748.24,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239332,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,751.80,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239443,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,773.44,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239475,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,798.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239384,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,872.84,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239658,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,912.00,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239729,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,913.68,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239755,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,117.96",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239743,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,130.56",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239892,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,130.56",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239906,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,151.92",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239841,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,280.64",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239575,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,496.48",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239552,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,496.48",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239586,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,512.88",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239819,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,26/09/2011,"1,679.44",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239736,1"
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,12/09/2011,889.36,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1236525,1"
CROSSROADS COVENTRY & WARWICKSHIRE,CL3036,22/09/2011,"1,347.50",CHILDREN YOUNG PEOPLE AND FAMILIES,H21A,DOMICILIARY EXTERNAL,"ED1238265,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,26/09/2011,"12,577.60",ADULT HEALTH AND COMMUNITY SERVICES,4R1C,SLA - CARERS,"SS1239201,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,08/09/2011,590.64,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1236543,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,01/09/2011,656.51,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1234072,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,01/09/2011,853.65,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1234042,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,01/09/2011,840.18,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1234059,1"
CRUCIBLE EDUCATION LTD TIA NORTON COLLEGE,U06515,22/09/2011,"10,800.00",CHILDREN YOUNG PEOPLE AND FAMILIES,461A,FEES AT INDEPENDENT SCHOOLS,"ED1235449,1"
CSWP LTD,C23844,05/09/2011,"5,066.70",CHILDREN YOUNG PEOPLE AND FAMILIES,4610,CONSULTANCY - EXTERNAL,"ED1235326,1"
CSWP LTD,C23844,29/09/2011,"4,993.90",CHILDREN YOUNG PEOPLE AND FAMILIES,4610,CONSULTANCY - EXTERNAL,"ED1239348,1"
CSWP LTD,C23844,08/09/2011,"21,705.75",CHILDREN YOUNG PEOPLE AND FAMILIES,4610,CONSULTANCY - EXTERNAL,"ED1236573,1"
CTTM,CH8349,15/09/2011,"4,848.00",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236806,1"
CTTM,CH8349,15/09/2011,"5,507.40",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236806,2"
CTTM,CH8349,15/09/2011,"5,563.08",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236806,3"
CTTM,CH8349,15/09/2011,"5,497.60",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236806,4"
CUBBINGTON MILL CARE HOME,C24301,15/09/2011,"1,521.44",ADULT HEALTH AND COMMUNITY SERVICES,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1236834,1"
CUBBINGTON MILL CARE HOME,C24301,15/09/2011,"1,521.44",ADULT HEALTH AND COMMUNITY SERVICES,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1236834,2"
CUBBINGTON MILL CARE HOME,C24301,15/09/2011,"12,499.31",ADULT HEALTH AND COMMUNITY SERVICES,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1236834,4"
CUBBINGTON MILL CARE HOME,C24301,15/09/2011,"1,946.64",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236834,3"
CULPEPER CARE LTD,D20281,15/09/2011,"12,607.14",ADULT HEALTH AND COMMUNITY SERVICES,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1237410,1"
CULPEPER CARE LTD,D20281,15/09/2011,688.84,ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1237054,2"
CULPEPER CARE LTD,D20281,15/09/2011,"1,450.36",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1237054,1"
CULWORTH PARTNERSHIP,CI5091,15/09/2011,"2,365.20",ADULT HEALTH AND COMMUNITY SERVICES,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1237194,1"
CULWORTH PARTNERSHIP,CI5091,15/09/2011,"1,379.88",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1237194,2"
CUNNINGHAM CASH REGISTERS LTD,C22839,05/09/2011,"2,371.00",RESOURCES GROUP,DG52,COMPUTER HARDWARE MAINTENANCE,"WA249696,1"
CURDWORTH PRE-SCHOOL,C23849,08/09/2011,"3,045.90",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232259,1"
CURRALL LEWIS & MARTIN (CONSTRUCTION) LTD,D12043,19/09/2011,"106,805.92",CAPITAL,B1,BUILDING WORKS,"PT373927,1"
CWT,D12055,26/09/2011,960.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1239043,1"
CWT,D12055,26/09/2011,"1,000.00",CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1239044,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237620,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237621,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237622,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237623,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237624,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237625,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237626,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237627,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237628,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237629,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237630,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237632,1"
CWT,U00512,15/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237633,1"
CWT,U00512,15/09/2011,960.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1237631,1"
CWT,U00512,22/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1238536,1"
CWT,U00512,22/09/2011,700.00,CHILDREN YOUNG PEOPLE AND FAMILIES,3810,GRANTS TO EXTERNAL ORGANISATIONS,"ED1238544,1"
CWT,U00512,22/09/2011,"1,028.58",ADULT HEALTH AND COMMUNITY SERVICES,1G05,TRAINING EXPENSES,"SS1239390,1"
CYCLESCHEME LIMITED,CG5805,19/09/2011,"2,477.07",COMMUNITIES GROUP,8G00,EQUIPMENT - PURCHASES & MAINTENANCE,"PT373783,1"
CYCLESCHEME LIMITED,CG5805,19/09/2011,"3,809.90",COMMUNITIES GROUP,8G00,EQUIPMENT - PURCHASES & MAINTENANCE,"PT373784,1"
CYCLESCHEME LIMITED,CG5805,29/09/2011,"2,332.48",COMMUNITIES GROUP,8G00,EQUIPMENT - PURCHASES & MAINTENANCE,"PT374384,1"
CYCLESCHEME LIMITED,CG5805,29/09/2011,"3,104.99",COMMUNITIES GROUP,8G00,EQUIPMENT - PURCHASES & MAINTENANCE,"PT374385,1"
CYCLESCHEME LIMITED,CG5805,29/09/2011,"3,146.61",COMMUNITIES GROUP,8G00,EQUIPMENT - PURCHASES & MAINTENANCE,"PT374383,1"
CYCLESCHEME LIMITED,CG5805,12/09/2011,"2,208.13",COMMUNITIES GROUP,8P01,EQUIPMENT - PLANT & TOOLS,"PT373194,1"
CYCLESCHEME LIMITED,CG5805,12/09/2011,"5,042.40",COMMUNITIES GROUP,8P01,EQUIPMENT - PLANT & TOOLS,"PT373193,1"
CYGNETS EDUCATION & CHILDCARE,D12057,08/09/2011,"5,953.35",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232152,1"
D & P BRAY LANDSCAPING LTD,C22857,12/09/2011,"5,500.00",CAPITAL,C8,WORKS - DIRECT ORDERS,"PT373084,1"
DAISYKINS LTD,C22211,08/09/2011,"11,325.21",CHILDREN YOUNG PEOPLE AND FAMILIES,4321,PAYMENTS TO 3RD PARTIES FOR SERVICE PROVISION,"ED1232274,1"
DALESVIEW PARTNERSHIP LTD,D12161,15/09/2011,"7,254.44",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236784,1"
DARFEN LTD T/A DARFEN DURAFENCING,D12182,15/09/2011,"1,390.00",RESOURCES GROUP,BA12,BUILDING,"WA250812,1"
DAVID & PETER HOLT LTD,CE3994,22/09/2011,"9,129.60",RESOURCES GROUP,BG10,BUILDINGS INSURANCE,"WA251456,1"
DAVID ROBOTHAM LTD,C21950,29/09/2011,"2,250.00",RESOURCES GROUP,BA12,BUILDING,"WA252356,1"
DDD SECURITY SYSTEMS LTD,C21806,29/09/2011,"10,005.00",CAPITAL,B1,BUILDING WORKS,"WA252339,1"
DDD SECURITY SYSTEMS LTD,C22666,22/09/2011,608.00,CHILDREN YOUNG PEOPLE AND FAMILIES,346D,SECURITY SERVICES,"ED1238924,1"
DDD SECURITY SYSTEMS LTD,C22666,26/09/2011,517.00,CHILDREN YOUNG PEOPLE AND FAMILIES,346D,SECURITY SERVICES,"ED1239157,1"
DDD SECURITY SYSTEMS LTD,C25596,01/09/2011,558.00,ADULT HEALTH AND COMMUNITY SERVICES,4H15,BUILDING SECURITY ALARM,"SS1229560,1"
DDD SECURITY SYSTEMS LTD,C25596,22/09/2011,813.00,ADULT HEALTH AND COMMUNITY SERVICES,4H15,BUILDING SECURITY ALARM,"SS1239609,1"
DDD SECURITY SYSTEMS LTD,C21806,22/09/2011,596.00,RESOURCES GROUP,BA14,ELECTRICAL,"WA251462,1"
DEAFBLIND UK,D12278,22/09/2011,"2,781.99",ADULT HEALTH AND COMMUNITY SERVICES,N7CA,COMMUNITY SERVICES EXTERNAL,"SS1238818,1"
DEAF-INITELY INDEPENDENT,D12277,15/09/2011,"3,312.80",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236837,1"
DEAF-INITELY INDEPENDENT,D12277,15/09/2011,"4,092.52",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236837,2"
DEAF-INITELY INDEPENDENT,D12277,15/09/2011,"4,003.64",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236821,1"
DEAF-INITELY INDEPENDENT,D12277,15/09/2011,"3,312.72",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236836,2"
DEAF-INITELY INDEPENDENT,D12277,15/09/2011,"3,292.60",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1236836,1"
DEFENCE ESTATES,C23046,12/09/2011,"1,041.67",COMMUNITIES GROUP,0280,RENTS,"PT373356,1"
DEFENCE ESTATES,C23046,22/09/2011,"1,041.67",COMMUNITIES GROUP,0280,RENTS,"PT374182,1"
DEPARTMENT FOR COMMUNITIES AND LOCAL GOVERNM,CF0102,22/09/2011,"9,720.90",FIRE & RESCUE,4L19,RADIOS - LICENCE FEES,"FR118256,1"
DEWAR CLOSE HEP (PRIVATE),D12327,15/09/2011,"3,361.28",ADULT HEALTH AND COMMUNITY SERVICES,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1237243,2"
DEWAR CLOSE HEP (PRIVATE),D12327,15/09/2011,"5,646.04",ADULT HEALTH AND COMMUNITY SERVICES,R67A,RESIDENTIAL CARE EXTERNAL,"SS1237243,1"
DGM SERVICES LTD,CL7008,01/09/2011,659.22,COMMUNITIES GROUP,0311,VEHICLE MAINTENANCE & REPAIRS (EXTERNAL JOBS),"PT372373,1"
DIAMOND FIRE LTD,C21957,29/09/2011,962.44,CAPITAL,C8,WORKS - DIRECT ORDERS,"WA250845,1"
DIAMOND FIRE LTD,C21957,05/09/2011,"1,986.68",RESOURCES GROUP,BA14,ELECTRICAL,"WA249863,1"
DIAMOND FIRE LTD,C21957,29/09/2011,"2,000.00",RESOURCES GROUP,BA14,ELECTRICAL,"WA250846,1"
DIAMOND FIRE LTD,C21957,29/09/2011,"2,005.74",RESOURCES GROUP,BA14,ELECTRICAL,"WA250848,1"
DIMENSIONS (UK) LTD,D16802,26/09/2011,707.56,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239636,1"
DIMENSIONS (UK) LTD,D16802,26/09/2011,736.44,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239634,1"
DIMENSIONS (UK) LTD,D16802,26/09/2011,"1,126.32",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1239637,1"
DIMENSIONS (UK) LTD,D16802,19/09/2011,"1,198.52",ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1238358,1"
DIRECT HEALTH UK LTD,U06946,06/09/2011,690.72,ADULT HEALTH AND COMMUNITY SERVICES,H21A,DOMICILIARY EXTERNAL,"SS1234375,1"
