,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50883661,R5806,Residential Care (Adults),3682.56,07/09/2015,People Group,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50883661,R5806,Residential Care (Adults),1612.44,07/09/2015,People Group,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50883661,R5806,Residential Care (Adults),5151.36,07/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50880016,R5822,Foster Care Payments - External,3997.86,02/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50883188,R5822,Foster Care Payments - External,4135.71,11/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50883187,R5822,Foster Care Payments - External,4135.71,11/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50884374,R5822,Foster Care Payments - External,3930.00,11/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50884402,R5822,Foster Care Payments - External,3930.00,11/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50884401,R5822,Foster Care Payments - External,3930.00,11/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50883041,R5822,Foster Care Payments - External,3964.29,16/09/2015,People Group,,
INSERTED DETAIL,200974,By The Bridge,50866368,R5822,Foster Care Payments - External,4059.89,18/09/2015,People Group,,
INSERTED DETAIL,216479,CADLINE Ltd,50888807,R1601,Training - External,600.00,30/09/2015,Resources,,
INSERTED DETAIL,201048,Caldecote Day Nursery,50860868,R6106,Private Providers - Early Years Funding,9880.42,11/09/2015,People Group,,
INSERTED DETAIL,201048,Caldecote Day Nursery,50886841,R6106,Private Providers - Early Years Funding,5717.25,22/09/2015,People Group,,
INSERTED DETAIL,201049,Cale Briparc,50879311,R5702,Payments to External Contractors,5010.86,04/09/2015,Communities,,
INSERTED DETAIL,201049,Cale Briparc,50863218,R4018,Equipment Repair & Maintenance,1287.41,22/09/2015,Communities,,
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50894888,R3204,Home To School / College Transport,500.00,29/09/2015,People Group,,
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50894886,R3204,Home To School / College Transport,500.00,29/09/2015,People Group,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50887082,R1101,Agency Staff Pay,2230.40,16/09/2015,Resources,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50884522,R4409,Consultancy,1784.90,18/09/2015,Resources,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50884529,R1101,Agency Staff Pay,4194.00,18/09/2015,Resources,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50888278,R4409,Consultancy,732.29,25/09/2015,Resources,,
INSERTED DETAIL,228829,Cambian Asperger Syndrome Services Ltd (****6914),50889809,R5848,Residential Care (Children),44299.00,30/09/2015,People Group,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50877472,R5822,Foster Care Payments - External,2895.71,09/09/2015,People Group,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50877473,R5822,Foster Care Payments - External,2895.71,09/09/2015,People Group,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50883191,R5822,Foster Care Payments - External,3631.34,09/09/2015,People Group,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50894204,R5848,Residential Care (Children),18428.70,28/09/2015,People Group,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50877046,R5822,Foster Care Payments - External,-2895.71,28/09/2015,People Group,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50894596,R5822,Foster Care Payments - External,2895.71,30/09/2015,People Group,,
INSERTED DETAIL,224229,Cambridge Econometrics Ltd,50871006,R4409,Consultancy,2950.00,04/09/2015,Communities,,
INSERTED DETAIL,100014,Camphill Devon Community Ltd,50883665,R5806,Residential Care (Adults),2240.76,07/09/2015,People Group,,
INSERTED DETAIL,201073,Campion School and Community College (ACAD) Leamington Spa,50889003,R3010,Purchase Of Vehicles,2335.00,18/09/2015,Communities,,
INSERTED DETAIL,201073,Campion School and Community College (ACAD) Leamington Spa,50889365,R6107,SEN Statements Funding - Non-Maintained Schools,3320.00,21/09/2015,People Group,,
INSERTED DETAIL,100234,Canning Court Care Home,50883666,R5806,Residential Care (Adults),1830.96,07/09/2015,People Group,,
INSERTED DETAIL,100234,Canning Court Care Home,50883666,R5806,Residential Care (Adults),8892.36,07/09/2015,People Group,,
INSERTED DETAIL,100234,Canning Court Care Home,50883666,R5806,Residential Care (Adults),1931.72,07/09/2015,People Group,,
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50883107,R4317,Print Operational Costs,792.00,08/09/2015,Resources,,
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50885503,R4317,Print Operational Costs,509.85,11/09/2015,Resources,,
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50894735,R4317,Print Operational Costs,784.00,30/09/2015,Resources,,
INSERTED DETAIL,210040,Capita Business Services Ltd (****4978),50886592,R4601,Conferences,700.00,21/09/2015,Resources,,
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50883048,R5822,Foster Care Payments - External,3151.15,16/09/2015,People Group,,
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50883047,R5822,Foster Care Payments - External,3151.15,16/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50880409,R5848,Residential Care (Children),2142.90,02/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50880408,R5848,Residential Care (Children),10714.20,02/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50880360,R5848,Residential Care (Children),10714.20,02/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50891713,R5848,Residential Care (Children),2674.20,25/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50891680,R5848,Residential Care (Children),10357.06,25/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50891678,R5848,Residential Care (Children),2071.47,25/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50891679,R5848,Residential Care (Children),2585.06,25/09/2015,People Group,,
INSERTED DETAIL,201087,Care Today,50891711,R5848,Residential Care (Children),2142.90,25/09/2015,People Group,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50883626,R5806,Residential Care (Adults),10316.96,07/09/2015,People Group,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50883626,R5806,Residential Care (Adults),2032.24,07/09/2015,People Group,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50883626,R5806,Residential Care (Adults),10004.08,07/09/2015,People Group,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50883626,R5806,Residential Care (Adults),1713.60,07/09/2015,People Group,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50883626,R5806,Residential Care (Adults),2082.44,07/09/2015,People Group,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50883626,R5806,Residential Care (Adults),1867.96,07/09/2015,People Group,,
INSERTED DETAIL,226138,Caremark Coventry,50890625,R5805,Homecare - External Domiciliary (Adults),736.14,23/09/2015,People Group,,
INSERTED DETAIL,226138,Caremark Coventry,50890627,R5805,Homecare - External Domiciliary (Adults),626.06,23/09/2015,People Group,,
INSERTED DETAIL,222069,Caremsam - P B Carroll,50891847,R2201,Rent,1787.50,25/09/2015,Resources,,
INSERTED DETAIL,201097,Caring Kindergartens Ltd,50860869,R6106,Private Providers - Early Years Funding,3515.15,11/09/2015,People Group,,
INSERTED DETAIL,201097,Caring Kindergartens Ltd,50886842,R6106,Private Providers - Early Years Funding,1039.50,22/09/2015,People Group,,
INSERTED DETAIL,229459,Caroline Beavon Ltd,50889023,R1601,Training - External,1418.80,29/09/2015,Resources,,
INSERTED DETAIL,217682,Carpetwise,50885266,C1010,Acquisition Of New Assets,3120.03,16/09/2015,Capital,,
INSERTED DETAIL,201121,C'art-Art Transport Ltd,50880785,R4045,Storage Materials,650.00,01/09/2015,Resources,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50881109,R4443,Professional Fees Admin,3200.00,04/09/2015,Resources,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50881108,R4443,Professional Fees Admin,3200.00,04/09/2015,Resources,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50885033,R5849,Counselling Services (Children),1900.00,17/09/2015,People Group,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50888474,R4443,Professional Fees Admin,3200.00,21/09/2015,Resources,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50888473,R4443,Professional Fees Admin,2200.00,21/09/2015,Resources,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50890242,R4405,Child Protection - Psychological Assessment,1100.00,22/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50884328,R5805,Homecare - External Domiciliary (Adults),511.20,08/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50884329,R5805,Homecare - External Domiciliary (Adults),1079.20,08/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50884330,R5805,Homecare - External Domiciliary (Adults),1363.20,08/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50890457,R5805,Homecare - External Domiciliary (Adults),3964.80,25/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50885992,R5805,Homecare - External Domiciliary (Adults),1079.20,25/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50885454,R5805,Homecare - External Domiciliary (Adults),1999.76,25/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50885793,R5805,Homecare - External Domiciliary (Adults),823.60,25/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50885800,R5805,Homecare - External Domiciliary (Adults),1320.60,25/09/2015,People Group,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50894301,R4931,General Fees,507.61,28/09/2015,People Group,,
INSERTED DETAIL,201135,Casscade Ltd,50885993,R4305,Marketing,750.00,18/09/2015,Communities,,
INSERTED DETAIL,100261,Castel Froma,50883668,R5806,Residential Care (Adults),4631.52,07/09/2015,People Group,,
INSERTED DETAIL,100261,Castel Froma,50883668,R5806,Residential Care (Adults),936.24,07/09/2015,People Group,,
INSERTED DETAIL,100261,Castel Froma,50883668,R5806,Residential Care (Adults),2030.00,07/09/2015,People Group,,
INSERTED DETAIL,100261,Castel Froma,50883668,R5806,Residential Care (Adults),3542.06,07/09/2015,People Group,,
INSERTED DETAIL,100261,Castel Froma,50883668,R5806,Residential Care (Adults),3765.32,07/09/2015,People Group,,
INSERTED DETAIL,100261,Castel Froma,50883668,R5806,Residential Care (Adults),4631.52,07/09/2015,People Group,,
INSERTED DETAIL,201137,Castle Cars of Warwick,50878567,R3204,Home To School / College Transport,2100.00,15/09/2015,People Group,,
INSERTED DETAIL,201139,Castle Nursery School,50861103,R6106,Private Providers - Early Years Funding,22325.94,11/09/2015,People Group,,
INSERTED DETAIL,201139,Castle Nursery School,50886843,R6106,Private Providers - Early Years Funding,519.75,22/09/2015,People Group,,
INSERTED DETAIL,201142,Caterpillar Nursery  - Leamington Spa  Ltd,50860871,R6106,Private Providers - Early Years Funding,10640.45,11/09/2015,People Group,,
INSERTED DETAIL,200411,Cathedral Motor Company Limited T/A Arbury Peugeot Leamington  (****1277),50882351,R4030,Materials,1071.89,03/09/2015,Communities,,
INSERTED DETAIL,228812,Cavendish House Childcare,50886913,R6106,Private Providers - Early Years Funding,519.75,22/09/2015,People Group,,
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50889390,R6107,SEN Statements Funding - Non-Maintained Schools,5229.00,21/09/2015,People Group,,
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50892312,R4926,Other Insurance Claims,1798.92,25/09/2015,Schools,,
INSERTED DETAIL,201160,Cdec Ltd,50883362,R4503,Hardware,2116.00,07/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50883357,R4503,Hardware,3327.00,07/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50883358,R4503,Hardware,2468.00,07/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50876984,R4503,Hardware,2675.00,11/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50877001,R4503,Hardware,2876.00,11/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50883363,R4503,Hardware,2181.00,17/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50883364,R4503,Hardware,16125.00,18/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50889710,R4503,Hardware,2020.00,24/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50883359,R4503,Hardware,6104.00,24/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50883361,R4503,Hardware,11208.00,25/09/2015,Resources,,
INSERTED DETAIL,201160,Cdec Ltd,50883360,R4503,Hardware,6074.00,28/09/2015,Resources,,
INSERTED DETAIL,100438,Cedar Court Nursing Home,50883670,R5806,Residential Care (Adults),1186.32,07/09/2015,People Group,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50883706,R5806,Residential Care (Adults),6022.44,07/09/2015,People Group,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50883706,R5806,Residential Care (Adults),5755.28,07/09/2015,People Group,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50883706,R5806,Residential Care (Adults),1830.96,07/09/2015,People Group,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50883706,R5806,Residential Care (Adults),7331.20,07/09/2015,People Group,,
INSERTED DETAIL,201174,Central Site Accommodation Ltd,50884974,C1030,"New Construction, Conversion & Renovation",3150.00,10/09/2015,Capital,,
INSERTED DETAIL,209368,Centre For Economic & Social Inclusion,50884994,R4409,Consultancy,11544.25,16/09/2015,Communities,,
INSERTED DETAIL,100262,Cerrig Camu Ltd,50883673,R5806,Residential Care (Adults),5666.00,07/09/2015,People Group,,
INSERTED DETAIL,218711,Certes Computing Ltd,50872429,R1101,Agency Staff Pay,3331.80,11/09/2015,Resources,,
INSERTED DETAIL,201191,Chambray,50892705,R3204,Home To School / College Transport,704.00,25/09/2015,People Group,,
INSERTED DETAIL,201191,Chambray,50894891,R3204,Home To School / College Transport,658.00,29/09/2015,People Group,,
INSERTED DETAIL,201191,Chambray,50894890,R3204,Home To School / College Transport,756.00,29/09/2015,People Group,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),50880019,R5822,Foster Care Payments - External,938.28,18/09/2015,People Group,,
INSERTED DETAIL,100263,Chasewood Lodge,50883676,R5806,Residential Care (Adults),3735.92,07/09/2015,People Group,,
INSERTED DETAIL,100263,Chasewood Lodge,50883676,R5806,Residential Care (Adults),1867.96,07/09/2015,People Group,,
INSERTED DETAIL,100263,Chasewood Lodge,50883676,R5806,Residential Care (Adults),3735.92,07/09/2015,People Group,,
INSERTED DETAIL,100263,Chasewood Lodge,50883676,R5806,Residential Care (Adults),1867.96,07/09/2015,People Group,,
INSERTED DETAIL,100263,Chasewood Lodge,50883676,R5806,Residential Care (Adults),1867.96,07/09/2015,People Group,,
INSERTED DETAIL,100263,Chasewood Lodge,50883676,R5806,Residential Care (Adults),1867.96,07/09/2015,People Group,,
INSERTED DETAIL,100263,Chasewood Lodge,50883676,R5806,Residential Care (Adults),17590.76,07/09/2015,People Group,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50883675,R5806,Residential Care (Adults),3735.92,07/09/2015,People Group,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50883675,R5806,Residential Care (Adults),9459.80,07/09/2015,People Group,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50883675,R5806,Residential Care (Adults),3735.92,07/09/2015,People Group,,
INSERTED DETAIL,201216,Cheeky Monkeys Day Nursery,50860872,R6106,Private Providers - Early Years Funding,10925.46,11/09/2015,People Group,,
INSERTED DETAIL,201216,Cheeky Monkeys Day Nursery,50886844,R6106,Private Providers - Early Years Funding,2598.75,22/09/2015,People Group,,
INSERTED DETAIL,100016,Cherry Trees Residential Home,50883677,R5806,Residential Care (Adults),8040.00,07/09/2015,People Group,,
INSERTED DETAIL,100016,Cherry Trees Residential Home,50883677,R5806,Residential Care (Adults),1867.96,07/09/2015,People Group,,
INSERTED DETAIL,201227,Chestnut Tree Nursery,50860873,R6106,Private Providers - Early Years Funding,4750.20,11/09/2015,People Group,,
INSERTED DETAIL,201227,Chestnut Tree Nursery,50886845,R6106,Private Providers - Early Years Funding,2079.00,22/09/2015,People Group,,
INSERTED DETAIL,201234,Child Care Bureau Ltd,50885455,R5822,Foster Care Payments - External,3642.90,18/09/2015,People Group,,
INSERTED DETAIL,201234,Child Care Bureau Ltd,50883194,R5822,Foster Care Payments - External,-2191.84,18/09/2015,People Group,,
INSERTED DETAIL,228108,Childhood First,50876020,R5848,Residential Care (Children),20172.14,02/09/2015,People Group,,
INSERTED DETAIL,201243,Chiltern Railways,50882807,R3302,Staff Travel - Rail,1289.40,21/09/2015,Resources,,
INSERTED DETAIL,222752,Chris Brown Educational,50878638,R4033,Non-Book Materials,500.00,01/09/2015,Resources,,
INSERTED DETAIL,201256,Christies Care Ltd,50882087,R5805,Homecare - External Domiciliary (Adults),3620.00,21/09/2015,People Group,,
INSERTED DETAIL,201256,Christies Care Ltd,50875389,R5805,Homecare - External Domiciliary (Adults),3046.16,21/09/2015,People Group,,
INSERTED DETAIL,201256,Christies Care Ltd,50875390,R5805,Homecare - External Domiciliary (Adults),3425.86,21/09/2015,People Group,,
INSERTED DETAIL,201256,Christies Care Ltd,50890155,R5805,Homecare - External Domiciliary (Adults),678.44,22/09/2015,People Group,,
INSERTED DETAIL,201281,Chubb Fire Ltd,50886498,R2010,Security Services,859.05,14/09/2015,Resources,,
INSERTED DETAIL,100265,Church Terrace Nursing Home,50883680,R5806,Residential Care (Adults),1988.00,07/09/2015,People Group,,
INSERTED DETAIL,208360,CIPFA Business Limited (****5849),50871004,R4702,Subscriptions To Organisations,750.00,03/09/2015,Resources,,
INSERTED DETAIL,208360,CIPFA Business Limited (****5849),50875130,R4702,Subscriptions To Organisations,925.00,04/09/2015,Resources,,
INSERTED DETAIL,208360,CIPFA Business Limited (****5849),50887013,R4702,Subscriptions To Organisations,1500.00,25/09/2015,Resources,,
INSERTED DETAIL,208335,City Electrical Factors Ltd (Warwick/Rugby)),50889015,R4007,Equipment,530.87,18/09/2015,Communities,,
INSERTED DETAIL,220038,City of York Council,50872028,R4702,Subscriptions To Organisations,1254.60,09/09/2015,Communities,,
INSERTED DETAIL,201320,Clan Tools & Plant Ltd,50888172,R4020,Fire Equipment Maintenance,1115.00,23/09/2015,Fire and Rescue,,
INSERTED DETAIL,225834,Clare Considine Education Ltd,50894872,R5604,Commissioned Works,2000.00,30/09/2015,People Group,,
INSERTED DETAIL,213034,Clarendon Lodge Medical Practice,50892771,R5702,Payments to External Contractors,612.01,25/09/2015,Communities,,
INSERTED DETAIL,213034,Clarendon Lodge Medical Practice,50892770,R5702,Payments to External Contractors,583.45,25/09/2015,Communities,,
INSERTED DETAIL,225984,Clarity Information Solutions Ltd,50872938,R4512,Software,6800.00,11/09/2015,Communities,,
INSERTED DETAIL,229109,Clarke Oil Ltd,50893033,R4701,Grants To External Organisations,3450.40,28/09/2015,Communities,,
INSERTED DETAIL,211226,Class Catering Services Ltd,50890314,R4102,Catering Charges,501.60,22/09/2015,Schools,,
INSERTED DETAIL,201332,Claverdon Village Nursery,50860874,R6106,Private Providers - Early Years Funding,11210.47,11/09/2015,People Group,,
INSERTED DETAIL,201332,Claverdon Village Nursery,50886846,R6106,Private Providers - Early Years Funding,1559.25,22/09/2015,People Group,,
INSERTED DETAIL,201336,Clearsound Alarms Ltd,50891981,R2024,Electrical (LE),835.00,25/09/2015,Resources,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884248,R5805,Homecare - External Domiciliary (Adults),806.40,08/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884467,R5805,Homecare - External Domiciliary (Adults),806.40,08/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884468,R5805,Homecare - External Domiciliary (Adults),806.40,08/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884247,R5805,Homecare - External Domiciliary (Adults),511.56,08/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884469,R5805,Homecare - External Domiciliary (Adults),573.60,08/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884250,R5805,Homecare - External Domiciliary (Adults),921.69,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884472,R5805,Homecare - External Domiciliary (Adults),1023.12,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884471,R5805,Homecare - External Domiciliary (Adults),670.32,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884460,R5805,Homecare - External Domiciliary (Adults),793.80,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884295,R5805,Homecare - External Domiciliary (Adults),864.36,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884294,R5805,Homecare - External Domiciliary (Adults),820.26,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884289,R5805,Homecare - External Domiciliary (Adults),560.00,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884251,R5805,Homecare - External Domiciliary (Adults),864.36,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884210,R5805,Homecare - External Domiciliary (Adults),617.40,09/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50884257,R5805,Homecare - External Domiciliary (Adults),806.40,17/09/2015,People Group,,
INSERTED DETAIL,201341,Cleevelink Ltd,50895107,R5805,Homecare - External Domiciliary (Adults),806.40,29/09/2015,People Group,,
INSERTED DETAIL,201344,Clews Recycling Ltd,50851323,R5702,Payments to External Contractors,697.40,01/09/2015,Communities,,
INSERTED DETAIL,201344,Clews Recycling Ltd,50880897,R5206,Excess / Bulk haulage,790.90,10/09/2015,Communities,,
INSERTED DETAIL,201344,Clews Recycling Ltd,50870331,R5702,Payments to External Contractors,748.85,14/09/2015,Communities,,
INSERTED DETAIL,201344,Clews Recycling Ltd,50881992,R5702,Payments to External Contractors,726.75,14/09/2015,Communities,,
INSERTED DETAIL,211025,Clifford House Fostering Ltd,50877511,R5822,Foster Care Payments - External,3512.92,02/09/2015,People Group,,
INSERTED DETAIL,211025,Clifford House Fostering Ltd,50883049,R5822,Foster Care Payments - External,3565.00,16/09/2015,People Group,,
INSERTED DETAIL,211025,Clifford House Fostering Ltd,50886221,R5822,Foster Care Payments - External,3512.92,18/09/2015,People Group,,
INSERTED DETAIL,201349,Clifton Playgroup,50860875,R6106,Private Providers - Early Years Funding,10905.19,11/09/2015,People Group,,
INSERTED DETAIL,219972,Clifton Road Surgery,50892797,R5702,Payments to External Contractors,874.30,25/09/2015,Communities,,
INSERTED DETAIL,201358,Clopton Nursery Trust,50860876,R6106,Private Providers - Early Years Funding,16404.02,11/09/2015,People Group,,
INSERTED DETAIL,201358,Clopton Nursery Trust,50886847,R6106,Private Providers - Early Years Funding,4677.75,22/09/2015,People Group,,
INSERTED DETAIL,208936,Cloud Technology Solutions Ltd,50876054,R4506,IT Support & Maintenance,6600.00,04/09/2015,Resources,,
INSERTED DETAIL,208936,Cloud Technology Solutions Ltd,50883368,R4512,Software,8250.00,28/09/2015,Resources,,
INSERTED DETAIL,229364,CMIW,50875912,R4409,Consultancy,4545.00,15/09/2015,Resources,,
INSERTED DETAIL,100381,Cofresh Homes Llp T/A Tudor Care Home,50883915,R5806,Residential Care (Adults),1904.00,07/09/2015,People Group,,
INSERTED DETAIL,100381,Cofresh Homes Llp T/A Tudor Care Home,50883915,R5806,Residential Care (Adults),8012.76,07/09/2015,People Group,,
INSERTED DETAIL,201384,Colliers Motor Parts,50882808,R4030,Materials,563.65,04/09/2015,Communities,,
INSERTED DETAIL,201384,Colliers Motor Parts,50884089,R4030,Materials,636.24,09/09/2015,Communities,,
INSERTED DETAIL,201384,Colliers Motor Parts,50894304,R4030,Materials,883.19,28/09/2015,Communities,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,50883684,R5806,Residential Care (Adults),31071.88,07/09/2015,People Group,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,50883684,R5806,Residential Care (Adults),3093.16,07/09/2015,People Group,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,50883684,R5806,Residential Care (Adults),1627.96,07/09/2015,People Group,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,50883684,R5806,Residential Care (Adults),4883.88,07/09/2015,People Group,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,50883684,R5806,Residential Care (Adults),1627.96,07/09/2015,People Group,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,50883684,R5806,Residential Care (Adults),1627.96,07/09/2015,People Group,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,50883684,R5806,Residential Care (Adults),3255.92,07/09/2015,People Group,,
INSERTED DETAIL,223682,Communities Academies Trust - Wood End Primary School - Academy,50887557,R4905,Contingency,3560.00,22/09/2015,Schools,,
INSERTED DETAIL,209454,Community Information Services Ltd,50888047,R4302,Advertising Promotional Events & Goods,600.00,24/09/2015,Resources,,
INSERTED DETAIL,224293,Community Websites Ltd,50876492,C1010,Acquisition Of New Assets,10000.00,11/09/2015,Capital,,
INSERTED DETAIL,212497,Compass - Services To Tackle Problem Drug Use,50876226,R5702,Payments to External Contractors,26416.67,10/09/2015,Communities,,
INSERTED DETAIL,217472,Compass Disability Services (Non-Managed),50875423,R5807,SLA Social Care Provision,2820.00,01/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50879149,R5822,Foster Care Payments - External,2911.09,08/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50879148,R5822,Foster Care Payments - External,3096.90,08/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50880925,R5822,Foster Care Payments - External,3096.90,09/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50886520,R5822,Foster Care Payments - External,2903.19,17/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50886522,R5822,Foster Care Payments - External,2841.42,18/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50888320,R5848,Residential Care (Children),17704.20,18/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50886529,R5822,Foster Care Payments - External,2757.24,18/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50886523,R5822,Foster Care Payments - External,2997.00,18/09/2015,People Group,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,50890653,R5848,Residential Care (Children),18294.34,25/09/2015,People Group,,
