,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50870379,R5806,Residential Care (Adults),1931.84,10/08/2015,People Group,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50870379,R5806,Residential Care (Adults),1631.84,10/08/2015,People Group,,
INSERTED DETAIL,100005,Greensleeves Homes Trust T/AArden House,50870379,R5806,Residential Care (Adults),3263.68,10/08/2015,People Group,,
INSERTED DETAIL,100064,Greentree Enterprises Ltd T/A Clarendon Manor,50870430,R5806,Residential Care (Adults),9096.80,10/08/2015,People Group,,
INSERTED DETAIL,100064,Greentree Enterprises Ltd T/A Clarendon Manor,50870430,R5806,Residential Care (Adults),2200.00,10/08/2015,People Group,,
INSERTED DETAIL,100070,Greenways,50870476,R5806,Residential Care (Adults),1835.72,10/08/2015,People Group,,
INSERTED DETAIL,100070,Greenways,50870476,R5806,Residential Care (Adults),1210.72,10/08/2015,People Group,,
INSERTED DETAIL,100070,Greenways,50870476,R5806,Residential Care (Adults),3411.44,10/08/2015,People Group,,
INSERTED DETAIL,100070,Greenways,50870476,R5806,Residential Care (Adults),3317.80,10/08/2015,People Group,,
INSERTED DETAIL,202468,Gunn JCB Ltd,50867742,R4030,Materials,591.41,05/08/2015,Communities,,
INSERTED DETAIL,218745,Gwyddfor Residential Ltd - Care Home,50870479,R5806,Residential Care (Adults),2006.76,10/08/2015,People Group,,
INSERTED DETAIL,100423,H F Trust Ltd,50867350,R5810,Adult Day Care,2400.64,07/08/2015,People Group,,
INSERTED DETAIL,100423,H F Trust Ltd,50867192,R5851,Supported Living,2155.68,07/08/2015,People Group,,
INSERTED DETAIL,100423,H F Trust Ltd,50870496,R5806,Residential Care (Adults),7904.72,10/08/2015,People Group,,
INSERTED DETAIL,100423,H F Trust Ltd,50870496,R5806,Residential Care (Adults),37792.70,10/08/2015,People Group,,
INSERTED DETAIL,100423,H F Trust Ltd,50877460,R5851,Supported Living,2062.80,25/08/2015,People Group,,
INSERTED DETAIL,100423,H F Trust Ltd,50877461,R5851,Supported Living,2155.68,25/08/2015,People Group,,
INSERTED DETAIL,212292,HALFORD LODGE,50870480,R5806,Residential Care (Adults),1217.60,10/08/2015,People Group,,
INSERTED DETAIL,100331,Hallaton Manor Ltd (St Bernards),50870622,R5806,Residential Care (Adults),8051.88,10/08/2015,People Group,,
INSERTED DETAIL,227915,Harbour Care (UK) Ltd Part of the Priory Group,50870394,R5806,Residential Care (Adults),5557.96,10/08/2015,People Group,,
,,HARLECH FOODSERVICE LT,P-Card,,,579.92,13/08/2015,,,
INSERTED DETAIL,100293,Harmony House,50870482,R5806,Residential Care (Adults),3494.76,10/08/2015,People Group,,
INSERTED DETAIL,100293,Harmony House,50870482,R5806,Residential Care (Adults),1893.68,10/08/2015,People Group,,
INSERTED DETAIL,100293,Harmony House,50870482,R5806,Residential Care (Adults),1813.68,10/08/2015,People Group,,
INSERTED DETAIL,100293,Harmony House,50870482,R5806,Residential Care (Adults),1635.72,10/08/2015,People Group,,
INSERTED DETAIL,100293,Harmony House,50870482,R5806,Residential Care (Adults),15113.52,10/08/2015,People Group,,
INSERTED DETAIL,100293,Harmony House,50870482,R5806,Residential Care (Adults),7734.72,10/08/2015,People Group,,
INSERTED DETAIL,100293,Harmony House,50870482,R5806,Residential Care (Adults),2013.68,10/08/2015,People Group,,
INSERTED DETAIL,223683,Harris Church of England Academy,50866267,R4433,Sport Instruction,2150.00,05/08/2015,Schools,,
INSERTED DETAIL,223683,Harris Church of England Academy,50862502,R5702,Payments to External Contractors,1920.00,07/08/2015,Communities,,
INSERTED DETAIL,223683,Harris Church of England Academy,50866047,R4433,Sport Instruction,1835.00,07/08/2015,Schools,,
INSERTED DETAIL,223683,Harris Church of England Academy,50873003,R6107,SEN Statements Funding - Non-Maintained Schools,3596.00,17/08/2015,People Group,,
INSERTED DETAIL,217973,Hartshill School (Academy),50872985,R6107,SEN Statements Funding - Non-Maintained Schools,3162.00,17/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),3718.08,10/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),1639.60,10/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),1920.00,10/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),1639.60,10/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),1639.60,10/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),3440.08,10/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),1639.60,10/08/2015,People Group,,
INSERTED DETAIL,100294,Haven House Residential Ltd,50870485,R5806,Residential Care (Adults),1639.60,10/08/2015,People Group,,
INSERTED DETAIL,222519,Haymarket Business Media (****7189),50866031,R4601,Conferences,840.00,21/08/2015,Resources,,
INSERTED DETAIL,223383,HC One,50870619,R5806,Residential Care (Adults),1744.00,10/08/2015,People Group,,
INSERTED DETAIL,222207,HC One Ltd (Hodge Hill Grange Care Home),50870493,R5806,Residential Care (Adults),2063.32,10/08/2015,People Group,,
INSERTED DETAIL,222207,HC One Ltd (Hodge Hill Grange Care Home),50870493,R5806,Residential Care (Adults),1823.32,10/08/2015,People Group,,
INSERTED DETAIL,100026,HC-One Ltd,50870670,R5806,Residential Care (Adults),1954.56,10/08/2015,People Group,,
INSERTED DETAIL,100044,HC-One Ltd,50870579,R5806,Residential Care (Adults),1830.96,10/08/2015,People Group,,
INSERTED DETAIL,100074,HC-One Ltd,50870492,R5806,Residential Care (Adults),5808.25,10/08/2015,People Group,,
INSERTED DETAIL,100044,HC-One Ltd,50870579,R5806,Residential Care (Adults),1830.96,10/08/2015,People Group,,
INSERTED DETAIL,100043,HC-One Ltd,50870669,R5806,Residential Care (Adults),1785.16,10/08/2015,People Group,,
INSERTED DETAIL,100043,HC-One Ltd,50870669,R5806,Residential Care (Adults),1785.16,10/08/2015,People Group,,
INSERTED DETAIL,220838,HC-One Ltd (Victoria Gardens),50870563,R5806,Residential Care (Adults),1939.00,10/08/2015,People Group,,
INSERTED DETAIL,228199,HC-one Ltd c/oThe Orchards Care Home,50870652,R5806,Residential Care (Adults),1964.00,10/08/2015,People Group,,
INSERTED DETAIL,216777,Healthcare Management Solutions Ltd T/A Akari Care Ltd (Seale Pastures House),50870606,R5806,Residential Care (Adults),1547.56,10/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50865675,R5851,Supported Living,2010.04,03/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50865501,R5851,Supported Living,2593.80,03/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50865546,R5851,Supported Living,2709.08,03/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50865506,R5851,Supported Living,2593.80,03/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50865683,R5851,Supported Living,2132.68,03/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50865684,R5851,Supported Living,2920.47,03/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50865673,R5851,Supported Living,2488.17,03/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867130,R5851,Supported Living,1325.72,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867131,R5851,Supported Living,778.14,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867176,R5805,Homecare - External Domiciliary (Adults),678.24,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867176,R5851,Supported Living,1181.62,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867177,R5851,Supported Living,576.40,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867128,R5805,Homecare - External Domiciliary (Adults),546.24,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867094,R5851,Supported Living,1210.50,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867096,R5851,Supported Living,720.50,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867098,R5851,Supported Living,1383.36,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867127,R5851,Supported Living,1242.00,04/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867337,R5810,Adult Day Care,800.00,05/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867317,R5810,Adult Day Care,600.00,05/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867332,R5810,Adult Day Care,650.00,05/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867318,R5810,Adult Day Care,600.00,05/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867099,R5851,Supported Living,5706.48,07/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867132,R5807,SLA Social Care Provision,3629.17,07/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867129,R5851,Supported Living,5850.52,07/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867033,R5851,Supported Living,2954.08,07/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867095,R5851,Supported Living,3761.04,07/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867097,R5807,SLA Social Care Provision,26135.11,07/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50867032,R5851,Supported Living,2954.08,07/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50870628,R5806,Residential Care (Adults),9170.00,10/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50870628,R5806,Residential Care (Adults),49099.94,10/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877829,R5851,Supported Living,605.22,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50878062,R5810,Adult Day Care,1530.00,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877654,R5851,Supported Living,547.58,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877626,R5805,Homecare - External Domiciliary (Adults),773.60,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877655,R5851,Supported Living,2709.08,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877538,R5851,Supported Living,1095.16,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877539,R5851,Supported Living,907.83,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877541,R5851,Supported Living,1325.72,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877542,R5810,Adult Day Care,909.96,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877623,R5810,Adult Day Care,1410.00,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877622,R5810,Adult Day Care,1020.00,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877592,R5851,Supported Living,1244.09,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877591,R5851,Supported Living,2147.20,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877563,R5851,Supported Living,1849.50,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877559,R5851,Supported Living,1613.92,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877558,R5851,Supported Living,1772.43,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877557,R5851,Supported Living,826.17,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877554,R5851,Supported Living,2593.80,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877545,R5851,Supported Living,826.17,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877544,R5851,Supported Living,826.17,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877543,R5851,Supported Living,2132.68,25/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877624,R5851,Supported Living,2118.38,27/08/2015,People Group,,
INSERTED DETAIL,100035,Heart Of England Mencap - Stratford (****8427),50877625,R5851,Supported Living,1229.68,27/08/2015,People Group,,
INSERTED DETAIL,222605,Heartwood Church of England Academy Trust - Austrey CofE Primary School - Academy,50872994,R6107,SEN Statements Funding - Non-Maintained Schools,931.00,17/08/2015,People Group,,
INSERTED DETAIL,222606,Heartwood Church Of England Academy Trust - Newton Regis CofE Primary School - Academy,50872995,R6107,SEN Statements Funding - Non-Maintained Schools,1021.00,17/08/2015,People Group,,
INSERTED DETAIL,222606,Heartwood Church Of England Academy Trust - Newton Regis CofE Primary School - Academy,50872738,R4905,Contingency,2452.00,24/08/2015,Schools,,
INSERTED DETAIL,100073,Helen Ley Care Centre,50870487,R5806,Residential Care (Adults),4132.40,10/08/2015,People Group,,
INSERTED DETAIL,100073,Helen Ley Care Centre,50870487,R5806,Residential Care (Adults),4514.16,10/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50866736,R5805,Homecare - External Domiciliary (Adults),886.08,04/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50867196,R5805,Homecare - External Domiciliary (Adults),729.28,04/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50858387,R5805,Homecare - External Domiciliary (Adults),3304.00,04/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50858554,R5805,Homecare - External Domiciliary (Adults),3416.00,04/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50858555,R5805,Homecare - External Domiciliary (Adults),2970.24,04/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50867109,R5805,Homecare - External Domiciliary (Adults),1439.36,04/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50866737,R5805,Homecare - External Domiciliary (Adults),907.00,04/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50867110,R5805,Homecare - External Domiciliary (Adults),2970.24,07/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50863475,R5805,Homecare - External Domiciliary (Adults),2970.24,07/08/2015,People Group,,
INSERTED DETAIL,202601,Helping Hands Home Care,50863474,R5805,Homecare - External Domiciliary (Adults),2970.24,07/08/2015,People Group,,
INSERTED DETAIL,212438,Henley In Arden School - Academy,50872976,R6107,SEN Statements Funding - Non-Maintained Schools,1836.00,17/08/2015,People Group,,
INSERTED DETAIL,222602,Henley Primary School - Academy,50872993,R6107,SEN Statements Funding - Non-Maintained Schools,669.00,17/08/2015,People Group,,
INSERTED DETAIL,202616,Henry Doubleday Research Association T/A Garden Organic,50868566,R5702,Payments to External Contractors,833.33,10/08/2015,Communities,,
INSERTED DETAIL,216118,Henry Hinde Infant School (Academy),50872982,R6107,SEN Statements Funding - Non-Maintained Schools,1256.00,17/08/2015,People Group,,
INSERTED DETAIL,223680,Henry Hinde Junior School - Academy,50873001,R6107,SEN Statements Funding - Non-Maintained Schools,3626.00,17/08/2015,People Group,,
INSERTED DETAIL,100212,Henshaws Society For Blind People Ltd,50870488,R5806,Residential Care (Adults),5013.04,10/08/2015,People Group,,
INSERTED DETAIL,228815,Herald Lodge,50870489,R5806,Residential Care (Adults),1605.16,13/08/2015,People Group,,
INSERTED DETAIL,202626,Hereford & Worcester Fire and Rescue Authority,50866284,R1408,Other Indirect Misc Employee Expenses,39657.36,27/08/2015,Fire and Rescue,,
INSERTED DETAIL,202627,Herefordshire County Council ****3338,50862214,R4919,Special Facilities Reimbursements,11900.00,07/08/2015,Communities,,
INSERTED DETAIL,202627,Herefordshire County Council ****3338,50865083,R4919,Special Facilities Reimbursements,728.00,14/08/2015,Communities,,
INSERTED DETAIL,100124,Hereward College,50870490,R5806,Residential Care (Adults),3369.96,10/08/2015,People Group,,
INSERTED DETAIL,202632,Hesley Lifecare Services Ltd,50866639,R5848,Residential Care (Children),20778.86,05/08/2015,People Group,,
INSERTED DETAIL,202632,Hesley Lifecare Services Ltd,50866638,R5848,Residential Care (Children),20108.57,05/08/2015,People Group,,
INSERTED DETAIL,213430,Higham Lane School Academy,50872979,R6107,SEN Statements Funding - Non-Maintained Schools,5520.00,17/08/2015,People Group,,
INSERTED DETAIL,202661,Hillwood Auto Engineering Ltd,50878051,R4030,Materials,1695.72,25/08/2015,Communities,,
INSERTED DETAIL,221601,Hi-Tec Sports UK Ltd,50870698,R4205,Uniforms,516.00,28/08/2015,Fire and Rescue,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50872555,R5805,Homecare - External Domiciliary (Adults),924.00,14/08/2015,People Group,,
INSERTED DETAIL,227164,Holistic Social & Care Solutions Ltd,50875952,R5805,Homecare - External Domiciliary (Adults),5278.00,26/08/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50870494,R5806,Residential Care (Adults),1932.08,10/08/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50870494,R5806,Residential Care (Adults),3136.14,10/08/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50870494,R5806,Residential Care (Adults),1792.08,10/08/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50870494,R5806,Residential Care (Adults),6992.76,10/08/2015,People Group,,
INSERTED DETAIL,100295,Holmfield Nursing Home,50870494,R5806,Residential Care (Adults),1721.85,10/08/2015,People Group,,
INSERTED DETAIL,215495,Homebased Care (UK) Ltd,50880026,R5805,Homecare - External Domiciliary (Adults),1221.12,28/08/2015,People Group,,
INSERTED DETAIL,100003,Homefield College Ltd,50870497,R5806,Residential Care (Adults),3308.52,10/08/2015,People Group,,
INSERTED DETAIL,225930,Honiley Court Hotel,50860343,R2204,Room Hire - External,600.00,07/08/2015,People Group,,
INSERTED DETAIL,202700,Hopwells Ltd,50865897,R4104,Food Costs / Provisions,905.81,03/08/2015,Resources,,
INSERTED DETAIL,202700,Hopwells Ltd,50868488,R4104,Food Costs / Provisions,722.93,06/08/2015,Resources,,
INSERTED DETAIL,100164,Hopwood Court Retirement Home,50870499,R5806,Residential Care (Adults),2420.00,10/08/2015,People Group,,
INSERTED DETAIL,221188,Horsell Lodge Ltd - Residential Care Home (Caring Home Group),50870500,R5806,Residential Care (Adults),1526.52,10/08/2015,People Group,,
INSERTED DETAIL,219693,Hotshots Basketball Ltd,50866030,R4433,Sport Instruction,577.50,07/08/2015,Schools,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50861822,R5843,Extra Care,9050.40,06/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50873339,R5843,Extra Care,827.00,17/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50873342,R5843,Extra Care,588.92,28/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50872562,R5843,Extra Care,1028.16,28/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50872561,R5843,Extra Care,578.34,28/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50873343,R5843,Extra Care,639.03,28/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50872546,R5843,Extra Care,726.74,28/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50872545,R5843,Extra Care,1052.52,28/08/2015,People Group,,
INSERTED DETAIL,201314,Housing 21 (Formerly Claimar Care Ltd),50873331,R5843,Extra Care,902.16,28/08/2015,People Group,,
INSERTED DETAIL,227745,HOWKINS & HARRISON LLP RENTAL A/C ****4693,50878144,R6104,Social Care - Section 17 Payments,525.00,26/08/2015,People Group,,
INSERTED DETAIL,100389,Hunters Lodge Care Home,50870501,R5806,Residential Care (Adults),4776.88,10/08/2015,People Group,,
INSERTED DETAIL,202742,Hybridarts,50871616,R4701,Grants To External Organisations,3000.00,13/08/2015,Communities,,
INSERTED DETAIL,202745,Hygiene Solutions,50854108,R2001,Buildings Maintenance,2024.60,07/08/2015,Communities,,
INSERTED DETAIL,221666,Hygienic Concepts Consumable Supplies Ltd (****1215),50872387,R2709,Cleaning Materials,627.00,28/08/2015,Fire and Rescue,,
INSERTED DETAIL,100075,Hylands House Residential Care Home,50870502,R5806,Residential Care (Adults),2780.00,10/08/2015,People Group,,
INSERTED DETAIL,208324,Ian Williams Ltd,50871286,C1030,"New Construction, Conversion & Renovation",716.35,13/08/2015,Capital,,
INSERTED DETAIL,208324,Ian Williams Ltd,50876089,R2022,Building (LB),11851.00,24/08/2015,Resources,,
INSERTED DETAIL,217291,IAssess Ltd,50865812,R5849,Counselling Services (Children),3154.50,04/08/2015,People Group,,
INSERTED DETAIL,227879,ICE AC Ltd,50877638,R2001,Buildings Maintenance,833.00,25/08/2015,Communities,,
INSERTED DETAIL,202776,Icetone Systems Ltd,50866816,R4409,Consultancy,1155.00,04/08/2015,People Group,,
INSERTED DETAIL,100090,Ideal Home - Bicton Heath House,50870504,R5806,Residential Care (Adults),1697.12,10/08/2015,People Group,,
INSERTED DETAIL,227078,Immaculate Grace Care Ltd,50870177,R5805,Homecare - External Domiciliary (Adults),1008.00,07/08/2015,People Group,,
INSERTED DETAIL,227078,Immaculate Grace Care Ltd,50872008,R5805,Homecare - External Domiciliary (Adults),576.00,13/08/2015,People Group,,
INSERTED DETAIL,227078,Immaculate Grace Care Ltd,50877787,R5805,Homecare - External Domiciliary (Adults),3080.10,25/08/2015,People Group,,
INSERTED DETAIL,227078,Immaculate Grace Care Ltd,50877697,R5805,Homecare - External Domiciliary (Adults),795.60,25/08/2015,People Group,,
INSERTED DETAIL,202803,Imperial Commercials Ltd,50874612,R4030,Materials,1344.22,19/08/2015,Communities,,
INSERTED DETAIL,202832,Independent Advocacy (****4752) Funding Account,50872652,R4405,Child Protection - Psychological Assessment,1565.25,14/08/2015,People Group,,
INSERTED DETAIL,202832,Independent Advocacy (****4752) Funding Account,50875179,R5850,Social Care Helping Services,1010.00,19/08/2015,People Group,,
INSERTED DETAIL,202832,Independent Advocacy (****4752) Funding Account,50875148,R5850,Social Care Helping Services,757.50,19/08/2015,People Group,,
INSERTED DETAIL,202832,Independent Advocacy (****4752) Funding Account,50877506,R4405,Child Protection - Psychological Assessment,826.00,25/08/2015,People Group,,
INSERTED DETAIL,228187,Independent Educational Services Ltd,50866621,R6107,SEN Statements Funding - Non-Maintained Schools,21435.90,14/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50864344,R5851,Supported Living,1508.00,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50864343,R5851,Supported Living,1821.96,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50864342,R5851,Supported Living,1352.00,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50861587,R5851,Supported Living,1821.96,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50861584,R5851,Supported Living,5460.00,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50864345,R5851,Supported Living,2986.00,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50864383,R5851,Supported Living,1092.00,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50864382,R5851,Supported Living,2730.00,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50864381,R5851,Supported Living,910.98,06/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50870505,R5806,Residential Care (Adults),10887.84,10/08/2015,People Group,,
INSERTED DETAIL,100076,Individual Care Services,50870505,R5806,Residential Care (Adults),45894.12,10/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866496,R5810,Adult Day Care,900.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866497,R5810,Adult Day Care,1182.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866498,R5810,Adult Day Care,540.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866499,R5810,Adult Day Care,900.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866500,R5810,Adult Day Care,720.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866504,R5851,Supported Living,3136.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866505,R5851,Supported Living,560.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866544,R5810,Adult Day Care,900.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50861600,R5851,Supported Living,1568.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866495,R5810,Adult Day Care,900.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50861601,R5851,Supported Living,756.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866493,R5810,Adult Day Care,900.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50867395,R5810,Adult Day Care,900.00,07/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50870289,R5810,Adult Day Care,585.00,10/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50870283,R5810,Adult Day Care,810.00,10/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50870290,R5810,Adult Day Care,675.00,10/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866508,R5810,Adult Day Care,1809.00,10/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50870695,R5810,Adult Day Care,822.00,11/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866511,R5851,Supported Living,1960.00,11/08/2015,People Group,,
INSERTED DETAIL,216384,Individual Support Solutions Ltd,50866512,R5851,Supported Living,560.00,11/08/2015,People Group,,
