,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51066436,R5805,Homecare - External Domiciliary (Adults),783.76,05/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078407,R5805,Homecare - External Domiciliary (Adults),931.20,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078408,R5805,Homecare - External Domiciliary (Adults),962.24,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078419,R5805,Homecare - External Domiciliary (Adults),931.20,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078420,R5805,Homecare - External Domiciliary (Adults),962.24,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078421,R5805,Homecare - External Domiciliary (Adults),721.68,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078426,R5805,Homecare - External Domiciliary (Adults),1412.32,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078427,R5805,Homecare - External Domiciliary (Adults),582.00,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078429,R5805,Homecare - External Domiciliary (Adults),601.40,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078433,R5805,Homecare - External Domiciliary (Adults),551.76,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078434,R5805,Homecare - External Domiciliary (Adults),721.68,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078436,R5805,Homecare - External Domiciliary (Adults),962.24,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078440,R5805,Homecare - External Domiciliary (Adults),698.40,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078441,R5805,Homecare - External Domiciliary (Adults),706.16,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078444,R5805,Homecare - External Domiciliary (Adults),601.40,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078448,R5805,Homecare - External Domiciliary (Adults),962.24,31/08/2016,People Group
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51078449,R5805,Homecare - External Domiciliary (Adults),721.68,31/08/2016,People Group
INSERTED DETAIL,214015,Cookehouse Solutions Ltd,51058576,R4443,Professional Fees Admin,1125.00,19/08/2016,Schools
INSERTED DETAIL,214474,Core Assets Children's Services Ltd,51062119,R5604,Commissioned Works,1200.00,05/08/2016,Communities
INSERTED DETAIL,214619,Core Health & Fitness Trading Ltd,51058728,R4018,Equipment Repair & Maintenance,5170.68,04/08/2016,Fire and Rescue
INSERTED DETAIL,230900,Cornerstone Archaeology Ltd,51065764,R4409,Consultancy,1740.00,05/08/2016,Communities
INSERTED DETAIL,230900,Cornerstone Archaeology Ltd,51066670,R4409,Consultancy,1740.00,12/08/2016,Communities
INSERTED DETAIL,230900,Cornerstone Archaeology Ltd,51066672,R4409,Consultancy,1740.00,19/08/2016,Communities
INSERTED DETAIL,230900,Cornerstone Archaeology Ltd,51066669,R4409,Consultancy,1410.00,23/08/2016,Communities
INSERTED DETAIL,224589,Country Care Children's Homes Ltd,51058121,R5848,Residential Care (Children),13208.00,19/08/2016,People Group
INSERTED DETAIL,228436,Courtyard Care Ltd,51052846,R5848,Residential Care (Children),14149.02,05/08/2016,People Group
INSERTED DETAIL,228436,Courtyard Care Ltd,51055804,R5848,Residential Care (Children),1202.50,17/08/2016,People Group
INSERTED DETAIL,201485,Coventry & Warwickshire Ymca,51063225,R4459,Do Not Use - Leaving Care Accommodation,863.48,02/08/2016,People Group
INSERTED DETAIL,201485,Coventry & Warwickshire Ymca,51070170,R4459,Do Not Use - Leaving Care Accommodation,863.48,15/08/2016,People Group
INSERTED DETAIL,201487,Coventry and Warwickshire Partnership NHS Trust,51069164,R4409,Consultancy,57393.25,16/08/2016,People Group
INSERTED DETAIL,201487,Coventry and Warwickshire Partnership NHS Trust,51062630,R5702,Payments to External Contractors,8154.92,19/08/2016,Communities
INSERTED DETAIL,201488,Coventry Building Workshop Ltd,51072902,R5604,Commissioned Works,930.00,19/08/2016,Communities
INSERTED DETAIL,201488,Coventry Building Workshop Ltd,51072926,R5604,Commissioned Works,697.50,19/08/2016,Communities
INSERTED DETAIL,201488,Coventry Building Workshop Ltd,51072910,R5604,Commissioned Works,1007.50,19/08/2016,Communities
INSERTED DETAIL,201488,Coventry Building Workshop Ltd,51072905,R5604,Commissioned Works,930.00,19/08/2016,Communities
INSERTED DETAIL,201494,Coventry City Council,51070219,R2301,Rates,1064.63,15/08/2016,People Group
INSERTED DETAIL,201494,Coventry City Council,51070217,R2301,Rates,1242.07,15/08/2016,People Group
INSERTED DETAIL,201494,Coventry City Council,51070209,R2301,Rates,1242.07,15/08/2016,People Group
INSERTED DETAIL,201494,Coventry City Council,51070206,R2301,Rates,1064.63,15/08/2016,People Group
INSERTED DETAIL,201494,Coventry City Council,51078647,R5604,Commissioned Works,22560.95,31/08/2016,Communities
INSERTED DETAIL,201502,Coventry Mind,51074119,R4409,Consultancy,40000.00,26/08/2016,People Group
INSERTED DETAIL,201502,Coventry Mind,51074137,R4409,Consultancy,46250.00,26/08/2016,People Group
INSERTED DETAIL,100268,Cow Lees Nursing Home,51066791,R5806,Residential Care (Adults),1713.60,08/08/2016,People Group
INSERTED DETAIL,100268,Cow Lees Nursing Home,51066791,R5806,Residential Care (Adults),1849.96,08/08/2016,People Group
INSERTED DETAIL,100268,Cow Lees Nursing Home,51066791,R5806,Residential Care (Adults),7106.28,08/08/2016,People Group
INSERTED DETAIL,100268,Cow Lees Nursing Home,51066791,R5806,Residential Care (Adults),2565.20,08/08/2016,People Group
INSERTED DETAIL,100268,Cow Lees Nursing Home,51066791,R5806,Residential Care (Adults),2560.00,08/08/2016,People Group
INSERTED DETAIL,100089,Craegmoor Ltd - Part Of Priory Group (Charnwood Lodge),51066777,R5806,Residential Care (Adults),5794.88,08/08/2016,People Group
INSERTED DETAIL,100269,Craighaven Ltd,51066792,R5806,Residential Care (Adults),26859.18,08/08/2016,People Group
INSERTED DETAIL,100269,Craighaven Ltd,51066792,R5806,Residential Care (Adults),1923.48,08/08/2016,People Group
INSERTED DETAIL,230034,Creative Communicators Ltd,51062780,R4612,Projects,4447.00,26/08/2016,Resources
INSERTED DETAIL,223291,Creative Support Ltd,51062655,R5843,Extra Care,1871.80,01/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51066640,R5843,Extra Care,1978.76,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51066636,R5843,Extra Care,1764.84,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51066635,R5843,Extra Care,1029.49,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51066633,R5843,Extra Care,1764.84,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51066632,R5843,Extra Care,1828.61,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51066631,R5843,Extra Care,5866.35,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51066591,R5843,Extra Care,3045.28,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51064324,R5843,Extra Care,1427.50,12/08/2016,People Group
INSERTED DETAIL,223291,Creative Support Ltd,51070641,R5843,Extra Care,9274.44,15/08/2016,People Group
INSERTED DETAIL,220812,Credence Care Holly House,51065651,R5851,Supported Living,3556.80,04/08/2016,People Group
INSERTED DETAIL,220812,Credence Care Holly House,51065667,R5851,Supported Living,1305.00,04/08/2016,People Group
INSERTED DETAIL,220812,Credence Care Holly House,51065650,R5851,Supported Living,2443.92,04/08/2016,People Group
INSERTED DETAIL,100065,Crosscrown Limited,51066786,R5806,Residential Care (Adults),1885.16,08/08/2016,People Group
INSERTED DETAIL,100065,Crosscrown Limited,51066786,R5806,Residential Care (Adults),3553.60,08/08/2016,People Group
INSERTED DETAIL,100065,Crosscrown Limited,51066786,R5806,Residential Care (Adults),1885.16,08/08/2016,People Group
INSERTED DETAIL,100065,Crosscrown Limited,51066786,R5806,Residential Care (Adults),1885.16,08/08/2016,People Group
INSERTED DETAIL,100065,Crosscrown Limited,51066786,R5806,Residential Care (Adults),8251.76,08/08/2016,People Group
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),51067039,R5806,Residential Care (Adults),5769.04,08/08/2016,People Group
INSERTED DETAIL,217194,Crosscrown Ltd (Woodville House),51067039,R5806,Residential Care (Adults),6934.40,08/08/2016,People Group
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51066990,R5806,Residential Care (Adults),11319.54,08/08/2016,People Group
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51066990,R5806,Residential Care (Adults),6137.48,08/08/2016,People Group
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51066990,R5806,Residential Care (Adults),7701.35,08/08/2016,People Group
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51066990,R5806,Residential Care (Adults),1896.24,08/08/2016,People Group
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51066990,R5806,Residential Care (Adults),2415.60,08/08/2016,People Group
INSERTED DETAIL,100125,Crosscrown Ltd T/A The Chimneys,51066990,R5806,Residential Care (Adults),1896.24,08/08/2016,People Group
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,51066992,R5806,Residential Care (Adults),17922.94,08/08/2016,People Group
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,51066992,R5806,Residential Care (Adults),3361.28,08/08/2016,People Group
INSERTED DETAIL,100338,Crosscrown Ltd T/A The Elms Residential Care Home,51066992,R5806,Residential Care (Adults),1676.36,08/08/2016,People Group
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,51066828,R5806,Residential Care (Adults),2631.60,08/08/2016,People Group
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,51066828,R5806,Residential Care (Adults),1878.12,08/08/2016,People Group
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,51066828,R5806,Residential Care (Adults),11003.24,08/08/2016,People Group
INSERTED DETAIL,100441,Crosscrown Ltd T/As Granville House,51066828,R5806,Residential Care (Adults),10894.56,08/08/2016,People Group
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51053022,R5202,Childrens Payments to Other Local Authorities,2882.00,05/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51061409,R6107,SEN Statements Funding - Non-Maintained Schools,5000.00,11/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055609,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055577,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055635,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055616,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055573,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055578,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055579,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055581,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055586,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055587,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,12/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51068353,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,24/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51068352,R6107,SEN Statements Funding - Non-Maintained Schools,10800.00,24/08/2016,Communities
INSERTED DETAIL,201548,Crucible Education Ltd Tia Norton College,51055597,R6107,SEN Statements Funding - Non-Maintained Schools,-2400.00,24/08/2016,Communities
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51049781,R5848,Residential Care (Children),2895.00,03/08/2016,People Group
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51049784,R5848,Residential Care (Children),2895.00,03/08/2016,People Group
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51055510,R5848,Residential Care (Children),2895.00,12/08/2016,People Group
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51054603,R5848,Residential Care (Children),2895.00,12/08/2016,People Group
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51054590,R5848,Residential Care (Children),2895.00,12/08/2016,People Group
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51056704,R5848,Residential Care (Children),2895.00,17/08/2016,People Group
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51068864,R5848,Residential Care (Children),2895.00,31/08/2016,People Group
INSERTED DETAIL,229330,Crystal Care Solutions Ltd,51068964,R5848,Residential Care (Children),2895.00,31/08/2016,People Group
INSERTED DETAIL,221703,Ctalk Ltd,51077342,R4501,Communications Costs,7929.20,26/08/2016,Resources
INSERTED DETAIL,221703,Ctalk Ltd,51066714,R4501,Communications Costs,1400.00,26/08/2016,Resources
INSERTED DETAIL,221703,Ctalk Ltd,51077346,R4501,Communications Costs,1281.46,26/08/2016,Resources
INSERTED DETAIL,221703,Ctalk Ltd,51077343,R4501,Communications Costs,8158.62,26/08/2016,Resources
INSERTED DETAIL,201563,Cunningham Cash Registers Ltd,51070469,R4018,Equipment Repair & Maintenance,2967.60,15/08/2016,Resources
INSERTED DETAIL,229823,CUREE Ltd,51065095,R5604,Commissioned Works,8395.00,16/08/2016,Communities
INSERTED DETAIL,201486,CWCC (Coventry and Warwickshire Chamber of Commerce),51058369,R4702,Subscriptions To Organisations,6500.00,12/08/2016,Communities
INSERTED DETAIL,201573,CWT (Coventry & Warwickshire Chamber of Commerce Training Ltd),51071161,R1601,Training - External,1995.00,24/08/2016,Communities
INSERTED DETAIL,201573,CWT (Coventry & Warwickshire Chamber of Commerce Training Ltd),51071165,R1601,Training - External,1995.00,24/08/2016,Communities
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51054727,R5702,Payments to External Contractors,1205.00,05/08/2016,Communities
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51054726,R5702,Payments to External Contractors,3336.87,05/08/2016,Communities
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51054724,R5702,Payments to External Contractors,7884.50,05/08/2016,Communities
INSERTED DETAIL,228595,D J Green (UK) Ltd t/a 3 Counties Drain Services,51054725,R5702,Payments to External Contractors,7360.00,05/08/2016,Communities
INSERTED DETAIL,201585,D.B. Devall Funeral Directors Ltd,51065789,R4615,Mortuary/Pathology Expenses,570.00,05/08/2016,Other Services
INSERTED DETAIL,201585,D.B. Devall Funeral Directors Ltd,51070655,R6104,Social Care - Section 17 Payments,1500.00,15/08/2016,People Group
INSERTED DETAIL,229615,Dale House Care Centre (Wellingborough),51066794,R5806,Residential Care (Adults),1815.04,08/08/2016,People Group
INSERTED DETAIL,229013,Danmor Lodge Residential Care Home,51066795,R5806,Residential Care (Adults),2600.00,08/08/2016,People Group
INSERTED DETAIL,227060,David Gell Consultancy,51055820,R1601,Training - External,625.00,17/08/2016,People Group
INSERTED DETAIL,227060,David Gell Consultancy,51055809,R1601,Training - External,625.00,17/08/2016,People Group
INSERTED DETAIL,227060,David Gell Consultancy,51055802,R1601,Training - External,625.00,17/08/2016,People Group
INSERTED DETAIL,230691,Dawnus Construction Holdings Ltd,51051683,C1030,"New Construction, Conversion & Renovation",93255.80,05/08/2016,Capital
INSERTED DETAIL,100272,Deaf-Initely Independent,51066782,R5806,Residential Care (Adults),4212.04,08/08/2016,People Group
INSERTED DETAIL,100272,Deaf-Initely Independent,51066798,R5806,Residential Care (Adults),6954.56,08/08/2016,People Group
INSERTED DETAIL,100272,Deaf-Initely Independent,51066797,R5806,Residential Care (Adults),3495.52,08/08/2016,People Group
INSERTED DETAIL,100272,Deaf-Initely Independent,51066797,R5806,Residential Care (Adults),4163.32,08/08/2016,People Group
INSERTED DETAIL,201727,Dell Computer Corporation Ltd,51059818,R4503,Hardware,16484.01,12/08/2016,Resources
INSERTED DETAIL,201727,Dell Computer Corporation Ltd,51062234,R4503,Hardware,1097.64,12/08/2016,Resources
INSERTED DETAIL,201727,Dell Computer Corporation Ltd,51069015,R4503,Hardware,3211.49,31/08/2016,Resources
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,51064118,R4928,Casualty Insurance Claims,637.00,04/08/2016,Other Services
INSERTED DETAIL,219451,Department for Work and Pensions-Compensation Recovery Unit,51066103,R4928,Casualty Insurance Claims,553.50,08/08/2016,Other Services
INSERTED DETAIL,201742,Derwen College,51066799,R5806,Residential Care (Adults),1536.92,08/08/2016,People Group
INSERTED DETAIL,225845,Dignus Healthcare Ltd,51066801,R5806,Residential Care (Adults),3234.00,08/08/2016,People Group
INSERTED DETAIL,201764,Diocesan Education Service,51056709,R8303,Capital Expenditure From Revenue,5000.00,17/08/2016,Schools
INSERTED DETAIL,201764,Diocesan Education Service,51065711,R2001,Buildings Maintenance,4117.00,24/08/2016,Schools
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51062227,R5805,Homecare - External Domiciliary (Adults),569.42,01/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064209,R5805,Homecare - External Domiciliary (Adults),898.24,05/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51066608,R5805,Homecare - External Domiciliary (Adults),898.24,05/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51066334,R5805,Homecare - External Domiciliary (Adults),673.68,05/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51066332,R5805,Homecare - External Domiciliary (Adults),518.56,05/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064239,R5805,Homecare - External Domiciliary (Adults),898.24,05/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064229,R5805,Homecare - External Domiciliary (Adults),866.16,05/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51067392,R5805,Homecare - External Domiciliary (Adults),850.12,10/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064279,R5805,Homecare - External Domiciliary (Adults),898.24,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064787,R5805,Homecare - External Domiciliary (Adults),785.96,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064785,R5805,Homecare - External Domiciliary (Adults),898.24,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064769,R5805,Homecare - External Domiciliary (Adults),898.24,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064768,R5805,Homecare - External Domiciliary (Adults),1138.84,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064767,R5805,Homecare - External Domiciliary (Adults),898.24,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064764,R5805,Homecare - External Domiciliary (Adults),1122.80,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064760,R5805,Homecare - External Domiciliary (Adults),561.40,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064757,R5805,Homecare - External Domiciliary (Adults),500.04,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51062224,R5805,Homecare - External Domiciliary (Adults),1010.52,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51062225,R5805,Homecare - External Domiciliary (Adults),1122.80,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51062226,R5805,Homecare - External Domiciliary (Adults),593.48,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51066595,R5805,Homecare - External Domiciliary (Adults),3558.28,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51062231,R5805,Homecare - External Domiciliary (Adults),705.76,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064644,R5805,Homecare - External Domiciliary (Adults),869.12,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064643,R5805,Homecare - External Domiciliary (Adults),543.20,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51066597,R5805,Homecare - External Domiciliary (Adults),898.24,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064232,R5805,Homecare - External Domiciliary (Adults),673.68,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064631,R5805,Homecare - External Domiciliary (Adults),978.44,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51064789,R5805,Homecare - External Domiciliary (Adults),753.88,12/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51070623,R5822,Foster Care Payments - External,1008.00,15/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51070636,R5822,Foster Care Payments - External,648.00,15/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51070624,R5822,Foster Care Payments - External,1152.00,15/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51070639,R5822,Foster Care Payments - External,1152.00,15/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51070732,R5805,Homecare - External Domiciliary (Adults),533.33,15/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51070741,R5805,Homecare - External Domiciliary (Adults),518.56,15/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51070748,R5805,Homecare - External Domiciliary (Adults),673.68,15/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51068256,R5822,Foster Care Payments - External,1224.00,18/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51068258,R5847,Homecare - External Domiciliary (Children),1008.00,18/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51074588,R5805,Homecare - External Domiciliary (Adults),753.88,22/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51075977,R5805,Homecare - External Domiciliary (Adults),577.44,24/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51073540,R5805,Homecare - External Domiciliary (Adults),994.48,31/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51073555,R5805,Homecare - External Domiciliary (Adults),898.24,31/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51073556,R5805,Homecare - External Domiciliary (Adults),1122.80,31/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51073538,R5805,Homecare - External Domiciliary (Adults),561.40,31/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51073558,R5805,Homecare - External Domiciliary (Adults),898.24,31/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51073546,R5805,Homecare - External Domiciliary (Adults),1138.84,31/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51073547,R5805,Homecare - External Domiciliary (Adults),769.92,31/08/2016,People Group
INSERTED DETAIL,227077,Direct Support 4 U Ltd,51076026,R5805,Homecare - External Domiciliary (Adults),705.76,31/08/2016,People Group
INSERTED DETAIL,231623,Diston Flooring Ltd,51057581,R2003,Devolved Maintenance (Via Local),10000.01,19/08/2016,Schools
INSERTED DETAIL,225661,Diva Care Ltd,51066854,R5806,Residential Care (Adults),1798.80,08/08/2016,People Group
INSERTED DETAIL,215382,Diva Creative Ltd,51063219,R5702,Payments to External Contractors,2250.00,02/08/2016,Communities
INSERTED DETAIL,216855,DNA Worldwide,51061641,R4426,Medical Fees - Clients,577.00,17/08/2016,People Group
INSERTED DETAIL,216855,DNA Worldwide,51067192,R4443,Professional Fees Admin,1329.00,26/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51061976,R2024,Electrical (LE),2058.74,01/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51063355,R2024,Electrical (LE),519.78,02/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049554,R2024,Electrical (LE),592.53,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049555,R2023,Mechanical (LM),891.83,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049410,R2024,Electrical (LE),1027.49,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049420,R2023,Mechanical (LM),622.75,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049426,R2023,Mechanical (LM),883.88,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049440,R2023,Mechanical (LM),734.38,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049441,R2024,Electrical (LE),1013.84,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049447,R2024,Electrical (LE),1465.79,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049472,R2024,Electrical (LE),599.71,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049474,R2024,Electrical (LE),687.88,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049494,R2024,Electrical (LE),526.33,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049500,R2023,Mechanical (LM),1082.49,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049507,R2023,Mechanical (LM),552.44,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049508,R2024,Electrical (LE),1094.88,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049513,R2024,Electrical (LE),1044.88,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049524,R2023,Mechanical (LM),1167.48,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049534,R2024,Electrical (LE),983.67,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51063443,R2023,Mechanical (LM),4038.60,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51049465,R2024,Electrical (LE),971.00,03/08/2016,Resources
INSERTED DETAIL,221329,Dodd Group (Midlands) Ltd,51050760,R2024,Electrical (LE),-2074.88,03/08/2016,Resources
