,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202408,R5851,Supported Living,2246.72,11/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202436,R5851,Supported Living,1431.36,11/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202417,R5851,Supported Living,1391.60,11/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202403,R5851,Supported Living,2637.88,11/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202398,R5851,Supported Living,2326.80,11/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202813,R5851,Supported Living,1476.72,28/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202814,R5851,Supported Living,1590.40,28/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202809,R5851,Supported Living,7949.48,28/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202815,R5851,Supported Living,1476.72,28/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202812,R5851,Supported Living,1476.72,28/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202809,R5851,Supported Living,714.28,28/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202816,R5851,Supported Living,3286.92,28/04/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51202820,R5851,Supported Living,6944.28,28/04/2017,People Group
INSERTED DETAIL,232896,Finn Wilding Ltd,51192506,R1101,Agency Staff Pay,4000.00,20/04/2017,Communities
INSERTED DETAIL,202184,Fire Hosetech,51183432,R4019,Fire Equipment Purchase,1270.00,06/04/2017,Fire and Rescue
INSERTED DETAIL,202184,Fire Hosetech,51185140,R4020,Fire Equipment Maintenance,5608.30,07/04/2017,Fire and Rescue
INSERTED DETAIL,202187,Fire Service College Ltd,51193479,R1601,Training,18380.00,26/04/2017,Fire and Rescue
INSERTED DETAIL,223755,Firmstep Ltd,51195928,R4512,Software,11113.00,21/04/2017,Resources
INSERTED DETAIL,100095,First For Care Ltd,51203642,R5806,Residential Care,6824.84,13/04/2017,People Group
INSERTED DETAIL,100095,First For Care Ltd,51203642,R5806,Residential Care,1713.60,13/04/2017,People Group
INSERTED DETAIL,100095,First For Care Ltd,51203642,R5806,Residential Care,16894.21,13/04/2017,People Group
INSERTED DETAIL,227183,First Products (Sussex) Ltd,51178918,R4019,Fire Equipment Purchase,1234.50,05/04/2017,Fire and Rescue
INSERTED DETAIL,202195,First Steps Kindergarten,51200104,R6106,Early Years Funding (PVIs and LA),6616.35,24/04/2017,Communities
INSERTED DETAIL,213139,Firstpoint Homecare,51195239,R5805,Homecare - External Domiciliary,1376.70,21/04/2017,People Group
INSERTED DETAIL,202203,Fitzgerald Contractors Ltd,51201696,C1030,"New Construction, Conversion & Renovation",332715.44,28/04/2017,Capital
INSERTED DETAIL,202207,Fledglings Day Nursery,51200095,R6106,Early Years Funding (PVIs and LA),12703.39,24/04/2017,Communities
INSERTED DETAIL,230821,Fletchers Ltd,51185517,R2753,SCHOOLS ONLY Grounds Maintenance Materials & Equipment,3014.00,12/04/2017,Communities
INSERTED DETAIL,233059,Flintvale Ltd (The Green Nursing Home),51203713,R5806,Residential Care,1986.32,13/04/2017,People Group
INSERTED DETAIL,233747,Floor Restorations Ltd t/a FLR Group,51207970,R2001,SCHOOLS ONLY Building Maintenance,9307.84,28/04/2017,Schools
INSERTED DETAIL,230589,Floor Restore Oxford Ltd,51205352,R2001,SCHOOLS ONLY Building Maintenance,1800.00,25/04/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51200144,R6106,Early Years Funding (PVIs and LA),14555.97,24/04/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51200855,R6106,Early Years Funding (PVIs and LA),2999.41,24/04/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51200221,R6106,Early Years Funding (PVIs and LA),5381.30,24/04/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51208221,R6106,Early Years Funding (PVIs and LA),2922.73,28/04/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51208236,R6106,Early Years Funding (PVIs and LA),1547.33,28/04/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51208273,R6106,Early Years Funding (PVIs and LA),859.63,28/04/2017,Communities
INSERTED DETAIL,226551,Food and Farming Compliance Ltd,51189468,R5702,Payments to External Contractors,1022.00,20/04/2017,Communities
INSERTED DETAIL,226551,Food and Farming Compliance Ltd,51193634,R5702,Payments to External Contractors,2500.00,26/04/2017,Communities
INSERTED DETAIL,226551,Food and Farming Compliance Ltd,51196995,R5702,Payments to External Contractors,1130.80,28/04/2017,Communities
INSERTED DETAIL,202223,Footsteps Day Nursery,51200096,R6106,Early Years Funding (PVIs and LA),34235.35,24/04/2017,Communities
INSERTED DETAIL,202223,Footsteps Day Nursery,51208319,R6106,Early Years Funding (PVIs and LA),4641.98,28/04/2017,Communities
INSERTED DETAIL,226303,Ford Motor Company Ltd,51192013,R3201,Car Leasing,19277.55,21/04/2017,Fire and Rescue
INSERTED DETAIL,208722,Forensics Ltd T/A Alere Forensics,51184262,R4615,Coroner/Mortuary/Pathology Fees,970.00,07/04/2017,Other Services
INSERTED DETAIL,202235,Fortress Recycling Ltd,51180732,R2706,SCHOOLS ONLY Refuse Collection / Waste Disposal,2413.45,06/04/2017,Communities
INSERTED DETAIL,202235,Fortress Recycling Ltd,51180737,R2706,SCHOOLS ONLY Refuse Collection / Waste Disposal,1758.81,06/04/2017,Communities
INSERTED DETAIL,233415,Foundation Expedition Leadership CIC t/a Countryside Leader Award,51194191,R1601,Training,585.00,21/04/2017,People Group
INSERTED DETAIL,216778,Four Seasons (Bamford) Ltd re Milverton Gate,51203619,R5806,Residential Care,1017.72,13/04/2017,People Group
INSERTED DETAIL,225782,Four Seasons (Evedale) Ltd (Tudor Grange Care Home),51203737,R5806,Residential Care,1884.00,13/04/2017,People Group
INSERTED DETAIL,233114,Four Seasons Healthcare Ltd (Cypress Court),51183530,R5806,Residential Care,5626.57,27/04/2017,People Group
INSERTED DETAIL,233114,Four Seasons Healthcare Ltd (Cypress Court),51203519,R5806,Residential Care,1898.12,27/04/2017,People Group
INSERTED DETAIL,100147,Four Seasons Healthcare Ltd (Millwater Residential Home),51203617,R5806,Residential Care,4959.64,13/04/2017,People Group
INSERTED DETAIL,228614,Four Seasons Healthcare Ltd (The Royd Nursing Home),51203726,R5806,Residential Care,1145.28,13/04/2017,People Group
INSERTED DETAIL,232749,Four Straight Lines Ltd,51193500,R5604,Commissioned Works,700.00,26/04/2017,Communities
,,Fox Bennett Client Account,,R4441,Professional Fees," 5,000.00 ",05/04/2017,Resources
INSERTED DETAIL,233348,Fozia's Childcare Services,51200158,R6106,Early Years Funding (PVIs and LA),882.18,24/04/2017,Communities
INSERTED DETAIL,100068,Freedom Care Ltd,51203543,R5806,Residential Care,7471.80,13/04/2017,People Group
INSERTED DETAIL,202268,Freshfields Nursery School Ltd,51200118,R6106,Early Years Funding (PVIs and LA),21383.75,24/04/2017,Communities
INSERTED DETAIL,202268,Freshfields Nursery School Ltd,51208325,R6106,Early Years Funding (PVIs and LA),1891.18,28/04/2017,Communities
INSERTED DETAIL,999982,Friends of Race Leys Infants School,51201354,R5501,Grants / Donations to External Organisations,1092.00,11/04/2017,Communities
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51180911,R5851,Supported Living,795.00,05/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51202454,R5805,Homecare - External Domiciliary,521.36,11/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51192071,R5851,Supported Living,2067.00,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203712,R5806,Residential Care,1285.48,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203712,R5806,Residential Care,11816.84,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203544,R5806,Residential Care,1285.48,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203544,R5806,Residential Care,4916.48,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203538,R5806,Residential Care,1285.48,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203538,R5806,Residential Care,742.36,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203537,R5806,Residential Care,6437.76,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51203537,R5806,Residential Care,11865.96,13/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194672,R5851,Supported Living,755.25,19/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194683,R5851,Supported Living,874.50,20/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194657,R5851,Supported Living,3329.59,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194664,R5851,Supported Living,7480.68,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194658,R5851,Supported Living,2652.56,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194661,R5851,Supported Living,3076.56,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194680,R5851,Supported Living,2402.09,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194677,R5851,Supported Living,7162.68,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194674,R5810,Adult Day Care,660.00,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194662,R5851,Supported Living,2467.06,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194684,R5851,Supported Living,2968.00,21/04/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51194669,R5851,Supported Living,7356.16,21/04/2017,People Group
INSERTED DETAIL,218400,Frith Resource Management Ltd,51182206,R4409,Consultancy,4826.75,05/04/2017,Communities
INSERTED DETAIL,233337,Future Options Ltd,51207088,R5459,Leaving Care Accommodation,7750.00,26/04/2017,People Group
INSERTED DETAIL,233337,Future Options Ltd,51207823,R5459,Leaving Care Accommodation,7000.00,26/04/2017,People Group
INSERTED DETAIL,233337,Future Options Ltd,51207824,R5459,Leaving Care Accommodation,1250.00,26/04/2017,People Group
INSERTED DETAIL,205061,G P Homecare Ltd T/A Radis Community Care,51191143,R5805,Homecare - External Domiciliary,596.70,12/04/2017,People Group
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51201660,R2601,Other Building Services,1084.00,20/04/2017,People Group
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203239,R2010,Security Services,1762.56,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203238,R2010,Security Services,571.20,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203237,R2010,Security Services,560.28,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203244,R2010,Security Services,3311.28,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203236,R2010,Security Services,2291.28,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203243,R2010,Security Services,1120.56,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203233,R2010,Security Services,1291.32,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203232,R2010,Security Services,1615.80,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203231,R2010,Security Services,1787.16,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203194,R2010,Security Services,3754.20,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203242,R2010,Security Services,2639.52,25/04/2017,Resources
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51203234,R2010,Security Services,10086.12,25/04/2017,Resources
INSERTED DETAIL,100290,Ga Hc Reit Ii Ch U.K. Senior Housing Portfolio Ltd T/As Gretton Homes,51203552,R5806,Residential Care,6772.72,13/04/2017,People Group
INSERTED DETAIL,100290,Ga Hc Reit Ii Ch U.K. Senior Housing Portfolio Ltd T/As Gretton Homes,51203552,R5806,Residential Care,7437.08,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,6248.72,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,1932.28,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,1317.44,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,2132.28,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,12527.44,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,4152.48,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,5485.05,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,2176.24,13/04/2017,People Group
INSERTED DETAIL,100284,Galanos House,51203545,R5806,Residential Care,2376.24,13/04/2017,People Group
INSERTED DETAIL,233304,Galleon Care Homes Ltd (Queen Mary's Care Home),51203666,R5806,Residential Care,1950.76,13/04/2017,People Group
INSERTED DETAIL,202326,Galley Common Nursery,51200231,R6106,Early Years Funding (PVIs and LA),18265.54,24/04/2017,Communities
INSERTED DETAIL,206449,Gamma Business Communications Ltd,51201268,R4514,Telephone Rental,16420.85,20/04/2017,Resources
INSERTED DETAIL,220570,Gardiner Associates Training and Research Ltd,51200998,R1601,Training,5250.00,13/04/2017,Fire and Rescue
INSERTED DETAIL,220570,Gardiner Associates Training and Research Ltd,51190661,R1601,Training,2500.00,19/04/2017,Fire and Rescue
INSERTED DETAIL,220570,Gardiner Associates Training and Research Ltd,51190676,R1601,Training,2500.00,19/04/2017,Fire and Rescue
INSERTED DETAIL,202351,Gemco Equipment Ltd,51205616,R4030,Materials,65645.00,25/04/2017,Communities
INSERTED DETAIL,224148,Generations Care Ltd,51186383,R5805,Homecare - External Domiciliary,1155.00,12/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51186386,R5805,Homecare - External Domiciliary,1435.50,12/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51189411,R5805,Homecare - External Domiciliary,2294.32,13/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51189416,R5805,Homecare - External Domiciliary,2527.56,13/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51190663,R5805,Homecare - External Domiciliary,693.84,19/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51190563,R5805,Homecare - External Domiciliary,2081.52,19/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51190561,R5805,Homecare - External Domiciliary,1850.24,19/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51190240,R5805,Homecare - External Domiciliary,2312.80,19/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51190241,R5805,Homecare - External Domiciliary,1850.24,19/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51190550,R5805,Homecare - External Domiciliary,2081.52,19/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51190231,R5805,Homecare - External Domiciliary,594.72,19/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51195592,R5805,Homecare - External Domiciliary,539.84,26/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51195629,R5805,Homecare - External Domiciliary,539.84,26/04/2017,People Group
INSERTED DETAIL,224148,Generations Care Ltd,51201107,R5807,Social Care Block Contracts,520.56,26/04/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51203633,R5806,Residential Care,4299.72,13/04/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51203633,R5806,Residential Care,4773.84,13/04/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51203633,R5806,Residential Care,1923.32,13/04/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51203633,R5806,Residential Care,12141.92,13/04/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51203633,R5806,Residential Care,7122.21,13/04/2017,People Group
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,51186914,R5702,Payments to External Contractors,31443.80,05/04/2017,Communities
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,51194752,R5702,Payments to External Contractors,625000.00,05/04/2017,Communities
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,51188459,R4615,Coroner/Mortuary/Pathology Fees,7899.36,11/04/2017,Other Services
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,51194769,R5702,Payments to External Contractors,5666.00,21/04/2017,Communities
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,51194755,R5702,Payments to External Contractors,124998.00,21/04/2017,Communities
INSERTED DETAIL,230114,Geotechnical Engineering Ltd,51186949,R5702,Payments to External Contractors,11210.00,07/04/2017,Communities
INSERTED DETAIL,202368,Geowise Ltd,51194508,R4512,Software,6035.00,21/04/2017,Resources
INSERTED DETAIL,202374,Getta Life Ltd,51188043,R5851,Supported Living,1597.68,07/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51187980,R5851,Supported Living,6496.00,07/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51187978,R5851,Supported Living,9702.00,07/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51187975,R5851,Supported Living,7308.00,07/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51187969,R5851,Supported Living,6496.00,07/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192145,R5851,Supported Living,6090.00,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192157,R5851,Supported Living,1597.68,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192144,R5851,Supported Living,1597.68,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192158,R5851,Supported Living,1597.68,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192154,R5851,Supported Living,6090.00,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192149,R5851,Supported Living,1597.68,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192148,R5851,Supported Living,7560.00,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192143,R5851,Supported Living,1597.68,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192142,R5851,Supported Living,8417.44,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51192135,R5851,Supported Living,7560.00,12/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51195875,R5851,Supported Living,9702.00,21/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51195872,R5851,Supported Living,6496.00,21/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51195633,R5851,Supported Living,6496.00,21/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51195624,R5851,Supported Living,1597.68,21/04/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51195610,R5851,Supported Living,7308.00,21/04/2017,People Group
INSERTED DETAIL,231504,Ghost Design Consultants,51188335,R4317,Print Operational Costs,1200.00,13/04/2017,Resources
INSERTED DETAIL,100069,Gildawood Court,51203546,R5806,Residential Care,1923.60,13/04/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51203546,R5806,Residential Care,3847.20,13/04/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51203546,R5806,Residential Care,82581.90,13/04/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51203546,R5806,Residential Care,5777.01,13/04/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51203546,R5806,Residential Care,1923.60,13/04/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51200606,R5810,Adult Day Care,1804.00,28/04/2017,People Group
INSERTED DETAIL,202385,Gingham Pre School,51200169,R6106,Early Years Funding (PVIs and LA),13585.57,24/04/2017,Communities
INSERTED DETAIL,202385,Gingham Pre School,51200113,R6106,Early Years Funding (PVIs and LA),10145.07,24/04/2017,Communities
INSERTED DETAIL,202385,Gingham Pre School,51200222,R6106,Early Years Funding (PVIs and LA),26711.82,24/04/2017,Communities
INSERTED DETAIL,202385,Gingham Pre School,51208336,R6106,Early Years Funding (PVIs and LA),1822.41,28/04/2017,Communities
INSERTED DETAIL,202385,Gingham Pre School,51208317,R6106,Early Years Funding (PVIs and LA),2578.88,28/04/2017,Communities
INSERTED DETAIL,207772,GL Education Group Ltd T/A GL Assessment (Granada Learning),51182749,R4030,Materials,2972.59,07/04/2017,Communities
INSERTED DETAIL,207772,GL Education Group Ltd T/A GL Assessment (Granada Learning),51194038,R4030,Materials,1374.41,26/04/2017,Communities
INSERTED DETAIL,207772,GL Education Group Ltd T/A GL Assessment (Granada Learning),51195125,R4030,Materials,1734.75,26/04/2017,Communities
INSERTED DETAIL,100128,Glasallt Fawr - Camphill Centre,51203547,R5806,Residential Care,7074.52,13/04/2017,People Group
INSERTED DETAIL,228204,Global Radio Services Ltd,51183444,R4317,Print Operational Costs,914.29,06/04/2017,Resources
INSERTED DETAIL,202398,Gloucestershire County Council,51188995,R6107,SEN Statements Funding,4987.50,19/04/2017,Communities
INSERTED DETAIL,233363,Glovers Solicitors LLP,51187803,R4441,Professional Fees,1250.00,27/04/2017,Communities
INSERTED DETAIL,228433,Glow,51189062,R4442,SCHOOLS ONLY Professional Fees Curriculum,1063.00,19/04/2017,Schools
INSERTED DETAIL,228929,G-MAP Services Ltd,51179849,R5848,Residential Care (Children),2420.00,05/04/2017,People Group
INSERTED DETAIL,228929,G-MAP Services Ltd,51197002,R5848,Residential Care (Children),2420.00,28/04/2017,People Group
INSERTED DETAIL,202412,Goldcrest Cleaning Ltd,51186586,R2702,SCHOOLS ONLY Contract Cleaning / Caretaking,783.62,12/04/2017,Schools
INSERTED DETAIL,202412,Goldcrest Cleaning Ltd,51189070,R2702,SCHOOLS ONLY Contract Cleaning / Caretaking,2197.10,19/04/2017,Schools
INSERTED DETAIL,202417,Gooddies Ltd,51201375,R4204,SCHOOLS ONLY Purchase Of Uniforms For Resale,760.05,28/04/2017,Schools
INSERTED DETAIL,228002,GOTR SRE Consultancy Ltd,51194751,R5702,Payments to External Contractors,1312.50,19/04/2017,Communities
INSERTED DETAIL,228002,GOTR SRE Consultancy Ltd,51194763,R5702,Payments to External Contractors,2800.00,19/04/2017,Communities
INSERTED DETAIL,233069,Gracewell Healthcare 3 Ltd,51203548,R5806,Residential Care,4400.00,13/04/2017,People Group
INSERTED DETAIL,100286,Grangemoor Care Homes,51203718,R5806,Residential Care,2555.40,13/04/2017,People Group
INSERTED DETAIL,100286,Grangemoor Care Homes,51203610,R5806,Residential Care,4001.20,13/04/2017,People Group
INSERTED DETAIL,100286,Grangemoor Care Homes,51203549,R5806,Residential Care,2719.64,13/04/2017,People Group
INSERTED DETAIL,100286,Grangemoor Care Homes,51203549,R5806,Residential Care,3180.00,13/04/2017,People Group
INSERTED DETAIL,230732,Granicus,51187349,R4512,Software,1500.00,13/04/2017,Resources
INSERTED DETAIL,230732,Granicus,51187336,R4512,Software,26855.40,13/04/2017,Resources
INSERTED DETAIL,214288,Grant Thornton UK LLP,51188663,R4413,External Audit Fees,23635.00,19/04/2017,Other Services
INSERTED DETAIL,224479,Green Park Interims & Executive Ltd,51193217,R3403,SCHOOLS ONLY Casual User Mileage,26109.60,21/04/2017,Other Services
INSERTED DETAIL,224479,Green Park Interims & Executive Ltd,51194221,R1101,Agency Staff Pay,11609.36,26/04/2017,People Group
INSERTED DETAIL,202443,Greenfields Nursery School,51200869,R6106,Early Years Funding (PVIs and LA),21642.82,24/04/2017,Communities
INSERTED DETAIL,202443,Greenfields Nursery School,51208306,R6106,Early Years Funding (PVIs and LA),3163.42,28/04/2017,Communities
INSERTED DETAIL,100005,Greensleeves Homes Trust t/a Arden House,51203460,R5806,Residential Care,6881.44,13/04/2017,People Group
INSERTED DETAIL,100005,Greensleeves Homes Trust t/a Arden House,51203460,R5806,Residential Care,1751.68,13/04/2017,People Group
INSERTED DETAIL,100005,Greensleeves Homes Trust t/a Arden House,51203460,R5806,Residential Care,5255.04,13/04/2017,People Group
INSERTED DETAIL,100070,Greenways,51203551,R5806,Residential Care,5469.60,13/04/2017,People Group
INSERTED DETAIL,100070,Greenways,51203551,R5806,Residential Care,1868.44,13/04/2017,People Group
INSERTED DETAIL,100070,Greenways,51203551,R5806,Residential Care,1772.00,13/04/2017,People Group
INSERTED DETAIL,213340,Group For Education In Museums,51187129,R1601,Training,635.00,13/04/2017,Communities
INSERTED DETAIL,202457,Groupcall Ltd,51189441,R4512,Software,29000.00,19/04/2017,Resources
INSERTED DETAIL,202457,Groupcall Ltd,51191049,R4409,Consultancy,15000.00,21/04/2017,Resources
INSERTED DETAIL,202464,Guest Motors Ltd,51193486,R3004,Repair & Maintenance Of Vehicles,4995.00,21/04/2017,Fire and Rescue
INSERTED DETAIL,229754,GuruYou Ltd,51201372,R4442,SCHOOLS ONLY Professional Fees Curriculum,720.00,13/04/2017,Schools
INSERTED DETAIL,218745,Gwyddfor Residential Ltd - Care Home,51203554,R5806,Residential Care,2128.28,13/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51186838,R5810,Adult Day Care,1056.00,07/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51186642,R5810,Adult Day Care,2182.40,07/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51188664,R5851,Supported Living,2262.00,12/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51188662,R5851,Supported Living,1916.16,12/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51188669,R5851,Supported Living,2690.72,12/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51188672,R5851,Supported Living,2492.80,12/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51188661,R5851,Supported Living,2088.00,12/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51187453,R5851,Supported Living,789.28,12/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51203571,R5806,Residential Care,35280.27,13/04/2017,People Group
INSERTED DETAIL,100423,H F Trust Ltd,51203571,R5806,Residential Care,3584.72,13/04/2017,People Group
