,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,230489,Bramley Care Ltd T/A Apple Orchard,50966470,R5848,Residential Care (Children),52439.08,09/03/2016,People Group
INSERTED DETAIL,230489,Bramley Care Ltd T/A Apple Orchard,50966478,R5848,Residential Care (Children),16529.71,09/03/2016,People Group
INSERTED DETAIL,100259,Branston Court Nursing Home,50992965,R5806,Residential Care (Adults),1252.92,21/03/2016,People Group
INSERTED DETAIL,999982,Brethertons Solicitors,50981615,R4928,Casualty Insurance Claims,5000.00,04/03/2016,Other Services
INSERTED DETAIL,999982,Brethertons Solicitors,50984607,R4928,Casualty Insurance Claims,28674.00,10/03/2016,Other Services
INSERTED DETAIL,999982,Brethertons Solicitors LLP,50997275,R4928,Casualty Insurance Claims,6500.00,29/03/2016,Other Services
INSERTED DETAIL,200849,Briar Associates,50985591,R4443,Professional Fees Admin,1575.00,17/03/2016,Resources
INSERTED DETAIL,200850,Briars Barn Ltd,50990225,R5810,Adult Day Care,680.00,16/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50990259,R5810,Adult Day Care,632.00,16/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50990243,R5810,Adult Day Care,632.00,16/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50990239,R5810,Adult Day Care,544.00,16/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50990217,R5810,Adult Day Care,560.00,16/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50990200,R5810,Adult Day Care,790.00,16/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50990197,R5810,Adult Day Care,790.00,16/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50994330,R5810,Adult Day Care,790.00,24/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50994329,R5810,Adult Day Care,790.00,24/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50994318,R5810,Adult Day Care,560.00,24/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50994325,R5810,Adult Day Care,632.00,24/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50994321,R5810,Adult Day Care,680.00,24/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50994308,R5810,Adult Day Care,544.00,24/03/2016,People Group
INSERTED DETAIL,200850,Briars Barn Ltd,50994324,R5810,Adult Day Care,632.00,24/03/2016,People Group
INSERTED DETAIL,230031,Bridge Training and Development,50970109,R5702,Payments to External Contractors,525.00,11/03/2016,People Group
INSERTED DETAIL,226285,Bridgeway Consulting Ltd,50973226,C1050,External Fees,2712.75,18/03/2016,Capital
INSERTED DETAIL,227702,Bright Intergrated Care Ltd,50984185,R5805,Homecare - External Domiciliary (Adults),1769.60,24/03/2016,People Group
INSERTED DETAIL,227702,Bright Intergrated Care Ltd,50984197,R5805,Homecare - External Domiciliary (Adults),1705.20,24/03/2016,People Group
INSERTED DETAIL,200865,Brinklow Quarry,50987486,R5703,Site Payments,2603.97,11/03/2016,Communities
INSERTED DETAIL,200865,Brinklow Quarry,50987485,R5703,Site Payments,693.96,11/03/2016,Communities
INSERTED DETAIL,200865,Brinklow Quarry,50987491,R2754,Waste Management,586.00,14/03/2016,Communities
INSERTED DETAIL,200865,Brinklow Quarry,50987493,R2754,Waste Management,969.74,14/03/2016,Communities
INSERTED DETAIL,200867,Bristol Managed Services Ltd,50973164,R4020,Fire Equipment Maintenance,19946.04,18/03/2016,Fire and Rescue
INSERTED DETAIL,223596,Bristol Uniforms Ltd,50981050,R4205,Uniforms,591.60,31/03/2016,Fire and Rescue
INSERTED DETAIL,200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),50981329,R2101,Gas,708.62,11/03/2016,Schools
INSERTED DETAIL,200874,British Gas Trading Ltd t/a British Gas Business (Business Electricity ***4055),50994590,R2101,Gas,-546.93,24/03/2016,Resources
INSERTED DETAIL,219128,Broadway Lodge,50973304,R5835,Residential and Inpatient Services,8950.00,18/03/2016,Communities
INSERTED DETAIL,200902,Bromford Housing Group,50980320,R5850,Social Care Helping Services,1529.15,02/03/2016,People Group
INSERTED DETAIL,200902,Bromford Housing Group,50996567,R5805,Homecare - External Domiciliary (Adults),1199.00,24/03/2016,People Group
INSERTED DETAIL,200902,Bromford Housing Group,50996701,R5805,Homecare - External Domiciliary (Adults),1259.30,24/03/2016,People Group
INSERTED DETAIL,200902,Bromford Housing Group,50996692,R5850,Social Care Helping Services,1529.15,24/03/2016,People Group
INSERTED DETAIL,227798,Bromford Lane Care Centre,50992966,R5806,Residential Care (Adults),1050.00,21/03/2016,People Group
INSERTED DETAIL,221550,Brookside Surgery,50997654,R5702,Payments to External Contractors,833.50,30/03/2016,Communities
INSERTED DETAIL,221550,Brookside Surgery,50997661,R5702,Payments to External Contractors,699.44,30/03/2016,Communities
INSERTED DETAIL,200918,Broxap,50984967,C1050,External Fees,5047.00,14/03/2016,Capital
INSERTED DETAIL,211497,BSI Assurance UK Ltd,50991836,R4431,Registration / Inspection Fees,3700.00,18/03/2016,Resources
INSERTED DETAIL,200931,Bt Global Services (****7351),50976350,C1050,External Fees,5431.69,04/03/2016,Capital
INSERTED DETAIL,200931,Bt Global Services (****7351),50976350,C1050,External Fees,5561.01,04/03/2016,Capital
INSERTED DETAIL,200931,Bt Global Services (****7351),50976350,C1050,External Fees,8274.55,04/03/2016,Capital
INSERTED DETAIL,200931,Bt Global Services (****7351),50992750,R4514,Telephone Rental,1422.63,18/03/2016,Communities
INSERTED DETAIL,200931,Bt Global Services (****7351),50992744,R4514,Telephone Rental,1407.54,18/03/2016,Communities
INSERTED DETAIL,200931,Bt Global Services (****7351),50992751,R4514,Telephone Rental,2055.41,18/03/2016,Communities
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50987321,R4514,Telephone Rental,13727.50,15/03/2016,Communities
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50987497,R4514,Telephone Rental,3054.42,15/03/2016,Communities
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50982209,C1050,External Fees,6788.54,18/03/2016,Capital
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50984170,R4513,Telephone Calls,948.59,21/03/2016,Resources
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50984170,R4514,Telephone Rental,1674.08,21/03/2016,Resources
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50984945,R4514,Telephone Rental,6923.05,22/03/2016,Fire and Rescue
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50987174,R4018,Equipment Repair & Maintenance,1020.60,24/03/2016,Communities
INSERTED DETAIL,200891,BT OneBillPlus (****5757),50992871,R4514,Telephone Rental,3129.47,24/03/2016,Communities
INSERTED DETAIL,226833,Budbrooke Primary School,50990851,R6107,SEN Statements Funding - Non-Maintained Schools,1099.00,18/03/2016,People Group
INSERTED DETAIL,209226,Building Software Limited,50981989,R4443,Professional Fees Admin,11945.00,11/03/2016,Communities
INSERTED DETAIL,200947,Bulkington Village Centre,50979770,R2204,Room Hire - External,1464.11,07/03/2016,People Group
INSERTED DETAIL,200947,Bulkington Village Centre,50981352,R2204,Room Hire - External,887.70,11/03/2016,People Group
INSERTED DETAIL,200947,Bulkington Village Centre,50990234,R1601,Training - External,698.04,16/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50993164,R5806,Residential Care (Adults),34724.20,21/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50993164,R5806,Residential Care (Adults),34478.16,21/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50992969,R5806,Residential Care (Adults),89519.86,21/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996725,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996732,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996733,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996703,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996708,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996711,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996720,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50996727,R5806,Residential Care (Adults),10148.00,24/03/2016,People Group
INSERTED DETAIL,200957,Burton Farms (Stratford) Ltd,50986401,R2201,Rent,19379.25,21/03/2016,Communities
INSERTED DETAIL,200961,Business By Technology,50979302,R4315,Reprographics Curriculum,2305.24,04/03/2016,Schools
INSERTED DETAIL,225514,Butterflies Play House - Tania Modiri,50989653,R6106,Private Providers - Early Years Funding,1150.87,16/03/2016,People Group
INSERTED DETAIL,100260,Butts Croft House Residential Home,50992970,R5806,Residential Care (Adults),14993.28,21/03/2016,People Group
INSERTED DETAIL,100260,Butts Croft House Residential Home,50992970,R5806,Residential Care (Adults),-4838.83,21/03/2016,People Group
INSERTED DETAIL,100260,Butts Croft House Residential Home,50992970,R5806,Residential Care (Adults),2600.00,21/03/2016,People Group
INSERTED DETAIL,100260,Butts Croft House Residential Home,50992970,R5806,Residential Care (Adults),1841.28,21/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50986274,R5822,Foster Care Payments - External,4402.00,11/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50986273,R5822,Foster Care Payments - External,3139.99,11/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50986276,R5822,Foster Care Payments - External,4273.57,11/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50985145,R5822,Foster Care Payments - External,4154.00,14/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50985092,R5822,Foster Care Payments - External,4061.00,14/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50985094,R5822,Foster Care Payments - External,4061.00,14/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50985523,R5822,Foster Care Payments - External,4273.57,18/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50986181,R5822,Foster Care Payments - External,4402.00,22/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50986178,R5822,Foster Care Payments - External,4273.57,22/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50986143,R5822,Foster Care Payments - External,4154.00,22/03/2016,People Group
INSERTED DETAIL,200974,By The Bridge,50986144,R5822,Foster Care Payments - External,4402.00,22/03/2016,People Group
INSERTED DETAIL,201027,C T P Pension Scheme T/A Coventry Turned Part,50986692,R2201,Rent,8750.00,11/03/2016,Resources
INSERTED DETAIL,201040,Cabs of Rugby Ltd,50981505,R3205,Client Travel - Taxis,1080.00,11/03/2016,People Group
INSERTED DETAIL,201042,CACI Ltd,50968223,R1601,Training - External,2000.00,10/03/2016,Communities
INSERTED DETAIL,201042,CACI Ltd,50975293,R4506,IT Support & Maintenance,7437.56,23/03/2016,Communities
INSERTED DETAIL,201042,CACI Ltd,50975300,R4506,IT Support & Maintenance,4150.00,23/03/2016,Communities
INSERTED DETAIL,229979,Cad-Capture Data Services Ltd,50973089,R4005,Data Equipment,8292.00,18/03/2016,Resources
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50971259,R3204,Home To School / College Transport,790.00,03/03/2016,People Group
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50971251,R3204,Home To School / College Transport,770.00,10/03/2016,People Group
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50981531,R3204,Home To School / College Transport,770.00,15/03/2016,People Group
INSERTED DETAIL,201051,Call A Car - Rugby  Ltd,50988619,R3204,Home To School / College Transport,640.00,30/03/2016,People Group
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50963832,R1101,Agency Staff Pay,2392.45,04/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50967579,R4409,Consultancy,563.39,10/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50968559,R1101,Agency Staff Pay,2656.40,11/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50971136,R1101,Agency Staff Pay,2253.25,11/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50974962,R4409,Consultancy,505.77,18/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50974968,R1101,Agency Staff Pay,2447.10,18/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50974971,R1101,Agency Staff Pay,3325.80,18/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50975618,R1101,Agency Staff Pay,2674.90,23/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50997273,R1101,Agency Staff Pay,3364.80,29/03/2016,Resources
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50980999,R1101,Agency Staff Pay,1116.95,31/03/2016,Resources
INSERTED DETAIL,214744,Cambian Childcare Ltd,50962601,R5822,Foster Care Payments - External,2895.58,02/03/2016,People Group
INSERTED DETAIL,214744,Cambian Childcare Ltd,50962602,R5822,Foster Care Payments - External,2895.58,02/03/2016,People Group
INSERTED DETAIL,214744,Cambian Childcare Ltd,50980063,R5848,Residential Care (Children),17267.47,02/03/2016,People Group
INSERTED DETAIL,214744,Cambian Childcare Ltd,50979584,R5848,Residential Care (Children),12391.01,02/03/2016,People Group
INSERTED DETAIL,214744,Cambian Childcare Ltd,50980073,R5848,Residential Care (Children),19156.53,02/03/2016,People Group
INSERTED DETAIL,214744,Cambian Childcare Ltd,50979580,R5848,Residential Care (Children),12200.59,02/03/2016,People Group
INSERTED DETAIL,214744,Cambian Childcare Ltd,50968346,R5822,Foster Care Payments - External,3631.43,03/03/2016,People Group
INSERTED DETAIL,214744,Cambian Childcare Ltd,50994968,R5848,Residential Care (Children),20477.67,23/03/2016,People Group
INSERTED DETAIL,201070,Camp Hill Youth Centre,50994275,R2003,Devolved Maintenance (Via Local),2000.00,31/03/2016,People Group
INSERTED DETAIL,100014,Camphill Devon Community Ltd,50992973,R5806,Residential Care (Adults),2240.76,21/03/2016,People Group
INSERTED DETAIL,201073,Campion School and Community College (ACAD) Leamington Spa,50990855,R6107,SEN Statements Funding - Non-Maintained Schools,3431.00,18/03/2016,People Group
INSERTED DETAIL,100234,Canning Court Care Home,50992921,R5806,Residential Care (Adults),10725.48,21/03/2016,People Group
INSERTED DETAIL,100234,Canning Court Care Home,50992921,R5806,Residential Care (Adults),1931.72,21/03/2016,People Group
INSERTED DETAIL,100234,Canning Court Care Home,50992921,R5806,Residential Care (Adults),4990.96,21/03/2016,People Group
INSERTED DETAIL,100234,Canning Court Care Home,50992921,R5806,Residential Care (Adults),14496.00,21/03/2016,People Group
INSERTED DETAIL,201078,Canon (UK) Ltd (****0502),50962740,R4064,Print Machinery,1942.25,03/03/2016,Resources
INSERTED DETAIL,201078,Canon (UK) Ltd (****0502),50991532,R4307,Photocopier Expenses,38963.38,18/03/2016,Resources
INSERTED DETAIL,201078,Canon (UK) Ltd (****0502),50974084,R4064,Print Machinery,3741.15,18/03/2016,Resources
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50964910,R4317,Print Operational Costs,804.00,04/03/2016,Resources
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50969707,R4317,Print Operational Costs,804.00,11/03/2016,Resources
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50977531,R4317,Print Operational Costs,964.80,24/03/2016,Resources
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50977543,R4317,Print Operational Costs,804.00,24/03/2016,Resources
INSERTED DETAIL,210040,Capita Business Services Ltd (****4978),50965198,R4601,Conferences,598.00,04/03/2016,People Group
INSERTED DETAIL,210040,Capita Business Services Ltd (****4978),50979088,R4512,Software,215356.90,24/03/2016,Resources
INSERTED DETAIL,210040,Capita Business Services Ltd (****4978),50979920,R4601,Conferences,798.00,30/03/2016,People Group
INSERTED DETAIL,214717,Capita Secure Information Solutions Ltd (****3864),50989547,R4506,IT Support & Maintenance,795.00,16/03/2016,Fire and Rescue
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50973042,R5822,Foster Care Payments - External,1605.00,04/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50968563,R5822,Foster Care Payments - External,2947.85,10/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50968558,R5822,Foster Care Payments - External,2947.85,10/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50971274,R5822,Foster Care Payments - External,4776.59,11/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50973035,R5822,Foster Care Payments - External,1070.00,11/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50980558,R5822,Foster Care Payments - External,3103.00,11/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50971087,R5822,Foster Care Payments - External,5106.01,16/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50970950,R5822,Foster Care Payments - External,3317.00,16/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50974094,R5822,Foster Care Payments - External,3151.15,18/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50974098,R5822,Foster Care Payments - External,3151.15,18/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50984666,R5822,Foster Care Payments - External,3103.00,30/03/2016,People Group
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50984660,R5822,Foster Care Payments - External,3317.00,30/03/2016,People Group
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50992937,R5806,Residential Care (Adults),1867.96,21/03/2016,People Group
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50992937,R5806,Residential Care (Adults),2082.44,21/03/2016,People Group
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50992937,R5806,Residential Care (Adults),4992.82,21/03/2016,People Group
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50992937,R5806,Residential Care (Adults),41523.39,21/03/2016,People Group
INSERTED DETAIL,226138,Caremark Coventry,50965933,R5805,Homecare - External Domiciliary (Adults),588.10,03/03/2016,People Group
INSERTED DETAIL,226138,Caremark Coventry,50983821,R5805,Homecare - External Domiciliary (Adults),1148.33,08/03/2016,People Group
INSERTED DETAIL,226138,Caremark Coventry,50983810,R5805,Homecare - External Domiciliary (Adults),832.04,08/03/2016,People Group
INSERTED DETAIL,226138,Caremark Coventry,50983817,R5805,Homecare - External Domiciliary (Adults),1382.13,08/03/2016,People Group
INSERTED DETAIL,226138,Caremark Coventry,50983811,R5805,Homecare - External Domiciliary (Adults),841.19,08/03/2016,People Group
INSERTED DETAIL,226138,Caremark Coventry,50983812,R5805,Homecare - External Domiciliary (Adults),667.14,08/03/2016,People Group
INSERTED DETAIL,222069,Caremsam - P B Carroll,50992610,R2201,Rent,1787.50,21/03/2016,Resources
INSERTED DETAIL,205656,Carers Support Service/Warwickshire Young Carers Project,50994601,R5501,Grants to Organisations & Voluntary Bodies,14167.00,23/03/2016,People Group
INSERTED DETAIL,205656,Carers Support Service/Warwickshire Young Carers Project,50992248,R5501,Grants to Organisations & Voluntary Bodies,14167.00,24/03/2016,People Group
INSERTED DETAIL,207694,Carers Trust Heart of England,50975604,R5805,Homecare - External Domiciliary (Adults),1028.16,23/03/2016,People Group
INSERTED DETAIL,201098,Caritas Recruitment Ltd,50980235,R1101,Agency Staff Pay,5628.85,07/03/2016,People Group
INSERTED DETAIL,201122,Carter Brown The Expert Services,50983029,R4410,Counselling Service,2640.00,07/03/2016,People Group
INSERTED DETAIL,201122,Carter Brown The Expert Services,50980947,R4405,Child Protection - Psychological Assessment,1544.70,16/03/2016,People Group
INSERTED DETAIL,201122,Carter Brown The Expert Services,50974770,R4443,Professional Fees Admin,501.50,18/03/2016,Resources
INSERTED DETAIL,201122,Carter Brown The Expert Services,50985146,R4443,Professional Fees Admin,1850.00,24/03/2016,Resources
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50978376,R5805,Homecare - External Domiciliary (Adults),1999.76,11/03/2016,People Group
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50978401,R5805,Homecare - External Domiciliary (Adults),3964.80,11/03/2016,People Group
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50975576,R5805,Homecare - External Domiciliary (Adults),681.60,18/03/2016,People Group
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50975575,R5805,Homecare - External Domiciliary (Adults),1079.20,18/03/2016,People Group
INSERTED DETAIL,228959,Case Communications Ltd,50975858,R4503,Hardware,763.90,24/03/2016,Communities
INSERTED DETAIL,100261,Castel Froma,50992975,R5806,Residential Care (Adults),4631.52,21/03/2016,People Group
INSERTED DETAIL,100261,Castel Froma,50992975,R5806,Residential Care (Adults),4631.52,21/03/2016,People Group
INSERTED DETAIL,100261,Castel Froma,50992975,R5806,Residential Care (Adults),936.24,21/03/2016,People Group
INSERTED DETAIL,100261,Castel Froma,50992975,R5806,Residential Care (Adults),3765.32,21/03/2016,People Group
INSERTED DETAIL,100261,Castel Froma,50992975,R5806,Residential Care (Adults),2030.00,21/03/2016,People Group
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,50979483,R4030,Materials,1464.21,01/03/2016,Communities
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,50979473,R4030,Materials,789.40,01/03/2016,Communities
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,50979479,R4030,Materials,1036.83,01/03/2016,Communities
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,50979480,R4030,Materials,875.94,01/03/2016,Communities
INSERTED DETAIL,201139,Castle Nursery School,50997242,R4606,Pre-School Teachers Flexible Payments,560.00,29/03/2016,People Group
INSERTED DETAIL,201139,Castle Nursery School,50997244,R4606,Pre-School Teachers Flexible Payments,560.00,29/03/2016,People Group
INSERTED DETAIL,230680,Cathedral Motor Company Ltd(trading as Arbury),50992243,R3010,Purchase Of Vehicles,8986.02,18/03/2016,Communities
INSERTED DETAIL,230680,Cathedral Motor Company Ltd(trading as Arbury),50992215,R3010,Purchase Of Vehicles,9198.92,21/03/2016,Communities
INSERTED DETAIL,230680,Cathedral Motor Company Ltd(trading as Arbury),50992231,R3010,Purchase Of Vehicles,8986.02,23/03/2016,Communities
INSERTED DETAIL,230680,Cathedral Motor Company Ltd(trading as Arbury),50996506,R3010,Purchase Of Vehicles,9378.70,29/03/2016,Communities
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50985993,R4926,Other Insurance Claims,2475.00,16/03/2016,Schools
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50990168,C1030,"New Construction, Conversion & Renovation",2525.00,18/03/2016,Capital
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50990843,R6107,SEN Statements Funding - Non-Maintained Schools,6160.00,18/03/2016,People Group
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50995932,R4926,Other Insurance Claims,1237.50,24/03/2016,Schools
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50979451,C1030,"New Construction, Conversion & Renovation",1694.55,30/03/2016,Capital
INSERTED DETAIL,999982,Cawston Parish Council,50977686,R5501,Grants to Organisations & Voluntary Bodies,3110.00,01/03/2016,Communities
INSERTED DETAIL,100438,Cedar Court Nursing Home,50992977,R5806,Residential Care (Adults),1186.32,21/03/2016,People Group
INSERTED DETAIL,209426,Cen Group Ltd,50996821,R5204,Concessionary Fares,1761.15,30/03/2016,Communities
INSERTED DETAIL,209426,Cen Group Ltd,50996828,R5204,Concessionary Fares,1460.00,30/03/2016,Communities
INSERTED DETAIL,220862,Central & North West London - NHS Foundation Trust,50970848,R5702,Payments to External Contractors,766.35,10/03/2016,Communities
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50993015,R5806,Residential Care (Adults),6022.44,21/03/2016,People Group
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50993015,R5806,Residential Care (Adults),7331.20,21/03/2016,People Group
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50993015,R5806,Residential Care (Adults),5755.28,21/03/2016,People Group
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50993015,R5806,Residential Care (Adults),1830.96,21/03/2016,People Group
INSERTED DETAIL,201174,Central Site Accommodation Ltd,50977866,C1030,"New Construction, Conversion & Renovation",30151.03,04/03/2016,Capital
INSERTED DETAIL,222957,Centrebus Holdings Ltd t/a Hinckley Bus (****0268),50996830,R5204,Concessionary Fares,9940.00,30/03/2016,Communities
INSERTED DETAIL,100262,Cerrig Camu Ltd,50992980,R5806,Residential Care (Adults),5666.00,21/03/2016,People Group
INSERTED DETAIL,218711,Certes Computing Ltd,50964496,R1101,Agency Staff Pay,3800.00,04/03/2016,People Group
INSERTED DETAIL,218711,Certes Computing Ltd,50979362,R1101,Agency Staff Pay,7600.00,24/03/2016,People Group
INSERTED DETAIL,230169,CFT Fostering Ltd,50997880,R5822,Foster Care Payments - External,3155.49,30/03/2016,People Group
INSERTED DETAIL,230169,CFT Fostering Ltd,50997879,R5822,Foster Care Payments - External,3155.49,30/03/2016,People Group
INSERTED DETAIL,201191,Chambray,50963997,R3204,Home To School / College Transport,1824.00,02/03/2016,People Group
INSERTED DETAIL,201191,Chambray,50971203,R3204,Home To School / College Transport,1794.00,11/03/2016,People Group
INSERTED DETAIL,201191,Chambray,50971211,R3204,Home To School / College Transport,1818.00,11/03/2016,People Group
INSERTED DETAIL,201191,Chambray,50973048,R3204,Home To School / College Transport,1687.00,15/03/2016,People Group
INSERTED DETAIL,201191,Chambray,50985428,R3204,Home To School / College Transport,2404.00,24/03/2016,People Group
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,50962080,R5604,Commissioned Works,960.00,02/03/2016,People Group
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,50979367,R5604,Commissioned Works,960.00,24/03/2016,People Group
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,50977735,R5604,Commissioned Works,960.00,24/03/2016,People Group
,,CHARTERBRAE LTD,P-Card,,,4384.04,15/03/2016,
INSERTED DETAIL,100263,Chasewood Lodge,50992983,R5806,Residential Care (Adults),8492.03,21/03/2016,People Group
INSERTED DETAIL,100263,Chasewood Lodge,50992983,R5806,Residential Care (Adults),1867.96,21/03/2016,People Group
INSERTED DETAIL,100263,Chasewood Lodge,50992983,R5806,Residential Care (Adults),24168.76,21/03/2016,People Group
INSERTED DETAIL,100263,Chasewood Lodge,50992983,R5806,Residential Care (Adults),3735.92,21/03/2016,People Group
INSERTED DETAIL,100263,Chasewood Lodge,50992983,R5806,Residential Care (Adults),-2935.37,21/03/2016,People Group
