,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,,
INSERTED DETAIL,200947,Bulkington Village Centre,50931418,R2204,Room Hire - External,608.90,03/12/2015,People Group,,,,,
INSERTED DETAIL,200947,Bulkington Village Centre,50935351,R2204,Room Hire - External,630.04,11/12/2015,People Group,,,,,
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50944030,R5806,Residential Care (Adults),34724.20,23/12/2015,People Group,,,,,
INSERTED DETAIL,100327,Burgess Care Ltd T/A Sharmer Fields House,50944030,R5806,Residential Care (Adults),34478.16,23/12/2015,People Group,,,,,
INSERTED DETAIL,200957,Burton Farms (Stratford) Ltd,50935264,R2201,Rent,19379.25,14/12/2015,Communities,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50943769,R5806,Residential Care (Adults),2600.00,23/12/2015,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50943769,R5806,Residential Care (Adults),1841.28,23/12/2015,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50943769,R5806,Residential Care (Adults),4364.29,23/12/2015,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50943769,R5806,Residential Care (Adults),5490.38,23/12/2015,People Group,,,,,
INSERTED DETAIL,100260,Butts Croft House Residential Home,50943769,R5806,Residential Care (Adults),2897.64,23/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50933317,R5822,Foster Care Payments - External,4061.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50913252,R5822,Foster Care Payments - External,-4190.86,11/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50933342,R5822,Foster Care Payments - External,4061.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50933341,R5822,Foster Care Payments - External,4061.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50925034,R5822,Foster Care Payments - External,4059.89,11/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50933323,R5822,Foster Care Payments - External,4154.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50939574,R5822,Foster Care Payments - External,3139.99,16/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50939827,R5822,Foster Care Payments - External,4273.57,17/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50939830,R5822,Foster Care Payments - External,4402.00,17/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50942076,R5822,Foster Care Payments - External,4273.57,21/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50939485,R5822,Foster Care Payments - External,4273.57,22/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50939478,R5822,Foster Care Payments - External,4402.00,22/12/2015,People Group,,,,,
INSERTED DETAIL,200974,By The Bridge,50939471,R5822,Foster Care Payments - External,4402.00,22/12/2015,People Group,,,,,
INSERTED DETAIL,227165,Bytes Software Services Ltd,50931130,R4512,Software,16645.40,30/12/2015,Resources,,,,,
INSERTED DETAIL,211800,C & L Electrical Ltd,50934893,R2001,Buildings Maintenance,3588.86,31/12/2015,Communities,,,,,
INSERTED DETAIL,211800,C & L Electrical Ltd,50934894,R2001,Buildings Maintenance,2382.50,31/12/2015,Communities,,,,,
INSERTED DETAIL,201027,C T P Pension Scheme T/A Coventry Turned Part,50941804,R2201,Rent,8750.00,21/12/2015,Resources,,,,,
INSERTED DETAIL,201040,Cabs of Rugby Ltd,50933870,R3205,Client Travel - Taxis,1080.00,09/12/2015,People Group,,,,,
INSERTED DETAIL,216479,CADLINE Ltd,50922662,R4512,Software,680.00,24/12/2015,Fire and Rescue,,,,,
INSERTED DETAIL,201049,Cale Briparc,50929072,R4512,Software,4980.00,03/12/2015,Communities,,,,,
INSERTED DETAIL,201049,Cale Briparc,50928243,R5210,Civil Parking Enforcement Payments,5018.59,04/12/2015,Communities,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50917728,R4409,Consultancy,1308.46,09/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50919995,R2001,Buildings Maintenance,2281.05,09/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50919749,R1101,Agency Staff Pay,1229.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50935515,R4409,Consultancy,638.60,11/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50922327,R1101,Agency Staff Pay,3016.00,16/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50933728,R1101,Agency Staff Pay,2309.05,24/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50928208,R4409,Consultancy,1318.86,24/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50931290,R1101,Agency Staff Pay,3090.90,31/12/2015,Resources,,,,,
INSERTED DETAIL,201056,Calthorpe Recruitment Ltd,50931276,R4409,Consultancy,704.15,31/12/2015,Resources,,,,,
INSERTED DETAIL,228829,Cambian Asperger Syndrome Services Ltd (****6914),50938414,R5848,Residential Care (Children),44299.00,16/12/2015,People Group,,,,,
INSERTED DETAIL,228828,Cambian Autism Services Ltd,50941390,R5848,Residential Care (Children),47228.67,23/12/2015,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50931471,R5822,Foster Care Payments - External,2802.30,03/12/2015,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50931467,R5822,Foster Care Payments - External,2895.71,04/12/2015,People Group,,,,,
INSERTED DETAIL,214744,Cambian Childcare Ltd,50931469,R5822,Foster Care Payments - External,2895.71,04/12/2015,People Group,,,,,
INSERTED DETAIL,201064,Cambridge Publishers Ltd,50941610,R5702,Payments to External Contractors,3050.00,21/12/2015,Communities,,,,,
INSERTED DETAIL,100014,Camphill Devon Community Ltd,50943911,R5806,Residential Care (Adults),2240.76,23/12/2015,People Group,,,,,
INSERTED DETAIL,201073,Campion School and Community College (ACAD) Leamington Spa,50932194,R4701,Grants To External Organisations,8200.00,07/12/2015,Communities,,,,,
INSERTED DETAIL,201073,Campion School and Community College (ACAD) Leamington Spa,50940315,R6107,SEN Statements Funding - Non-Maintained Schools,3431.00,17/12/2015,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,50943770,R5806,Residential Care (Adults),1931.72,23/12/2015,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,50943770,R5806,Residential Care (Adults),3160.00,23/12/2015,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,50943770,R5806,Residential Care (Adults),1830.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,50943770,R5806,Residential Care (Adults),10917.48,23/12/2015,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,50943770,R5806,Residential Care (Adults),-4401.43,23/12/2015,People Group,,,,,
INSERTED DETAIL,100234,Canning Court Care Home,50943770,R5806,Residential Care (Adults),1580.00,23/12/2015,People Group,,,,,
INSERTED DETAIL,201078,Canon (UK) Ltd (****0502),50942053,R4307,Photocopier Expenses,503.58,22/12/2015,Resources,,,,,
INSERTED DETAIL,201078,Canon (UK) Ltd (****0502),50942598,R4307,Photocopier Expenses,44655.63,24/12/2015,Resources,,,,,
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50924365,R4317,Print Operational Costs,1608.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,204564,Canon (UK) Ltd (****4266),50928064,R4317,Print Operational Costs,804.00,18/12/2015,Resources,,,,,
INSERTED DETAIL,214717,Capita Secure Information Solutions Ltd (****3864),50937940,R4018,Equipment Repair & Maintenance,32907.43,16/12/2015,Fire and Rescue,,,,,
INSERTED DETAIL,227813,Capp & Co Ltd,50931487,R1601,Training - External,900.00,30/12/2015,Resources,,,,,
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50928361,R5822,Foster Care Payments - External,3049.50,01/12/2015,People Group,,,,,
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50926875,R5822,Foster Care Payments - External,4941.30,01/12/2015,People Group,,,,,
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50940275,R5822,Foster Care Payments - External,3151.15,31/12/2015,People Group,,,,,
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50940278,R5822,Foster Care Payments - External,3151.15,31/12/2015,People Group,,,,,
INSERTED DETAIL,210950,Capstone Foster Care (South East) Ltd,50943154,R5822,Foster Care Payments - External,5106.01,31/12/2015,People Group,,,,,
INSERTED DETAIL,219606,Capstone Foster Care (South West) Ltd,50917217,R5822,Foster Care Payments - External,3688.80,02/12/2015,People Group,,,,,
INSERTED DETAIL,201084,Care Quality Commission,50942137,R4431,Registration / Inspection Fees,2213.00,21/12/2015,People Group,,,,,
INSERTED DETAIL,201087,Care Today,50930319,R5848,Residential Care (Children),2139.30,01/12/2015,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50943828,R5806,Residential Care (Adults),2082.44,23/12/2015,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50943828,R5806,Residential Care (Adults),1867.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50943828,R5806,Residential Care (Adults),1713.60,23/12/2015,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50943828,R5806,Residential Care (Adults),10004.08,23/12/2015,People Group,,,,,
INSERTED DETAIL,224254,Care UK Community Partnerships Ltd (Ambleside Care Home),50943828,R5806,Residential Care (Adults),11499.21,23/12/2015,People Group,,,,,
INSERTED DETAIL,222069,Caremsam - P B Carroll,50944743,R2201,Rent,1787.50,24/12/2015,Resources,,,,,
INSERTED DETAIL,205656,Carers Support Service/Warwickshire Young Carers Project,50942125,R5501,Grants to Organisations & Voluntary Bodies,14167.00,31/12/2015,People Group,,,,,
INSERTED DETAIL,205656,Carers Support Service/Warwickshire Young Carers Project,50942055,R5501,Grants to Organisations & Voluntary Bodies,14167.00,31/12/2015,People Group,,,,,
INSERTED DETAIL,207694,Carers Trust Heart of England,50932788,R5805,Homecare - External Domiciliary (Adults),835.38,23/12/2015,People Group,,,,,
INSERTED DETAIL,201121,C'art-Art Transport Ltd,50941806,R4045,Storage Materials,650.00,18/12/2015,Resources,,,,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50934351,R4443,Professional Fees Admin,2200.00,09/12/2015,Resources,,,,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50930822,R4443,Professional Fees Admin,2100.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,201122,Carter Brown The Expert Services,50934347,R4443,Professional Fees Admin,3200.00,24/12/2015,Resources,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50932182,R5805,Homecare - External Domiciliary (Adults),1999.76,18/12/2015,People Group,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50932769,R5805,Homecare - External Domiciliary (Adults),1349.00,18/12/2015,People Group,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50932774,R5805,Homecare - External Domiciliary (Adults),1079.20,18/12/2015,People Group,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50932771,R5805,Homecare - External Domiciliary (Adults),823.60,18/12/2015,People Group,,,,,
INSERTED DETAIL,201091,Casa Care Ltd t/a Carewatch (South Warwickshire),50934881,R5851,Supported Living,3964.80,18/12/2015,People Group,,,,,
INSERTED DETAIL,228959,Case Communications Ltd,50929942,R4503,Hardware,1758.25,11/12/2015,Communities,,,,,
INSERTED DETAIL,100261,Castel Froma,50943912,R5806,Residential Care (Adults),2030.00,23/12/2015,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,50943912,R5806,Residential Care (Adults),936.24,23/12/2015,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,50943912,R5806,Residential Care (Adults),4631.52,23/12/2015,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,50943912,R5806,Residential Care (Adults),4631.52,23/12/2015,People Group,,,,,
INSERTED DETAIL,100261,Castel Froma,50943912,R5806,Residential Care (Adults),3765.32,23/12/2015,People Group,,,,,
INSERTED DETAIL,201138,Castle Hydraulics & Pneumatics Ltd,50936828,R4030,Materials,674.14,15/12/2015,Communities,,,,,
INSERTED DETAIL,210583,Cauliflower Cards Ltd,50933873,R4056,Learning Resources Curriculum,852.91,09/12/2015,Schools,,,,,
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50934753,R4926,Other Insurance Claims,3300.00,15/12/2015,Schools,,,,,
INSERTED DETAIL,222601,Cawston Grange Primary School - Academy,50940350,R6107,SEN Statements Funding - Non-Maintained Schools,6160.00,17/12/2015,People Group,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50916412,R4503,Hardware,2968.00,03/12/2015,Resources,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50930094,R4515,Computer Equipment Curriculum,2885.00,11/12/2015,Schools,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50924558,R4503,Hardware,2671.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50922317,R4503,Hardware,2147.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50924555,R4503,Hardware,1091.00,11/12/2015,Resources,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50924556,R4503,Hardware,6340.00,16/12/2015,Resources,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50942695,R4503,Hardware,698.00,22/12/2015,Resources,,,,,
INSERTED DETAIL,201160,Cdec Ltd,50937450,R4503,Hardware,4158.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,100438,Cedar Court Nursing Home,50943914,R5806,Residential Care (Adults),1186.32,23/12/2015,People Group,,,,,
INSERTED DETAIL,208201,Celsius Design Ltd,50932067,R2023,Mechanical (LM),564.00,04/12/2015,Resources,,,,,
INSERTED DETAIL,209426,Cen Group Ltd,50934372,R5204,Concessionary Fares,1257.54,09/12/2015,Communities,,,,,
INSERTED DETAIL,209426,Cen Group Ltd,50934366,R5204,Concessionary Fares,1853.59,09/12/2015,Communities,,,,,
INSERTED DETAIL,220862,Central & North West London - NHS Foundation Trust,50932318,R5702,Payments to External Contractors,707.58,18/12/2015,Communities,,,,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50943779,R5806,Residential Care (Adults),6022.44,23/12/2015,People Group,,,,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50943779,R5806,Residential Care (Adults),7331.20,23/12/2015,People Group,,,,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50943779,R5806,Residential Care (Adults),1830.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,100278,Central England Healthcare  Ltd T/A Eversleigh Nursing Home,50943779,R5806,Residential Care (Adults),5503.28,23/12/2015,People Group,,,,,
INSERTED DETAIL,201174,Central Site Accommodation Ltd,50933649,C1030,"New Construction, Conversion & Renovation",4502.60,11/12/2015,Capital,,,,,
INSERTED DETAIL,210382,Central Surgery,50935048,R5702,Payments to External Contractors,1833.70,10/12/2015,Communities,,,,,
INSERTED DETAIL,210382,Central Surgery,50935026,R5702,Payments to External Contractors,5070.94,10/12/2015,Communities,,,,,
INSERTED DETAIL,222957,Centrebus Holdings Ltd t/a Hinckley Bus (****0268),50934755,R5204,Concessionary Fares,3203.70,09/12/2015,Communities,,,,,
INSERTED DETAIL,100262,Cerrig Camu Ltd,50943915,R5806,Residential Care (Adults),5666.00,23/12/2015,People Group,,,,,
INSERTED DETAIL,218711,Certes Computing Ltd,50930316,R1101,Agency Staff Pay,8325.00,24/12/2015,Resources,,,,,
INSERTED DETAIL,230169,CFT Fostering Ltd,50939590,R5822,Foster Care Payments - External,3053.70,16/12/2015,People Group,,,,,
INSERTED DETAIL,230169,CFT Fostering Ltd,50939595,R5822,Foster Care Payments - External,3342.90,16/12/2015,People Group,,,,,
INSERTED DETAIL,230169,CFT Fostering Ltd,50939601,R5822,Foster Care Payments - External,3053.70,16/12/2015,People Group,,,,,
INSERTED DETAIL,230169,CFT Fostering Ltd,50939596,R5822,Foster Care Payments - External,3454.33,31/12/2015,People Group,,,,,
INSERTED DETAIL,230169,CFT Fostering Ltd,50939584,R5822,Foster Care Payments - External,3155.49,31/12/2015,People Group,,,,,
INSERTED DETAIL,230169,CFT Fostering Ltd,50939581,R5822,Foster Care Payments - External,3155.49,31/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50931482,R3204,Home To School / College Transport,581.00,03/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50931479,R3204,Home To School / College Transport,628.00,03/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50931472,R3204,Home To School / College Transport,544.00,04/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50931483,R3204,Home To School / College Transport,553.00,04/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50936748,R3204,Home To School / College Transport,512.00,14/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50942492,R3204,Home To School / College Transport,540.00,22/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50944712,R3204,Home To School / College Transport,584.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,201191,Chambray,50944705,R3204,Home To School / College Transport,648.00,24/12/2015,People Group,,,,,
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,50920226,R5702,Payments to External Contractors,960.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,50921832,R5604,Commissioned Works,960.00,16/12/2015,People Group,,,,,
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,50926096,R5604,Commissioned Works,960.00,18/12/2015,People Group,,,,,
INSERTED DETAIL,201203,Charles Watts Engineering Ltd,50929169,R4034,Office Equipment,545.00,04/12/2015,People Group,,,,,
INSERTED DETAIL,100263,Chasewood Lodge,50943772,R5806,Residential Care (Adults),1867.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,100263,Chasewood Lodge,50943772,R5806,Residential Care (Adults),1867.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,100263,Chasewood Lodge,50943772,R5806,Residential Care (Adults),1867.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,100263,Chasewood Lodge,50943772,R5806,Residential Care (Adults),1867.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,100263,Chasewood Lodge,50943772,R5806,Residential Care (Adults),3735.92,23/12/2015,People Group,,,,,
INSERTED DETAIL,100263,Chasewood Lodge,50943772,R5806,Residential Care (Adults),34480.50,23/12/2015,People Group,,,,,
INSERTED DETAIL,100263,Chasewood Lodge,50943772,R5806,Residential Care (Adults),3735.92,23/12/2015,People Group,,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50929156,R1601,Training - External,690.00,18/12/2015,People Group,,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50943771,R5806,Residential Care (Adults),3735.92,23/12/2015,People Group,,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50943771,R5806,Residential Care (Adults),3735.92,23/12/2015,People Group,,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50943771,R5806,Residential Care (Adults),-4950.18,23/12/2015,People Group,,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,50943771,R5806,Residential Care (Adults),1627.96,23/12/2015,People Group,,,,,
INSERTED DETAIL,223932,Chelsea and Westminster Hospital NHS Foundation Trust,50941724,R5702,Payments to External Contractors,1630.10,24/12/2015,Communities,,,,,
INSERTED DETAIL,100016,Cherry Trees Residential Home,50943836,R5806,Residential Care (Adults),9508.80,23/12/2015,People Group,,,,,
INSERTED DETAIL,100016,Cherry Trees Residential Home,50943836,R5806,Residential Care (Adults),2847.16,23/12/2015,People Group,,,,,
INSERTED DETAIL,201225,Chesford Grange Hotel,50930996,R5702,Payments to External Contractors,1877.08,11/12/2015,Communities,,,,,
INSERTED DETAIL,201233,Chicken Joes Ltd,50935267,R4104,Food Costs / Provisions,1039.54,10/12/2015,Resources,,,,,
INSERTED DETAIL,201233,Chicken Joes Ltd,50940366,R4104,Food Costs / Provisions,567.96,23/12/2015,Resources,,,,,
INSERTED DETAIL,201234,Child Care Bureau Ltd,50930971,R5822,Foster Care Payments - External,3642.90,02/12/2015,People Group,,,,,
INSERTED DETAIL,201234,Child Care Bureau Ltd,50935445,R5822,Foster Care Payments - External,3764.33,22/12/2015,People Group,,,,,
INSERTED DETAIL,228108,Childhood First,50921271,R5848,Residential Care (Children),19521.43,02/12/2015,People Group,,,,,
INSERTED DETAIL,228108,Childhood First,50935354,R5848,Residential Care (Children),20172.14,31/12/2015,People Group,,,,,
INSERTED DETAIL,227663,Children Always First Ltd,50935356,R5822,Foster Care Payments - External,1355.71,11/12/2015,People Group,,,,,
INSERTED DETAIL,227663,Children Always First Ltd,50935333,R5822,Foster Care Payments - External,3232.86,11/12/2015,People Group,,,,,
INSERTED DETAIL,227663,Children Always First Ltd,50935345,R5822,Foster Care Payments - External,3128.57,31/12/2015,People Group,,,,,
INSERTED DETAIL,227370,Chiltern District Council,50942086,R4409,Consultancy,2324.72,24/12/2015,Communities,,,,,
INSERTED DETAIL,201243,Chiltern Railways,50927322,R3302,Staff Travel - Rail,4806.00,14/12/2015,Communities,,,,,
INSERTED DETAIL,201243,Chiltern Railways,50926936,R3302,Staff Travel - Rail,4787.60,14/12/2015,Resources,,,,,
INSERTED DETAIL,201256,Christies Care Ltd,50928847,R5805,Homecare - External Domiciliary (Adults),3652.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,201256,Christies Care Ltd,50928836,R5805,Homecare - External Domiciliary (Adults),3472.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,201256,Christies Care Ltd,50928846,R5805,Homecare - External Domiciliary (Adults),3620.00,11/12/2015,People Group,,,,,
INSERTED DETAIL,229728,Church Farm Brewery Ltd,50928824,C1060,Grants & Contributions To Outside Organisations,11821.82,02/12/2015,Capital,,,,,
INSERTED DETAIL,100265,Church Terrace Nursing Home,50943918,R5806,Residential Care (Adults),1988.00,23/12/2015,People Group,,,,,
INSERTED DETAIL,208360,CIPFA Business Limited (****5849),50936801,R1601,Training - External,690.00,31/12/2015,Resources,,,,,
INSERTED DETAIL,201213,CIWM Enterprises Ltd (****5551),50932398,R1601,Training - External,841.00,11/12/2015,Communities,,,,,
INSERTED DETAIL,201320,Clan Tools & Plant Ltd,50920237,R4020,Fire Equipment Maintenance,2189.30,10/12/2015,Fire and Rescue,,,,,
INSERTED DETAIL,225834,Clare Considine Education Ltd,50917158,R5604,Commissioned Works,1500.00,02/12/2015,People Group,,,,,
INSERTED DETAIL,225834,Clare Considine Education Ltd,50932917,R5604,Commissioned Works,2250.00,30/12/2015,People Group,,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,50936818,R4108,Universal Infant Free School Meals Charges,1478.26,24/12/2015,Schools,,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,50940757,R4102,Catering Charges,2789.90,24/12/2015,Schools,,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,50936819,R4104,Food Costs / Provisions,916.79,30/12/2015,Schools,,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,50940738,R4102,Catering Charges,2264.00,30/12/2015,Schools,,,,,
INSERTED DETAIL,211789,Class Fundraising Ltd,50926750,R4052,Equipment Curriculum,752.75,04/12/2015,Schools,,,,,
INSERTED DETAIL,201336,Clearsound Alarms Ltd,50935331,R2024,Electrical (LE),2500.00,10/12/2015,Resources,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934918,R5805,Homecare - External Domiciliary (Adults),806.40,09/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934895,R5805,Homecare - External Domiciliary (Adults),806.40,09/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50935380,R5805,Homecare - External Domiciliary (Adults),529.20,10/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934897,R5805,Homecare - External Domiciliary (Adults),806.40,11/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934905,R5805,Homecare - External Domiciliary (Adults),806.40,17/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50935374,R5805,Homecare - External Domiciliary (Adults),617.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50935378,R5805,Homecare - External Domiciliary (Adults),864.36,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934955,R5805,Homecare - External Domiciliary (Adults),864.36,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934941,R5805,Homecare - External Domiciliary (Adults),1975.68,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934935,R5805,Homecare - External Domiciliary (Adults),1816.92,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934915,R5805,Homecare - External Domiciliary (Adults),806.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934914,R5805,Homecare - External Domiciliary (Adults),1040.76,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934901,R5805,Homecare - External Domiciliary (Adults),864.36,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50934957,R5805,Homecare - External Domiciliary (Adults),599.76,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50935384,R5805,Homecare - External Domiciliary (Adults),617.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,50935385,R5805,Homecare - External Domiciliary (Adults),617.40,24/12/2015,People Group,,,,,
INSERTED DETAIL,201344,Clews Recycling Ltd,50928984,R5702,Payments to External Contractors,907.80,22/12/2015,Communities,,,,,
INSERTED DETAIL,201344,Clews Recycling Ltd,50942831,R5702,Payments to External Contractors,1062.50,31/12/2015,Communities,,,,,
INSERTED DETAIL,219972,Clifton Road Surgery,50934990,R5702,Payments to External Contractors,750.15,10/12/2015,Communities,,,,,
INSERTED DETAIL,219972,Clifton Road Surgery,50935027,R5702,Payments to External Contractors,1486.31,10/12/2015,Communities,,,,,
INSERTED DETAIL,219972,Clifton Road Surgery,50943565,R5702,Payments to External Contractors,666.80,30/12/2015,Communities,,,,,
INSERTED DETAIL,219972,Clifton Road Surgery,50943542,R5702,Payments to External Contractors,699.44,30/12/2015,Communities,,,,,
INSERTED DETAIL,229455,Clive Kempton Education Ltd,50926720,R5604,Commissioned Works,2250.00,18/12/2015,People Group,,,,,
INSERTED DETAIL,229455,Clive Kempton Education Ltd,50932879,R5604,Commissioned Works,750.00,31/12/2015,People Group,,,,,
INSERTED DETAIL,213535,CLM Enterprises Ltd  t/a The Welcome Centre,50925306,R2204,Room Hire - External,593.50,01/12/2015,People Group,,,,,
INSERTED DETAIL,229162,Clouds Children's Care,50916998,R5848,Residential Care (Children),10400.00,01/12/2015,People Group,,,,,
INSERTED DETAIL,999982,Cocks Lloyd Solicitors,50929888,R4928,Casualty Insurance Claims,1907.98,01/12/2015,Other Services,,,,,
