,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,,,,
INSERTED DETAIL,210382,Central Surgery,51042443,R5702,Payments to External Contractors,4284.07,30/06/2016,Communities,,,,
INSERTED DETAIL,210382,Central Surgery,51042359,R5702,Payments to External Contractors,1152.47,30/06/2016,Communities,,,,
INSERTED DETAIL,210382,Central Surgery,51042350,R5702,Payments to External Contractors,811.50,30/06/2016,Communities,,,,
INSERTED DETAIL,210382,Central Surgery,51042335,R5702,Payments to External Contractors,833.50,30/06/2016,Communities,,,,
INSERTED DETAIL,222957,Centrebus Holdings Ltd t/a Hinckley Bus (****0268),51046151,R5204,Concessionary Fares,12420.00,28/06/2016,Communities,,,,
INSERTED DETAIL,100262,Cerrig Camu Ltd,51037128,R5806,Residential Care (Adults),5732.16,13/06/2016,People Group,,,,
INSERTED DETAIL,201191,Chambray,51022681,R3204,Home To School / College Transport,1299.00,07/06/2016,Communities,,,,
INSERTED DETAIL,201191,Chambray,51035879,R3204,Home To School / College Transport,2731.00,14/06/2016,Communities,,,,
INSERTED DETAIL,201191,Chambray,51044464,R3204,Home To School / College Transport,1656.00,29/06/2016,Communities,,,,
INSERTED DETAIL,201191,Chambray,51044480,R3204,Home To School / College Transport,1806.00,29/06/2016,Communities,,,,
INSERTED DETAIL,221182,Chancery Lane Surgery,51042392,R5702,Payments to External Contractors,596.03,30/06/2016,Communities,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019734,R4459,Leaving Care Accommodation,980.84,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019315,R4459,Leaving Care Accommodation,982.52,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019727,R4459,Leaving Care Accommodation,951.16,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019728,R4459,Leaving Care Accommodation,939.96,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019729,R4459,Leaving Care Accommodation,938.28,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019737,R4459,Leaving Care Accommodation,939.96,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019738,R4459,Leaving Care Accommodation,942.16,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019742,R4459,Leaving Care Accommodation,980.84,03/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51019975,R4459,Leaving Care Accommodation,951.16,08/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51040291,R5207,Re-useable Credits,1208.96,16/06/2016,Communities,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51026275,R4459,Leaving Care Accommodation,738.54,17/06/2016,People Group,,,,
INSERTED DETAIL,207746,Chapter 1 Charity Ltd t/a Chapter 1(****4586),51045139,R4459,Leaving Care Accommodation,737.22,29/06/2016,People Group,,,,
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,51023874,R5702,Payments to External Contractors,960.00,14/06/2016,Communities,,,,
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,51023863,R5702,Payments to External Contractors,960.00,14/06/2016,Communities,,,,
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,51026479,R5702,Payments to External Contractors,960.00,17/06/2016,Communities,,,,
INSERTED DETAIL,222596,Charles Horn MSc MCIArb CEDR Accredited Mediator,51029786,R5702,Payments to External Contractors,960.00,24/06/2016,Communities,,,,
INSERTED DETAIL,100263,Chasewood Lodge,51037131,R5806,Residential Care (Adults),3810.64,13/06/2016,People Group,,,,
INSERTED DETAIL,100263,Chasewood Lodge,51037131,R5806,Residential Care (Adults),1905.32,13/06/2016,People Group,,,,
INSERTED DETAIL,100263,Chasewood Lodge,51037131,R5806,Residential Care (Adults),20831.10,13/06/2016,People Group,,,,
INSERTED DETAIL,100263,Chasewood Lodge,51037131,R5806,Residential Care (Adults),21201.93,13/06/2016,People Group,,,,
INSERTED DETAIL,100263,Chasewood Lodge,51037131,R5806,Residential Care (Adults),1905.32,13/06/2016,People Group,,,,
INSERTED DETAIL,100263,Chasewood Lodge,51037131,R5806,Residential Care (Adults),1905.32,13/06/2016,People Group,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,51037130,R5806,Residential Care (Adults),3810.64,13/06/2016,People Group,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,51037130,R5806,Residential Care (Adults),15500.98,13/06/2016,People Group,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,51037130,R5806,Residential Care (Adults),3810.64,13/06/2016,People Group,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,51037130,R5806,Residential Care (Adults),1905.32,13/06/2016,People Group,,,,
INSERTED DETAIL,100264,Chasewood Residential Care Home,51037130,R5806,Residential Care (Adults),1958.40,13/06/2016,People Group,,,,
INSERTED DETAIL,201216,Cheeky Monkeys Day Nursery,51038296,R6106,Private Providers - Early Years Funding,21890.31,20/06/2016,Communities,,,,
INSERTED DETAIL,223932,Chelsea and Westminster Hospital NHS Foundation Trust,51033282,R5702,Payments to External Contractors,1226.08,03/06/2016,Communities,,,,
INSERTED DETAIL,214860,Chemtech Waste Management Limited,51025875,R5702,Payments to External Contractors,3966.00,16/06/2016,Communities,,,,
INSERTED DETAIL,100016,Cherry Trees Residential Home,51037132,R5806,Residential Care (Adults),2088.92,13/06/2016,People Group,,,,
INSERTED DETAIL,100016,Cherry Trees Residential Home,51037132,R5806,Residential Care (Adults),13799.99,13/06/2016,People Group,,,,
INSERTED DETAIL,100016,Cherry Trees Residential Home,51037132,R5806,Residential Care (Adults),1905.32,13/06/2016,People Group,,,,
INSERTED DETAIL,201225,Chesford Grange Hotel,51033192,R2204,Room Hire - External,3500.00,03/06/2016,Communities,,,,
INSERTED DETAIL,201225,Chesford Grange Hotel,51036099,R2204,Room Hire - External,1560.00,10/06/2016,Communities,,,,
INSERTED DETAIL,201227,Chestnut Tree Nursery,51038212,R6106,Private Providers - Early Years Funding,10937.47,20/06/2016,Communities,,,,
INSERTED DETAIL,209422,Chiefield Ltd t/a Brown Advertising & Design,51035327,R5802,Substitute Care,1400.00,10/06/2016,People Group,,,,
INSERTED DETAIL,201234,Child Care Bureau Ltd,51035792,R5822,Foster Care Payments - External,3764.33,09/06/2016,People Group,,,,
INSERTED DETAIL,201234,Child Care Bureau Ltd,51040284,R5822,Foster Care Payments - External,3764.33,16/06/2016,People Group,,,,
INSERTED DETAIL,228108,Childhood First,51025580,R5848,Residential Care (Children),20172.14,17/06/2016,People Group,,,,
INSERTED DETAIL,227663,Children Always First Ltd,51019735,R5801,Other Child Care,3210.00,03/06/2016,People Group,,,,
INSERTED DETAIL,227663,Children Always First Ltd,51019741,R5801,Other Child Care,3210.00,03/06/2016,People Group,,,,
INSERTED DETAIL,227663,Children Always First Ltd,51039855,R5822,Foster Care Payments - External,1337.14,15/06/2016,People Group,,,,
INSERTED DETAIL,227663,Children Always First Ltd,51039854,R5822,Foster Care Payments - External,1431.00,15/06/2016,People Group,,,,
INSERTED DETAIL,201243,Chiltern Railways,51023127,R3302,Staff Travel - Rail,1341.80,08/06/2016,People Group,,,,
INSERTED DETAIL,201243,Chiltern Railways,51008709,R3302,Staff Travel - Rail,-509.10,08/06/2016,Communities,,,,
INSERTED DETAIL,201243,Chiltern Railways,51022830,R3302,Staff Travel - Rail,4841.70,10/06/2016,Resources,,,,
INSERTED DETAIL,228597,Chipping Campden School,51019625,R6107,SEN Statements Funding - Non-Maintained Schools,3518.00,03/06/2016,Communities,,,,
INSERTED DETAIL,228597,Chipping Campden School,51024023,R6107,SEN Statements Funding - Non-Maintained Schools,2264.00,10/06/2016,Communities,,,,
INSERTED DETAIL,201256,Christies Care Ltd,51023691,R5805,Homecare - External Domiciliary (Adults),3472.00,10/06/2016,People Group,,,,
INSERTED DETAIL,201256,Christies Care Ltd,51023700,R5805,Homecare - External Domiciliary (Adults),3652.00,10/06/2016,People Group,,,,
INSERTED DETAIL,201256,Christies Care Ltd,51023697,R5805,Homecare - External Domiciliary (Adults),3620.00,10/06/2016,People Group,,,,
INSERTED DETAIL,230743,Chroma Therapies Ltd,51031619,R5849,Counselling Services (Children),1280.00,30/06/2016,People Group,,,,
INSERTED DETAIL,100265,Church Terrace Nursing Home,51037135,R5806,Residential Care (Adults),2024.12,13/06/2016,People Group,,,,
INSERTED DETAIL,216574,CIM Holdings Ltd - The Chartered Institute of Marketing,51023913,R1601,Training - External,517.50,10/06/2016,Resources,,,,
INSERTED DETAIL,201296,Circles Network,51036160,R5702,Payments to External Contractors,5000.00,17/06/2016,Communities,,,,
INSERTED DETAIL,201299,City College Coventry,51020385,R5702,Payments to External Contractors,4000.00,03/06/2016,Communities,,,,
INSERTED DETAIL,201301,City of Bath College,51025280,R1601,Training - External,610.00,10/06/2016,Communities,,,,
INSERTED DETAIL,209353,Civil & Structural Computer Services Ltd,51023678,R4512,Software,750.00,10/06/2016,Resources,,,,
INSERTED DETAIL,225834,Clare Considine Education Ltd,51021572,R5604,Commissioned Works,1000.00,10/06/2016,Communities,,,,
INSERTED DETAIL,231071,Clarendon Care Group Ltd t/a Forestres Nursing Home,51037340,R5806,Residential Care (Adults),2600.00,13/06/2016,People Group,,,,
INSERTED DETAIL,213034,Clarendon Lodge Medical Practice,51042326,R5702,Payments to External Contractors,524.58,30/06/2016,Communities,,,,
INSERTED DETAIL,213034,Clarendon Lodge Medical Practice,51042472,R5702,Payments to External Contractors,1269.54,30/06/2016,Communities,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,51019419,R4108,Universal Infant Free School Meals Charges,1428.08,03/06/2016,Schools,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,51019412,R4104,Food Costs / Provisions,981.60,03/06/2016,Schools,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,51035855,R4102,Catering Charges,2987.70,09/06/2016,Schools,,,,
INSERTED DETAIL,211226,Class Catering Services Ltd,51037560,R4102,Catering Charges,1729.10,27/06/2016,Schools,,,,
INSERTED DETAIL,201332,Claverdon Village Nursery,51038249,R6106,Private Providers - Early Years Funding,4514.25,20/06/2016,Communities,,,,
INSERTED DETAIL,226713,Cleer Ltd,51027026,R5604,Commissioned Works,697.50,17/06/2016,Communities,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51033143,R5805,Homecare - External Domiciliary (Adults),3360.00,02/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51033122,R5805,Homecare - External Domiciliary (Adults),600.00,02/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51033151,R5805,Homecare - External Domiciliary (Adults),648.27,02/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51033152,R5805,Homecare - External Domiciliary (Adults),520.38,02/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51033145,R5805,Homecare - External Domiciliary (Adults),1058.40,02/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51037440,R5805,Homecare - External Domiciliary (Adults),1698.24,15/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51033148,R5805,Homecare - External Domiciliary (Adults),511.56,15/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51037490,R5805,Homecare - External Domiciliary (Adults),1415.20,15/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51037469,R5805,Homecare - External Domiciliary (Adults),566.08,15/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51037465,R5805,Homecare - External Domiciliary (Adults),3718.56,15/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51037456,R5805,Homecare - External Domiciliary (Adults),819.84,15/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51037446,R5805,Homecare - External Domiciliary (Adults),566.08,15/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51041023,R5805,Homecare - External Domiciliary (Adults),3552.64,17/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044568,R5805,Homecare - External Domiciliary (Adults),1023.12,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044640,R5805,Homecare - External Domiciliary (Adults),1171.20,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044641,R5805,Homecare - External Domiciliary (Adults),712.48,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044569,R5805,Homecare - External Domiciliary (Adults),758.52,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044570,R5805,Homecare - External Domiciliary (Adults),895.23,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044571,R5805,Homecare - External Domiciliary (Adults),714.42,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044616,R5805,Homecare - External Domiciliary (Adults),1756.80,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044619,R5805,Homecare - External Domiciliary (Adults),575.84,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044638,R5805,Homecare - External Domiciliary (Adults),1464.00,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044565,R5805,Homecare - External Domiciliary (Adults),837.90,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044481,R5805,Homecare - External Domiciliary (Adults),793.80,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044475,R5805,Homecare - External Domiciliary (Adults),520.38,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044468,R5805,Homecare - External Domiciliary (Adults),1093.68,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044463,R5851,Supported Living,2742.56,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044563,R5805,Homecare - External Domiciliary (Adults),1151.01,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044562,R5805,Homecare - External Domiciliary (Adults),1569.96,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044555,R5805,Homecare - External Domiciliary (Adults),877.59,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044550,R5805,Homecare - External Domiciliary (Adults),502.74,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044541,R5805,Homecare - External Domiciliary (Adults),2522.52,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044535,R5805,Homecare - External Domiciliary (Adults),2734.06,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044534,R5805,Homecare - External Domiciliary (Adults),3855.20,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044460,R5805,Homecare - External Domiciliary (Adults),3120.00,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044492,R5805,Homecare - External Domiciliary (Adults),926.10,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044491,R5805,Homecare - External Domiciliary (Adults),1190.70,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51044483,R5851,Supported Living,888.16,27/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51047355,R5805,Homecare - External Domiciliary (Adults),538.02,30/06/2016,People Group,,,,
INSERTED DETAIL,201341,Cleevelink Ltd,51047359,R5805,Homecare - External Domiciliary (Adults),529.20,30/06/2016,People Group,,,,
INSERTED DETAIL,211025,Clifford House Fostering Ltd,51034615,R5822,Foster Care Payments - External,3399.60,07/06/2016,People Group,,,,
INSERTED DETAIL,201349,Clifton Playgroup,51038273,R6106,Private Providers - Early Years Funding,9574.81,20/06/2016,Communities,,,,
INSERTED DETAIL,201358,Clopton Nursery Trust,51038215,R6106,Private Providers - Early Years Funding,18246.38,20/06/2016,Communities,,,,
INSERTED DETAIL,214736,Clyde & Co LLP,51017134,R4928,Casualty Insurance Claims,2640.00,03/06/2016,Other Services,,,,
INSERTED DETAIL,214736,Clyde & Co LLP,51026870,R4928,Casualty Insurance Claims,5820.00,17/06/2016,Other Services,,,,
INSERTED DETAIL,231247,Coate Water Care Co. Ltd (Westley Court),51037377,R5806,Residential Care (Adults),7714.72,13/06/2016,People Group,,,,
INSERTED DETAIL,201368,Cobweb Information Ltd,51030044,R4512,Software,1255.00,03/06/2016,Communities,,,,
INSERTED DETAIL,100381,Cofresh Homes Llp T/A Tudor Care Home,51037362,R5806,Residential Care (Adults),2431.47,13/06/2016,People Group,,,,
INSERTED DETAIL,100381,Cofresh Homes Llp T/A Tudor Care Home,51037362,R5806,Residential Care (Adults),1904.00,13/06/2016,People Group,,,,
INSERTED DETAIL,999982,Coleshill Community Partnership,51032423,R5501,Grants to Organisations & Voluntary Bodies,500.00,02/06/2016,Communities,,,,
INSERTED DETAIL,999982,Coleshill Community Partnership,51032422,R5501,Grants to Organisations & Voluntary Bodies,500.00,06/06/2016,Communities,,,,
INSERTED DETAIL,201379,Coleshill Town Council,51031604,R4443,Professional Fees Admin,680.00,10/06/2016,Resources,,,,
INSERTED DETAIL,227584,Colin Harris (Chemists) Ltd T/A Bidford Pharmacy,51039458,R5702,Payments to External Contractors,810.36,17/06/2016,Communities,,,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,51037139,R5806,Residential Care (Adults),1660.52,13/06/2016,People Group,,,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,51037139,R5806,Residential Care (Adults),3321.04,13/06/2016,People Group,,,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,51037139,R5806,Residential Care (Adults),3321.04,13/06/2016,People Group,,,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,51037139,R5806,Residential Care (Adults),18483.44,13/06/2016,People Group,,,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,51037139,R5806,Residential Care (Adults),1660.52,13/06/2016,People Group,,,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,51037139,R5806,Residential Care (Adults),4981.56,13/06/2016,People Group,,,,
INSERTED DETAIL,100266,Collyhurst Nursing Home,51037139,R5806,Residential Care (Adults),1660.52,13/06/2016,People Group,,,,
INSERTED DETAIL,230530,Color Code Motors Ltd,51024597,R4018,Equipment Repair & Maintenance,890.94,15/06/2016,Communities,,,,
INSERTED DETAIL,223682,Communities Academies Trust - Wood End Primary School - Academy,51040222,R4905,Contingency,5540.00,22/06/2016,Schools,,,,
INSERTED DETAIL,212497,Compass - Services To Tackle Problem Drug Use,51024860,R5702,Payments to External Contractors,474581.00,08/06/2016,Communities,,,,
INSERTED DETAIL,212497,Compass - Services To Tackle Problem Drug Use,51023632,R4701,Grants To External Organisations,27619.24,08/06/2016,Communities,,,,
INSERTED DETAIL,212497,Compass - Services To Tackle Problem Drug Use,51023630,R5702,Payments to External Contractors,32500.00,08/06/2016,Communities,,,,
INSERTED DETAIL,212497,Compass - Services To Tackle Problem Drug Use,51023629,R5702,Payments to External Contractors,32500.00,08/06/2016,Communities,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51023116,R5822,Foster Care Payments - External,2872.31,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51023120,R5822,Foster Care Payments - External,2999.96,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51023111,R5822,Foster Care Payments - External,2652.36,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51023110,R5822,Foster Care Payments - External,2849.15,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51023108,R5822,Foster Care Payments - External,2787.21,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51023105,R5822,Foster Care Payments - External,2849.15,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51035910,R5822,Foster Care Payments - External,2779.65,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51035909,R5822,Foster Care Payments - External,2697.30,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51029824,R5822,Foster Care Payments - External,2911.09,10/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51026051,R5822,Foster Care Payments - External,3096.90,17/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51026048,R5822,Foster Care Payments - External,2936.13,17/06/2016,People Group,,,,
INSERTED DETAIL,201399,Compass Fostering Central Ltd t/a Compass Fostering,51026046,R5822,Foster Care Payments - External,2849.15,17/06/2016,People Group,,,,
INSERTED DETAIL,205413,Compass Minerals UK Ltd,51024875,R4051,Winter Maintenance Salt,5720.40,07/06/2016,Communities,,,,
INSERTED DETAIL,205413,Compass Minerals UK Ltd,51024874,R4051,Winter Maintenance Salt,5728.37,07/06/2016,Communities,,,,
INSERTED DETAIL,200990,Complete Green Solutions Ltd t/a CD Electrical Design & Installation Ltd,51023573,R2001,Buildings Maintenance,1250.00,10/06/2016,Communities,,,,
INSERTED DETAIL,228081,Complete Tree Care Ltd,51022853,R1101,Agency Staff Pay,1074.30,10/06/2016,Communities,,,,
INSERTED DETAIL,228081,Complete Tree Care Ltd,51024697,R1101,Agency Staff Pay,2032.14,16/06/2016,Communities,,,,
INSERTED DETAIL,228549,Concept Elevators (Midlands) Ltd,51017413,R2024,Electrical (LE),612.77,03/06/2016,Resources,,,,
INSERTED DETAIL,228549,Concept Elevators (Midlands) Ltd,51034523,R2024,Electrical (LE),686.40,30/06/2016,Resources,,,,
INSERTED DETAIL,100093,Condover College Ltd,51037140,R5806,Residential Care (Adults),17648.28,13/06/2016,People Group,,,,
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51025531,R5805,Homecare - External Domiciliary (Adults),920.80,03/06/2016,People Group,,,,
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51025528,R5805,Homecare - External Domiciliary (Adults),575.50,03/06/2016,People Group,,,,
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51025524,R5805,Homecare - External Domiciliary (Adults),920.80,03/06/2016,People Group,,,,
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51025747,R5805,Homecare - External Domiciliary (Adults),920.80,03/06/2016,People Group,,,,
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51025535,R5805,Homecare - External Domiciliary (Adults),765.60,03/06/2016,People Group,,,,
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51033440,R5805,Homecare - External Domiciliary (Adults),630.00,07/06/2016,People Group,,,,
INSERTED DETAIL,226891,Continuity Healthcare Services Ltd,51034923,R5805,Homecare - External Domiciliary (Adults),690.60,08/06/2016,People Group,,,,
INSERTED DETAIL,214015,Cookehouse Solutions Ltd,51028032,R4443,Professional Fees Admin,1125.00,23/06/2016,Schools,,,,
INSERTED DETAIL,224108,Cooks (Midlands) Ltd,51028161,R2751,Grounds Maintenance Non Contract,3504.28,23/06/2016,Communities,,,,
INSERTED DETAIL,201435,Coolsportz,51040878,R4433,Sport Instruction,550.00,24/06/2016,Schools,,,,
INSERTED DETAIL,201186,Coordination Group Publications Ltd (CGP),51043588,R4056,Learning Resources Curriculum,611.00,30/06/2016,Schools,,,,
INSERTED DETAIL,214474,Core Assets Children's Services Ltd,51045571,R5802,Substitute Care,511.68,28/06/2016,People Group,,,,
INSERTED DETAIL,999982,Coroners society of england and Wales,51038094,R4601,Conferences,720.00,14/06/2016,Other Services,,,,
INSERTED DETAIL,201451,Coten End Playgroups,51038223,R6106,Private Providers - Early Years Funding,15983.99,20/06/2016,Communities,,,,
INSERTED DETAIL,224589,Country Care Children's Homes Ltd,51029101,R5848,Residential Care (Children),13208.00,24/06/2016,People Group,,,,
INSERTED DETAIL,221744,Coventry & Warwickshire Reinvestment Trust Ltd,51023686,C1060,Grants & Contributions To Outside Organisations,35500.00,10/06/2016,Capital,,,,
INSERTED DETAIL,201485,Coventry & Warwickshire Ymca,51040288,R4459,Leaving Care Accommodation,1079.35,16/06/2016,People Group,,,,
INSERTED DETAIL,230827,Coventry & Warwickshire Youth Orchestra,51016630,R4427,Music Instruction,8225.00,02/06/2016,People Group,,,,
INSERTED DETAIL,201487,Coventry and Warwickshire Partnership NHS Trust,51023106,R5702,Payments to External Contractors,8154.92,10/06/2016,Communities,,,,
INSERTED DETAIL,201487,Coventry and Warwickshire Partnership NHS Trust,51022336,R4409,Consultancy,19131.08,10/06/2016,People Group,,,,
INSERTED DETAIL,201487,Coventry and Warwickshire Partnership NHS Trust,51023121,R5702,Payments to External Contractors,8154.92,10/06/2016,Communities,,,,
INSERTED DETAIL,201487,Coventry and Warwickshire Partnership NHS Trust,51037143,R5806,Residential Care (Adults),51703.85,13/06/2016,People Group,,,,
INSERTED DETAIL,201487,Coventry and Warwickshire Partnership NHS Trust,51031148,R5702,Payments to External Contractors,8154.92,30/06/2016,Communities,,,,
INSERTED DETAIL,201488,Coventry Building Workshop Ltd,51028207,R5604,Commissioned Works,602.50,10/06/2016,Communities,,,,
INSERTED DETAIL,201494,Coventry City Council,51035330,R8303,Capital Expenditure From Revenue,12358.33,22/06/2016,People Group,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,51027111,R4442,Professional Fees Curriculum,650.00,10/06/2016,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,51027959,R4443,Professional Fees Admin,850.00,15/06/2016,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,51027934,R4442,Professional Fees Curriculum,600.00,17/06/2016,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,51028035,R4443,Professional Fees Admin,1050.00,23/06/2016,Schools,,,,
INSERTED DETAIL,201498,Coventry Diocesan Board of Education,51033309,R8303,Capital Expenditure From Revenue,1558.96,30/06/2016,Schools,,,,
INSERTED DETAIL,210217,Coventry Panahghar Project,51023107,R6104,Social Care - Section 17 Payments,1507.71,10/06/2016,People Group,,,,
INSERTED DETAIL,210217,Coventry Panahghar Project,51027080,R6104,Social Care - Section 17 Payments,603.09,17/06/2016,People Group,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51037144,R5806,Residential Care (Adults),1713.60,13/06/2016,People Group,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51037144,R5806,Residential Care (Adults),1849.96,13/06/2016,People Group,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51037144,R5806,Residential Care (Adults),7106.28,13/06/2016,People Group,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51037144,R5806,Residential Care (Adults),2565.20,13/06/2016,People Group,,,,
INSERTED DETAIL,100268,Cow Lees Nursing Home,51037144,R5806,Residential Care (Adults),2560.00,13/06/2016,People Group,,,,
