Supplier Name,Supplier ID,Payment Date,Amount,Spend Area, Account Code,Account Description,Internal Reference Number
CROSSROADS - COVENTRY & WARWICKSHIRE,D18131,28/11/2011,750.70,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253449,2"
CROSSROADS COVENTRY & WARWICKSHIRE,CL3036,03/11/2011,"1,106.88",PEOPLE GROUP,H21A,DOMICILIARY EXTERNAL,"ED1243771,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,03/11/2011,512.19,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1248801,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,03/11/2011,559.99,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1248870,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,03/11/2011,743.66,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1248861,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,10/11/2011,987.53,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1249510,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,17/11/2011,"1,207.26",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1252271,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,21/11/2011,738.53,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1252288,1"
CROSSROADS COVENTRY & WARWICKSHIRE,C30603,28/11/2011,694.28,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254493,1"
CSWP LTD,C23844,10/11/2011,"6,382.54",PEOPLE GROUP,1B9B,OTHER DEPTS/AGENCY - SECONDED STAFF,"ED1244819,1"
CTTM,CH8349,10/11/2011,"4,848.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1248978,1"
CTTM,CH8349,10/11/2011,"5,497.60",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1248978,4"
CTTM,CH8349,10/11/2011,"5,507.40",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1248978,2"
CTTM,CH8349,10/11/2011,"5,563.08",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1248978,3"
CULWORTH PARTNERSHIP,CI5091,10/11/2011,"1,379.88",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249010,1"
DALESVIEW PARTNERSHIP LTD,D12161,10/11/2011,"7,254.44",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1248957,1"
DDD SECURITY SYSTEMS LTD,Z00081,07/11/2011,916.00,PEOPLE GROUP,346D,SECURITY SERVICES,"ED1241892,1"
DEAFBLIND UK,D12278,24/11/2011,"2,851.06",PEOPLE GROUP,N7CA,COMMUNITY SERVICES EXTERNAL,"SS1253254,1"
DEAF-INITELY INDEPENDENT,D12277,10/11/2011,"3,292.60",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249012,1"
DEAF-INITELY INDEPENDENT,D12277,10/11/2011,"3,312.72",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249012,2"
DEAF-INITELY INDEPENDENT,D12277,10/11/2011,"3,312.80",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249013,1"
DEAF-INITELY INDEPENDENT,D12277,10/11/2011,"4,003.64",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1248993,1"
DEAF-INITELY INDEPENDENT,D12277,10/11/2011,"4,092.52",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249013,2"
DEMENTIA CARE MATTERS LTD,CH8195,03/11/2011,"3,500.00",PEOPLE GROUP,1G04,TRAINERS FEES & EXPS.,"SS1248878,1"
DEWAR CLOSE HEP (PRIVATE),D12327,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249014,1"
DEWAR CLOSE HEP (PRIVATE),D12327,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249014,2"
DIRECT HEALTH UK LTD,U06946,08/11/2011,675.22,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1250331,1"
DONCASTER PCT,U01859,10/11/2011,"6,267.16",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249016,1"
DOVER COTTAGE REST HOME,D12425,10/11/2011,"8,013.46",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249457,1"
DUDWELL ST MARY CARE HOME,CK9503,10/11/2011,"1,705.52",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249018,1"
DUKERIES HEALTHCARE LIMITED,CK2079,10/11/2011,"1,887.80",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1248961,1"
DWELL LIMITED,D12619,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249097,1"
DWELL LIMITED,D12619,10/11/2011,"1,546.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249097,3"
DWELL LIMITED,D12619,10/11/2011,"1,730.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249097,4"
DWELL LIMITED,D12619,10/11/2011,"1,756.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249097,5"
DWELL LIMITED,D12619,10/11/2011,"1,788.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249097,2"
E.ON,C28992,24/11/2011,"1,037.66",PEOPLE GROUP,1320,ELECTRICITY,"ED1245153,1"
EASTERN SHIRES PURCHASING ORGANISATION,C21667,14/11/2011,"1,280.00",PEOPLE GROUP,311C,FURNITURE,"ED1243505,2"
EASTERN SHIRES PURCHASING ORGANISATION,C21667,14/11/2011,"1,280.00",PEOPLE GROUP,311C,FURNITURE,"ED1243505,1"
EASTERN SHIRES PURCHASING ORGANISATION,CD1993,28/11/2011,520.09,PEOPLE GROUP,2G11,CLEANING MATERIALS,"SS1254173,2"
EASTERN SHIRES PURCHASING ORGANISATION,CD1993,28/11/2011,819.40,PEOPLE GROUP,2B10,GAS,"SS1252697,1"
EASTERN SHIRES PURCHASING ORGANISATION,CD1993,21/11/2011,"1,296.00",PEOPLE GROUP,4H23,PROJECTS,"SS1251797,1"
EASTERN SHIRES PURCHASING ORGANISATION,CD1993,24/11/2011,515.10,PEOPLE GROUP,4H23,PROJECTS,"SS1248558,1"
EASTERN SHIRES PURCHASING ORGANISATION,CD1993,28/11/2011,876.00,PEOPLE GROUP,4H23,PROJECTS,"SS1250280,1"
EASTERN SHIRES PURCHASING ORGANISATION,CD1993,03/11/2011,575.00,PEOPLE GROUP,4A11,PURCHASE OF EQUIP.,"SS1244976,1"
EDEN PLACE,D12722,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249019,3"
EDEN PLACE,D12722,10/11/2011,"1,460.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249020,1"
EDEN PLACE,D12722,10/11/2011,"1,624.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249020,7"
EDEN PLACE,D12722,10/11/2011,"1,916.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249019,4"
EDEN PLACE,D12722,10/11/2011,"1,919.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249019,5"
EDEN PLACE,D12722,10/11/2011,"3,600.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249019,1"
EDEN PLACE,D12722,10/11/2011,907.84,PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249020,5"
EDEN PLACE,D12722,10/11/2011,"1,062.44",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249020,2"
EDEN PLACE,D12722,10/11/2011,"1,179.64",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249020,3"
EDEN PLACE,D12722,10/11/2011,"1,226.44",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249020,8"
EDEN PLACE,D12722,10/11/2011,"1,473.32",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249020,4"
EDEN PLACE,D12722,10/11/2011,"1,930.24",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249020,6"
EDEN PLACE,D12722,10/11/2011,"2,196.00",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249019,2"
EDGEVIEW HOMES LTD,U03947,10/11/2011,"5,043.84",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249021,1"
EDWARDS TAXIS,C25259,10/11/2011,664.00,PEOPLE GROUP,3B10,HIRED TRANSPORT,"SS1250314,1"
ELECTROLUX INDUSTRIAL LAUNDRY GROUP,C25262,14/11/2011,871.00,PEOPLE GROUP,4L11,LAUNDRY,"SS1250900,1"
ELECTROLUX INDUSTRIAL LAUNDRY GROUP,C25262,14/11/2011,654.30,PEOPLE GROUP,4A20,MAINTENANCE OF EQUIPMENT,"SS1243187,1"
ELIZABETH DOGGART ASSOCIATES LTD,D12633,03/11/2011,500.00,PEOPLE GROUP,1G16,H & S - PERSONAL SAFETY,"SS1248044,1"
ELIZABETH FITZROY SUPPORT,C25275,10/11/2011,"6,169.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249022,1"
ENSTONE HOUSE CARE HOME,CE9559,10/11/2011,"1,712.00",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249025,1"
ERNESFORD GRANGE SCHOOL,D12879,21/11/2011,"4,565.00",PEOPLE GROUP,4210,PAYMENTS TO OLA'S,"ED1243254,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"1,683.84",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1253055,1"
ESSENTIAL FUTURES LTD,C25603,07/11/2011,910.00,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1247834,2"
ESSENTIAL FUTURES LTD,C25603,07/11/2011,"2,236.75",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1247834,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,906.52,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253074,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,910.00,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253066,2"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,910.00,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253083,2"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,910.00,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253076,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,910.00,PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253081,2"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"1,024.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253063,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"1,171.80",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253070,2"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"1,576.68",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253071,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"1,872.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253042,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"2,163.20",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253030,2"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"2,389.80",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253076,2"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"2,560.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253081,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"2,624.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253079,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"2,824.20",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253085,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"3,294.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253083,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"4,536.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253066,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"4,582.40",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253027,2"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"4,812.80",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253070,1"
ESSENTIAL FUTURES LTD,C25603,24/11/2011,"5,859.00",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1253040,1"
ESSENTIAL FUTURES LTD,C25603,28/11/2011,"1,772.40",PEOPLE GROUP,H21A,HOMECARE EXTERNAL,"SS1254586,1"
ESSENTIAL FUTURES LTD,C25603,28/11/2011,"1,496.00",PEOPLE GROUP,1G21,SKILLS FOR CARE - TSI,"SS1252688,1"
ESSENTIAL FUTURES LTD,C25603,28/11/2011,"1,496.00",PEOPLE GROUP,1G21,SKILLS FOR CARE - TSI,"SS1252705,1"
ETHELBERT SPECIALIST HOMES,U03426,03/11/2011,"12,006.57",PEOPLE GROUP,R67A,RESIDENTIAL CARE - EXTERNAL,"ED1243570,1"
EURO RSCG RILEY LTD,C25606,21/11/2011,"2,042.38",PEOPLE GROUP,1J03,ADVERTISING - STAFF,"SS1252641,1"
EURO RSCG RILEY LTD,C25606,10/11/2011,"2,014.60",PEOPLE GROUP,1J04,RECRUITMENT EXPENSES,"SS1245825,1"
EVERGREEN NURSING HOME,CK2078,10/11/2011,"1,624.08",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249026,1"
EVERSLEIGH NURSING HOME,D12943,10/11/2011,"1,484.84",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249027,6"
EVERSLEIGH NURSING HOME,D12943,10/11/2011,"1,521.44",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249027,3"
EVERSLEIGH NURSING HOME,D12943,10/11/2011,"1,521.44",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249027,4"
EVERSLEIGH NURSING HOME,D12943,10/11/2011,"1,521.44",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249027,5"
EVERSLEIGH NURSING HOME,D12943,10/11/2011,"1,521.44",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249027,7"
EVERSLEIGH NURSING HOME,D12943,10/11/2011,"1,561.16",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249027,2"
EVERSLEIGH NURSING HOME,D12943,10/11/2011,"4,000.00",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249027,1"
FAMILY PLACEMENT.COM LTD,CG582Z,07/11/2011,"4,774.40",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1241018,1"
FARM SERVICES LTD,C23523,03/11/2011,"3,105.00",COMMUNITIES GROUP,0210,BUILDINGS - OTHER,"PT377498,1"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,603.76,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1250421,1"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,864.00,PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1250422,1"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"1,224.00",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1250421,2"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"1,349.46",PEOPLE GROUP,D15A,DAYCENTRE - ADULT/ ELDERLY EXTERNAL,"SS1250423,1"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249458,5"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"1,712.96",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249458,4"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"2,000.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249458,6"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"7,124.27",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249458,2"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"22,600.04",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249458,1"
FATHER HUDSONS SOCIETY,D13028,10/11/2011,"6,704.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249458,3"
FEWCOTT HOUSE,CD2288,10/11/2011,"2,868.24",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249032,1"
FIELD FARM HOUSE,CL1320,10/11/2011,"1,840.00",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249033,1"
FIELD VIEW RESIDENTIAL HOME,D13053,10/11/2011,959.04,PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249034,2"
FIELD VIEW RESIDENTIAL HOME,D13053,10/11/2011,"1,418.04",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249034,3"
FIELD VIEW RESIDENTIAL HOME,D13053,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249034,1"
FIRST AID INTERNATIONAL,CE8030,07/11/2011,900.00,PEOPLE GROUP,315R,BOOKS/SLIDES/SUBS,"LH228278,2"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249127,1"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249127,3"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249127,5"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,497.64",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249127,9"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,537.64",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249127,11"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,621.00",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,2"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,644.28",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,7"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,10"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,12"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,4"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,6"
FIRST FOR CARE LTD,C29930,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,8"
FIRST FOR CARE LTD,C29930,10/11/2011,"2,701.03",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249127,13"
FIRST RESPONSE TRAINING & CONSULTANCY SERVICE,C22916,07/11/2011,590.00,PEOPLE GROUP,317F,COLLEGE LINKS,"ED1244117,1"
FITZGERALD CONTRACTORS LTD,D13100,03/11/2011,"1,493.60",CAPITAL,B1,BUILDING WORKS,"PT377444,1"
FOSTER CARE ASSOCIATES LTD,CD9526,07/11/2011,"1,695.60",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244784,1"
FOSTER CARE ASSOCIATES LTD,CD9526,07/11/2011,"3,673.80",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244593,1"
FOSTER CARE ASSOCIATES LTD,CD9526,07/11/2011,"4,239.00",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244787,1"
FOSTER CARE ASSOCIATES LTD,CD9526,07/11/2011,"4,380.30",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244605,1"
FOSTER CARE ASSOCIATES LTD,CD9526,07/11/2011,"4,380.30",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244803,1"
FOSTER CARE ASSOCIATES LTD,CD9526,07/11/2011,"6,497.60",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244806,1"
FOSTER CARE ASSOCIATES LTD,CD9526,10/11/2011,"4,239.00",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1241669,1"
FOSTER CARE ASSOCIATES LTD,CD9526,10/11/2011,"4,380.30",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1245130,1"
FOSTER CARE ASSOCIATES LTD,U00814,07/11/2011,"4,380.30",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244543,1"
FOSTERING PEOPLE LIMITED,CH7056,14/11/2011,"3,330.00",PEOPLE GROUP,6A10,AGENCY SERVICES,"ED1244367,1"
FOSTERING PEOPLE LIMITED,CH7056,10/11/2011,"3,645.60",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244826,1"
FOSTERING PEOPLE LIMITED,CH7056,14/11/2011,"3,543.00",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244355,1"
FOSTERING SOLUTIONS,CG1202,03/11/2011,"2,211.90",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1243723,1"
FOSTERING SOLUTIONS,CG1202,03/11/2011,"3,355.50",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1243722,1"
FOSTERPLUS LTD,CG1853,07/11/2011,"4,185.00",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1244789,1"
FOSTERPLUS LTD,CG1853,14/11/2011,"7,152.63",PEOPLE GROUP,F03A,FOSTER CARE - EXTERNAL,"ED1245089,1"
FOUNTAIN LODGE CARE HOME WITH NURSING,D13172,10/11/2011,"1,438.24",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249036,1"
FOUNTAIN LODGE CARE HOME WITH NURSING,D13172,10/11/2011,"1,504.20",PEOPLE GROUP,R61A,RESIDENTIAL NURSING EXTERNAL,"SS1249036,2"
FOUR SEASONS HEALTHCARE,CH7382,10/11/2011,"4,800.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249109,1"
FOUR SEASONS HEALTHCARE,U05476,10/11/2011,"2,406.68",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249144,1"
FOUR SEASONS HEALTHCARE,U09673,10/11/2011,"1,450.36",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249165,5"
FOUR SEASONS HEALTHCARE,U09673,24/11/2011,"14,720.60",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1253631,1"
FOUR SEASONS HEALTHCARE,U09673,24/11/2011,"14,720.60",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1253637,1"
FOUR SEASONS HEALTHCARE,U09673,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249165,1"
FOUR SEASONS HEALTHCARE,U09673,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249165,2"
FOUR SEASONS HEALTHCARE,U09673,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249165,3"
FOUR SEASONS HEALTHCARE,U09673,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249165,4"
FOUR SEASONS HEALTHCARE,U09673,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249165,6"
FOUR SEASONS HEALTHCARE,U09673,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249165,7"
FOUR SEASONS HEALTHCARE LTD,C22506,10/11/2011,"1,572.00",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249057,1"
FOUR SEASONS HEALTHCARE LTD,C22506,10/11/2011,"1,680.64",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249057,2"
FOUR SEASONS RESIDENTIAL HOME,C25640,10/11/2011,"1,976.20",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249038,1"
FOXFORD SCHOOL AND COMMUNITY ARTS COLLEGE,U05275,21/11/2011,"9,613.00",PEOPLE GROUP,4210,PAYMENTS TO OLA'S,"ED1243262,1"
FOXHILL MANOR NURSING HOME,U08256,10/11/2011,"1,620.16",PEOPLE GROUP,R64A,RESIDENTIAL EMI SERVICES EXTERNAL,"SS1249039,1"
FREEDOM CARE LIMITED,C25644,10/11/2011,"6,967.76",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249040,1"
FRIENDSHIP CARE AND HOUSING ASSOCIATION,C25612,10/11/2011,717.48,PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249031,3"
FRIENDSHIP CARE AND HOUSING ASSOCIATION,C25612,10/11/2011,753.00,PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249031,1"
FRIENDSHIP CARE AND HOUSING ASSOCIATION,C25612,10/11/2011,904.88,PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249031,2"
FRIENDSHIP CARE AND HOUSING ASSOCIATION,C25612,10/11/2011,"1,207.96",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249030,1"
FRIENDSHIP CARE AND HOUSING ASSOCIATION,C25612,10/11/2011,"1,207.96",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249030,7"
FRIENDSHIP CARE AND HOUSING ASSOCIATION,C25612,10/11/2011,"1,207.96",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249030,8"
FRIENDSHIP CARE AND HOUSING ASSOCIATION,C25612,10/11/2011,"1,207.96",PEOPLE GROUP,R67A,RESIDENTIAL CARE EXTERNAL,"SS1249031,4"
