Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group,
215263,ESPO Energy,51482775,R2102,Energy Costs,"2,012.40",31/01/2019,Resources,
215263,ESPO Energy,51482778,R2102,Energy Costs,"1,519.56",31/01/2019,Resources,
215263,ESPO Energy,51482790,R2102,Energy Costs,740.66,31/01/2019,Resources,
215263,ESPO Energy,51482792,R2102,Energy Costs,642.53,31/01/2019,Resources,
215263,ESPO Energy,51482795,R2102,Energy Costs,532.54,31/01/2019,Resources,
215263,ESPO Energy,51482797,R2102,Energy Costs,513.29,31/01/2019,Resources,
215263,ESPO Energy,51482800,R2102,Energy Costs,536.20,31/01/2019,Resources,
215263,ESPO Energy,51482804,R2102,Energy Costs,797.42,31/01/2019,Resources,
215263,ESPO Energy,51483985,R2102,Energy Costs,"3,785.74",31/01/2019,Resources,
215263,ESPO Energy,51484001,R2102,Energy Costs,"5,374.21",31/01/2019,Resources,
215263,ESPO Energy,51484002,R2102,Energy Costs,597.63,31/01/2019,Resources,
215263,ESPO Energy,51484007,R2102,Energy Costs,740.06,31/01/2019,Resources,
215263,ESPO Energy,51484015,R2102,Energy Costs,"2,499.48",31/01/2019,Resources,
215263,ESPO Energy,51480866,R2102,Energy Costs,727.55,31/01/2019,Communities,
215263,ESPO Energy,51482785,R2102,Energy Costs,644.08,31/01/2019,Resources,
202088,Ettington Preschool,51480563,R6106,Early Years Funding (PVIs and LA),"17,014.54",18/01/2019,Communities,
202088,Ettington Preschool,51476520,R6106,Early Years Funding (PVIs and LA),"1,100.00",21/01/2019,Communities,
202088,Ettington Preschool,51481729,R6106,Early Years Funding (PVIs and LA),855.39,23/01/2019,Communities,
234306,European Metal Recycling Ltd,51474179,R5702,Payments to External Contractors,"2,900.18",03/01/2019,Communities,
202096,Evans & Ratkai Px Partnership,51470763,R4409,Consultancy,540.00,17/01/2019,Communities,
217716,Ex Cathedra Ltd,51469055,R5203,Payments / Contributions to Public Sector Organisations,"1,500.00",11/01/2019,People Group,
999982,Exhall Multicultural Group,51482200,R5501,Grants / Donations to External Organisations,"1,600.00",24/01/2019,Communities,
202119,Experian Ltd (****0021),51477842,R4702,Subscriptions To Organisations,"1,050.00",15/01/2019,Communities,
,Facebk *b64rdkaep2,58565,,,559.64,31/01/2019,Resources,Ms Sarah Antill
206633,FCC Recycling (UK) Ltd,51470667,R5702,Payments to External Contractors,"48,064.11",09/01/2019,Communities,
206633,FCC Recycling (UK) Ltd,51477471,R5702,Payments to External Contractors,"61,604.17",21/01/2019,Communities,
206633,FCC Recycling (UK) Ltd,51475780,R5702,Payments to External Contractors,"10,510.18",25/01/2019,Communities,
202171,Fillongley Pre-School,51480562,R6106,Early Years Funding (PVIs and LA),"3,262.64",18/01/2019,Communities,
202171,Fillongley Pre-School,51476518,R6106,Early Years Funding (PVIs and LA),"1,100.00",21/01/2019,Communities,
202171,Fillongley Pre-School,51481757,R6106,Early Years Funding (PVIs and LA),"2,443.98",23/01/2019,Communities,
221752,Fine Futures Ltd ****0268,51467130,R5851,Supported Living,"5,600.01",04/01/2019,People Group,
202187,Fire Service College Ltd,51469616,R4601,"Conferences, Staff Accommodation & Subsistence","1,120.00",11/01/2019,Fire and Rescue,
236588,FireServiceRota B.V.,51470916,R4512,Software,"8,741.50",17/01/2019,Fire and Rescue,
202195,First Steps Kindergarten,51480544,R6106,Early Years Funding (PVIs and LA),"11,678.44",18/01/2019,Communities,
202195,First Steps Kindergarten,51481770,R6106,Early Years Funding (PVIs and LA),"1,655.39",23/01/2019,Communities,
202203,Fitzgerald Contractors Ltd,51481698,C1030,"New Construction, Conversion & Renovation","48,729.36",23/01/2019,Capital,
202203,Fitzgerald Contractors Ltd,51479669,C1030,"New Construction, Conversion & Renovation","132,897.73",23/01/2019,Capital,
202203,Fitzgerald Contractors Ltd,51483710,C1030,"New Construction, Conversion & Renovation","56,002.34",28/01/2019,Capital,
226287,Five Rivers Childcare Ltd,51471726,R5806,Residential Care,"1,105.00",11/01/2019,People Group,
226287,Five Rivers Childcare Ltd,51471704,R5806,Residential Care,"-20,995.00",11/01/2019,People Group,
226287,Five Rivers Childcare Ltd,51472306,R5806,Residential Care,"34,255.00",11/01/2019,People Group,
202206,Flamex Fire Protection Ltd,51468959,R4015,Equipment Repair & Maintenance,866.25,10/01/2019,Fire and Rescue,
202207,Fledglings Day Nursery,51480558,R6106,Early Years Funding (PVIs and LA),"16,313.22",18/01/2019,Communities,
202207,Fledglings Day Nursery,51481764,R6106,Early Years Funding (PVIs and LA),611.00,23/01/2019,Communities,
237184,Floorball Fun,51471752,R4441,Professional Fees,570.00,18/01/2019,Schools,
235361,Florendine Primary,51480692,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",21/01/2019,Communities,
235215,Fluent Interaction Ltd,51483997,R4441,Professional Fees,"8,000.00",28/01/2019,Resources,
226551,Food and Farming Compliance Ltd,51470179,R5702,Payments to External Contractors,621.10,16/01/2019,Communities,
202223,Footsteps Day Nursery,51480523,R6106,Early Years Funding (PVIs and LA),"55,495.44",18/01/2019,Communities,
202223,Footsteps Day Nursery,51476521,R6106,Early Years Funding (PVIs and LA),"1,100.00",21/01/2019,Communities,
202223,Footsteps Day Nursery,51481743,R6106,Early Years Funding (PVIs and LA),"3,773.91",23/01/2019,Communities,
208722,Forensics Ltd T/A Alere Forensics,51464996,R4615,Coroner/Mortuary/Pathology Fees,840.00,02/01/2019,Other Services,
218055,Forest Way School,51482507,R6109,Funding payment to Academies and Non WCC Schools,600.00,24/01/2019,Communities,
236802,Fortem Solutions Ltd,51473218,C1030,"New Construction, Conversion & Renovation","4,690.94",08/01/2019,Capital,
236802,Fortem Solutions Ltd,51473216,C1030,"New Construction, Conversion & Renovation","138,278.55",08/01/2019,Capital,
202235,Fortress Recycling Ltd,51471236,R2601,Other Building Services,"2,095.08",17/01/2019,Communities,
202235,Fortress Recycling Ltd,51471239,R2601,Other Building Services,"1,882.92",17/01/2019,Communities,
218530,Foxford School & Community Arts College,51480626,R6109,Funding payment to Academies and Non WCC Schools,600.00,21/01/2019,Communities,
237312,Foxyards Primary School,51480689,R6109,Funding payment to Academies and Non WCC Schools,"1,200.00",21/01/2019,Communities,
202264,Freight Transport Association Ltd,51471823,R4030,Materials,"1,592.00",16/01/2019,Communities,
202268,Freshfields Nursery School Ltd,51480559,R6106,Early Years Funding (PVIs and LA),"24,027.70",18/01/2019,Communities,
202268,Freshfields Nursery School Ltd,51481772,R6106,Early Years Funding (PVIs and LA),"2,647.65",23/01/2019,Communities,
230177,Freshstart in Education,51471362,R5702,Payments to External Contractors,"4,620.00",17/01/2019,Communities,
230177,Freshstart in Education,51471347,R5702,Payments to External Contractors,"4,200.00",17/01/2019,Communities,
999982,Friends of East Rugby Club,51477177,R5501,Grants / Donations to External Organisations,"1,000.00",10/01/2019,Communities,
999982,Friends of East Rugby Club,51477123,R5501,Grants / Donations to External Organisations,"1,000.00",10/01/2019,Communities,
999982,Friends of East Rugby Club,51477128,R5501,Grants / Donations to External Organisations,"-1,000.00",10/01/2019,Communities,
999982,Friends of East Rugby Club,51477148,R5501,Grants / Donations to External Organisations,"-1,000.00",10/01/2019,Communities,
999982,Friends of East Rugby Club,51477185,R5501,Grants / Donations to External Organisations,"-1,000.00",10/01/2019,Communities,
999982,Friends of East Rugby Group,51482649,R5501,Grants / Donations to External Organisations,"1,000.00",24/01/2019,Communities,
227025,Fuchs Lubricants (UK) PLC,51471487,R4030,Materials,"1,143.83",18/01/2019,Communities,
202276,Fuelwood (Warwick) Ltd,51476153,R4008,Equipment - Access To Work,"5,240.00",17/01/2019,Communities,
233337,Future Options Ltd,51467460,R5459,Leaving Care Accommodation,"7,500.00",09/01/2019,People Group,
221659,Gage-Tupper & Associates Ltd,51465494,R4441,Professional Fees,"3,475.18",02/01/2019,Resources,
221659,Gage-Tupper & Associates Ltd,51473127,R4441,Professional Fees,"1,829.00",18/01/2019,Resources,
100284,Galanos House,51469805,R5803,Daycare External,729.00,11/01/2019,People Group,
100284,Galanos House,51473202,R5803,Daycare External,750.00,25/01/2019,People Group,
202326,Galley Common Nursery,51480551,R6106,Early Years Funding (PVIs and LA),"14,331.24",18/01/2019,Communities,
202326,Galley Common Nursery,51481731,R6106,Early Years Funding (PVIs and LA),"1,221.99",23/01/2019,Communities,
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51482009,C1030,"New Construction, Conversion & Renovation","346,292.91",23/01/2019,Capital,
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51481302,C1030,"New Construction, Conversion & Renovation","285,630.93",23/01/2019,Capital,
231445,Galliford Try Infrastructure Ltd - Highways Capital Projects,51484597,C1030,"New Construction, Conversion & Renovation","303,752.32",30/01/2019,Capital,
206449,Gamma Business Communications Ltd,51473688,R4513,Telephones & Broadband,"19,985.65",10/01/2019,Resources,
202341,Gateway Health & Social Care t/a Monarch Care Service Ltd,51485679,R5805,Homecare - External Domiciliary,"-1,532.16",31/01/2019,People Group,
,Gearmate Limited,2642,,,998.00,11/01/2019,Communities,Mr Andrew Welton
202363,George Eliot Hospital NHS Foundation Trust,51465478,R4615,Coroner/Mortuary/Pathology Fees,"1,251.30",02/01/2019,Other Services,
231504,Ghost Design Consultants,51465985,R4310,"Printing, Photocopying and Reprographics",800.00,04/01/2019,Resources,
237967,Gillian Evans Psychology Services Ltd,51477005,R4441,Professional Fees,"9,732.03",29/01/2019,Resources,
202385,Gingham Pre School,51480500,R6106,Early Years Funding (PVIs and LA),"6,860.70",18/01/2019,Communities,
202385,Gingham Pre School,51480767,R6106,Early Years Funding (PVIs and LA),"14,300.75",18/01/2019,Communities,
202385,Gingham Pre School,51480733,R6106,Early Years Funding (PVIs and LA),"32,565.46",18/01/2019,Communities,
202385,Gingham Pre School,51480571,R6106,Early Years Funding (PVIs and LA),"29,455.27",18/01/2019,Communities,
202385,Gingham Pre School,51482095,R6106,Early Years Funding (PVIs and LA),"1,832.99",23/01/2019,Communities,
202385,Gingham Pre School,51482098,R6106,Early Years Funding (PVIs and LA),"1,710.79",23/01/2019,Communities,
207772,GL Education Group Ltd T/A GL Assessment (Granada Learning),51466390,R4441,Professional Fees,675.26,04/01/2019,Schools,
207772,GL Education Group Ltd T/A GL Assessment (Granada Learning),51473568,R4030,Materials,512.79,09/01/2019,Communities,
231174,Glendale Countryside Ltd  (PSS),51478816,R2751,Grounds Maintenance,540.00,16/01/2019,Resources,
231174,Glendale Countryside Ltd  (PSS),51478815,R2751,Grounds Maintenance,700.00,16/01/2019,Resources,
231174,Glendale Countryside Ltd  (PSS),51482773,R2751,Grounds Maintenance,620.00,24/01/2019,Resources,
231174,Glendale Countryside Ltd  (PSS),51484469,R2751,Grounds Maintenance,540.00,29/01/2019,Resources,
231174,Glendale Countryside Ltd  (PSS),51484463,R2751,Grounds Maintenance,700.00,29/01/2019,Resources,
202398,Gloucestershire County Council,51465456,R3204,Home To School / College Transport,675.00,02/01/2019,Communities,
202398,Gloucestershire County Council,51470187,R3204,Home To School / College Transport,675.00,11/01/2019,Communities,
202412,Goldcrest Cleaning Ltd,51466400,R2704,"Cleaning, Domestic & Caretaking Services / Supplies","2,157.41",04/01/2019,Schools,
202414,Goldhill Contracting Ltd,51468860,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",805.72,04/01/2019,Schools,
202414,Goldhill Contracting Ltd,51469378,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",627.00,11/01/2019,Schools,
234450,Go-Pro Elite Coaching,51470662,R4441,Professional Fees,"1,660.00",16/01/2019,Schools,
234450,Go-Pro Elite Coaching,51478720,R4441,Professional Fees,"2,200.00",16/01/2019,Schools,
210453,Gowling WLG,51465261,R4409,Consultancy,"16,566.00",02/01/2019,Resources,
237075,Graham Asset Management Ltd,51473692,C1030,"New Construction, Conversion & Renovation","46,066.44",18/01/2019,Capital,
227778,Grangehurst Primary School,51480615,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",21/01/2019,Communities,
227778,Grangehurst Primary School,51482401,R6109,Funding payment to Academies and Non WCC Schools,"1,500.00",24/01/2019,Communities,
214288,Grant Thornton UK LLP,51469737,R4413,External Audit Fees,"18,199.00",11/01/2019,Other Services,
214288,Grant Thornton UK LLP,51473935,R4413,External Audit Fees,"5,200.00",25/01/2019,Other Services,
202443,Greenfields Nursery School,51480531,R6106,Early Years Funding (PVIs and LA),"26,558.53",18/01/2019,Communities,
202443,Greenfields Nursery School,51481738,R6106,Early Years Funding (PVIs and LA),"1,059.06",23/01/2019,Communities,
202456,Griffiths & Armour,51473963,R4927,Other Insurance Premiums / Charges,"15,000.00",30/01/2019,Other Services,
212222,Guardian News &  Media Ltd,51475881,R1408,Other Staffing Costs,"3,300.00",18/01/2019,People Group,
202464,Guest Motors Ltd,51470204,R3004,Repair & Maintenance Of Vehicles,503.52,11/01/2019,Fire and Rescue,
202464,Guest Motors Ltd,51471322,R3004,Repair & Maintenance Of Vehicles,"1,094.87",17/01/2019,Fire and Rescue,
202464,Guest Motors Ltd,51473132,R3004,Repair & Maintenance Of Vehicles,"1,161.13",18/01/2019,Fire and Rescue,
229298,Guy's & St Thomas NHS Foundation Trust,51466337,R5702,Payments to External Contractors,513.00,04/01/2019,Communities,
202475,GVA Grimley Ltd t/a Bilfinger GVA,51474140,R2751,Grounds Maintenance,"1,327.69",04/01/2019,Communities,
215160,Gym Service Repair Ltd,51470913,R4506,IT Support & Maintenance,"2,256.00",17/01/2019,Fire and Rescue,
231261,H & K Childminding,51478083,R6106,Early Years Funding (PVIs and LA),916.50,15/01/2019,Communities,
202510,Hampton Magna Pre-School,51480540,R6106,Early Years Funding (PVIs and LA),"7,440.05",18/01/2019,Communities,
202510,Hampton Magna Pre-School,51476523,R6106,Early Years Funding (PVIs and LA),"1,650.00",21/01/2019,Communities,
202510,Hampton Magna Pre-School,51476516,R6106,Early Years Funding (PVIs and LA),"1,100.00",21/01/2019,Communities,
202510,Hampton Magna Pre-School,51481732,R6106,Early Years Funding (PVIs and LA),611.00,23/01/2019,Communities,
236074,Hampton's Resourcing Ltd,51466054,R4409,Consultancy,"3,614.50",04/01/2019,Other Services,
236074,Hampton's Resourcing Ltd,51468867,R4409,Consultancy,"3,614.50",11/01/2019,Other Services,
236074,Hampton's Resourcing Ltd,51472065,R4409,Consultancy,"3,614.50",23/01/2019,Other Services,
236074,Hampton's Resourcing Ltd,51474279,R4409,Consultancy,"3,614.50",23/01/2019,Other Services,
202518,Happy Faces Pre-School,51480549,R6106,Early Years Funding (PVIs and LA),"5,031.18",18/01/2019,Communities,
202518,Happy Faces Pre-School,51481776,R6106,Early Years Funding (PVIs and LA),"2,688.38",23/01/2019,Communities,
202519,Happy Futures Day Nursery t/a Monkey Puzzle Day Nursery,51480539,R6106,Early Years Funding (PVIs and LA),"13,081.07",18/01/2019,Communities,
202519,Happy Futures Day Nursery t/a Monkey Puzzle Day Nursery,51481777,R6106,Early Years Funding (PVIs and LA),"4,165.76",23/01/2019,Communities,
202520,Happy Tykes Pre-School,51480530,R6106,Early Years Funding (PVIs and LA),"31,101.84",18/01/2019,Communities,
202520,Happy Tykes Pre-School,51476522,R6106,Early Years Funding (PVIs and LA),"1,320.00",21/01/2019,Communities,
202520,Happy Tykes Pre-School,51476524,R6106,Early Years Funding (PVIs and LA),"1,320.00",21/01/2019,Communities,
202520,Happy Tykes Pre-School,51476519,R6106,Early Years Funding (PVIs and LA),"1,100.00",21/01/2019,Communities,
202520,Happy Tykes Pre-School,51481767,R6106,Early Years Funding (PVIs and LA),"7,698.54",23/01/2019,Communities,
202523,Harbour Heights Ltd,51471740,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",618.00,16/01/2019,Resources,
202523,Harbour Heights Ltd,51471729,R2704,"Cleaning, Domestic & Caretaking Services / Supplies","1,150.00",16/01/2019,Resources,
202523,Harbour Heights Ltd,51471710,R2704,"Cleaning, Domestic & Caretaking Services / Supplies",595.00,16/01/2019,Resources,
202525,Harbury Pre-School,51480569,R6106,Early Years Funding (PVIs and LA),"4,451.83",18/01/2019,Communities,
223683,Harris Church of England Academy,51480439,R6107,SEN Statements Funding,"4,319.00",18/01/2019,Communities,
223683,Harris Church of England Academy,51482508,R6109,Funding payment to Academies and Non WCC Schools,600.00,24/01/2019,Communities,
235342,Hartmore Education Ltd,51466421,R6107,SEN Statements Funding,"16,466.67",04/01/2019,Communities,
217973,Hartshill School (Academy),51480395,R6107,SEN Statements Funding,"4,706.00",18/01/2019,Communities,
217973,Hartshill School (Academy),51480699,R6109,Funding payment to Academies and Non WCC Schools,"3,000.00",21/01/2019,Communities,
223332,Hastings High School - Academy,51480617,R6109,Funding payment to Academies and Non WCC Schools,600.00,21/01/2019,Communities,
236471,Hayden's Arboricultural Consultants,51473297,C1030,"New Construction, Conversion & Renovation","2,401.50",25/01/2019,Capital,
236471,Hayden's Arboricultural Consultants,51473291,C1030,"New Construction, Conversion & Renovation","2,093.50",25/01/2019,Capital,
207695,Hays Specialist Recruitment Ltd,51466451,R1101,Agency Staff Pay,708.12,02/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51465948,R1101,Agency Staff Pay,551.85,07/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51469265,R1101,Agency Staff Pay,906.87,07/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51468238,R1101,Agency Staff Pay,742.80,07/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51474488,R1101,Agency Staff Pay,"1,291.70",08/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51473480,R1101,Agency Staff Pay,708.12,08/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51467402,R1101,Agency Staff Pay,568.83,08/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51468243,R1101,Agency Staff Pay,742.80,09/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51470754,R1101,Agency Staff Pay,"1,091.35",09/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51474491,R1101,Agency Staff Pay,"1,600.00",11/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51470648,R1101,Agency Staff Pay,742.80,16/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51475371,R1101,Agency Staff Pay,742.80,18/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51472682,R1101,Agency Staff Pay,"1,091.35",18/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51480510,R1101,Agency Staff Pay,764.04,18/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51472291,R1101,Agency Staff Pay,"3,399.32",18/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51472856,R1101,Agency Staff Pay,551.85,18/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51481063,R1101,Agency Staff Pay,"1,091.35",22/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51473856,R1101,Agency Staff Pay,962.89,25/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51480515,R1101,Agency Staff Pay,764.04,25/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51484026,R1101,Agency Staff Pay,586.95,29/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51475381,R1101,Agency Staff Pay,742.80,29/01/2019,Schools,
207695,Hays Specialist Recruitment Ltd,51475364,R1101,Agency Staff Pay,742.80,29/01/2019,Schools,
235415,Hazeldown Primary School,51480707,R6109,Funding payment to Academies and Non WCC Schools,600.00,21/01/2019,Communities,
235378,Hazmat Training Ltd,51470559,R1601,Training,950.00,11/01/2019,Fire and Rescue,
235378,Hazmat Training Ltd,51470553,R4008,Equipment - Access To Work,"1,080.00",11/01/2019,Fire and Rescue,
229084,Haztec International Ltd,51462840,R4008,Equipment - Access To Work,871.92,11/01/2019,Communities,
202570,Headstart Day Nursery,51480541,R6106,Early Years Funding (PVIs and LA),"13,264.02",18/01/2019,Communities,
202570,Headstart Day Nursery,51481749,R6106,Early Years Funding (PVIs and LA),611.00,23/01/2019,Communities,
100035,Heart Of England Mencap - STRATFORD (****8427),51466115,R5807,Social Care Block Contracts,"49,437.31",04/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477230,R5851,Supported Living,"1,110.00",14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477259,R5851,Supported Living,"1,964.16",14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477244,R5851,Supported Living,513.00,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477243,R5851,Supported Living,524.52,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477242,R5851,Supported Living,680.76,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477241,R5851,Supported Living,513.00,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477240,R5851,Supported Living,600.66,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477239,R5851,Supported Living,"1,368.96",14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477237,R5851,Supported Living,"1,180.17",14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477235,R5851,Supported Living,609.12,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477234,R5851,Supported Living,"1,227.60",14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477233,R5851,Supported Living,541.44,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477232,R5851,Supported Living,967.20,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477231,R5851,Supported Living,773.76,14/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51479756,R5807,Social Care Block Contracts,"13,451.21",17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51479745,R5851,Supported Living,800.04,17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51479739,R5803,Daycare External,"2,937.48",17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51477727,R5806,Residential Care,700.00,17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51479798,R5851,Supported Living,"7,768.35",17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51474856,R5807,Social Care Block Contracts,"13,017.30",17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51479796,R5851,Supported Living,"7,476.80",17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51479786,R5851,Supported Living,"7,625.88",17/01/2019,People Group,
100035,Heart Of England Mencap - STRATFORD (****8427),51479753,R5807,Social Care Block Contracts,"13,017.30",18/01/2019,People Group,
222605,Heartwood Church of England Academy Trust - Austrey CofE Primary School - Academy,51480420,R6107,SEN Statements Funding,"1,079.00",18/01/2019,Communities,
222605,Heartwood Church of England Academy Trust - Austrey CofE Primary School - Academy,51480665,R6109,Funding payment to Academies and Non WCC Schools,600.00,21/01/2019,Communities,
222606,Heartwood Church Of England Academy Trust - Newton Regis CofE Primary School - Academy,51480756,R6106,Early Years Funding (PVIs and LA),"5,671.51",18/01/2019,Communities,
222606,Heartwood Church Of England Academy Trust - Newton Regis CofE Primary School - Academy,51480754,R6106,Early Years Funding (PVIs and LA),"3,018.71",18/01/2019,Communities,
222607,Heartwood Church of England Academy Trust - Warton Nethersole CofE Primary School - Academy,51480842,R6106,Early Years Funding (PVIs and LA),"10,428.26",18/01/2019,Communities,
200469,HEASN Ltd,51466069,R1601,Training,780.00,04/01/2019,Communities,
235001,Heathcote Primary School (Academy),51480608,R6109,Funding payment to Academies and Non WCC Schools,600.00,21/01/2019,Communities,
235001,Heathcote Primary School (Academy),51480380,R6107,SEN Statements Funding,"1,104.00",21/01/2019,Communities,
202586,Hedgerow Nursery Ltd,51480525,R6106,Early Years Funding (PVIs and LA),"7,501.03",18/01/2019,Communities,
202586,Hedgerow Nursery Ltd,51481759,R6106,Early Years Funding (PVIs and LA),"2,810.58",23/01/2019,Communities,
212438,Henley In Arden School - Academy,51480671,R6109,Funding payment to Academies and Non WCC Schools,600.00,21/01/2019,Communities,
212438,Henley In Arden School - Academy,51480431,R6107,SEN Statements Funding,"1,841.00",21/01/2019,Communities,
222602,Henley Primary School - Academy,51480572,R6106,Early Years Funding (PVIs and LA),"3,476.09",18/01/2019,Communities,
222602,Henley Primary School - Academy,51480448,R6107,SEN Statements Funding,"1,046.00",21/01/2019,Communities,
223680,Henry Hinde Junior School - Academy,51480419,R6107,SEN Statements Funding,"1,736.00",21/01/2019,Communities,
236372,Henry's Day Nursery Ltd,51480547,R6106,Early Years Funding (PVIs and LA),"21,496.86",18/01/2019,Communities,
236372,Henry's Day Nursery Ltd,51481774,R6106,Early Years Funding (PVIs and LA),"7,942.94",23/01/2019,Communities,
100124,Hereward College,51472618,R5702,Payments to External Contractors,"499,118.87",18/01/2019,Communities,
202632,Hesley Lifecare Services Ltd,51467445,R5806,Residential Care,"22,032.14",04/01/2019,People Group,
236613,Hexagon Care Services Ltd,51474113,R5806,Residential Care,"13,130.71",18/01/2019,People Group,
211011,Heywood,51470786,R4409,Consultancy,"2,005.41",17/01/2019,Resources,
234592,Hiab Ltd,51471852,R4030,Materials,606.51,18/01/2019,Communities,
213430,Higham Lane School Academy,51480447,R6107,SEN Statements Funding,"8,037.00",21/01/2019,Communities,
213430,Higham Lane School Academy,51480693,R6109,Funding payment to Academies and Non WCC Schools,"6,600.00",21/01/2019,Communities,
213430,Higham Lane School Academy,51482403,R6109,Funding payment to Academies and Non WCC Schools,"1,800.00",24/01/2019,Communities,
202658,Hillmorton Childrens Centre,51480568,R6106,Early Years Funding (PVIs and LA),"20,033.24",18/01/2019,Communities,
229648,Hillscourt,51470678,R1601,Training,"5,150.25",17/01/2019,Communities,
202663,Hilton UK Hotels Ltd (Hilton Warwick),51472665,R2201,Rents & Lettings,"1,370.83",08/01/2019,Communities,
230783,Hinckley Academy and John Cleveland Sixth Form Centre,51480636,R6109,Funding payment to Academies and Non WCC Schools,600.00,21/01/2019,Communities,
233310,Hire This Ltd,51472308,R4008,Equipment - Access To Work,810.60,18/01/2019,Communities,
,Holiday Inn Express,11082,,,600.00,24/01/2019,Fire and Rescue,Mrs Jacqueline Wilson
,Holiday Inn Express,12130,,,600.00,24/01/2019,Fire and Rescue,Mrs Jacqueline Wilson
,Holiday Inn Express,12134,,,600.00,24/01/2019,Fire and Rescue,Mrs Jacqueline Wilson
237812,Home on the Range Ltd,51471454,R5702,Payments to External Contractors,900.00,18/01/2019,Communities,
237812,Home on the Range Ltd,51471458,R5702,Payments to External Contractors,"1,950.00",18/01/2019,Communities,
237812,Home on the Range Ltd,51484332,R4607,Client Expenses,"1,950.00",29/01/2019,People Group,
237812,Home on the Range Ltd,51484329,R4607,Client Expenses,900.00,29/01/2019,People Group,
202698,Hopes and Dreams Day Nursery Ltd,51480529,R6106,Early Years Funding (PVIs and LA),"10,580.72",18/01/2019,Communities,
202698,Hopes and Dreams Day Nursery Ltd,51481755,R6106,Early Years Funding (PVIs and LA),"1,221.99",23/01/2019,Communities,
202700,Hopwells Ltd,51476658,R4102,Catering Services & Supplies,514.10,17/01/2019,Schools,
202700,Hopwells Ltd,51476965,R4102,Catering Services & Supplies,699.25,17/01/2019,Schools,
238025,Housestyle Countrywide Ltd,51477418,R5702,Payments to External Contractors,"10,000.00",29/01/2019,Communities,
201314,Housing and Care 21,51472852,R5807,Social Care Block Contracts,"1,533.60",10/01/2019,People Group,
201314,Housing and Care 21,51472911,R5807,Social Care Block Contracts,"3,578.40",10/01/2019,People Group,
201314,Housing and Care 21,51474867,R5806,Residential Care,766.80,10/01/2019,People Group,
