,Supplier id,Supplier Name,Transno,Account,Description,Amount,Pay Date,Group
INSERTED DETAIL,215263,ESPO Energy,51235912,R2102,Energy Costs,"1,907.83",29/06/2017,Resources
INSERTED DETAIL,215263,ESPO Energy,51235936,R2102,Energy Costs,937.22,29/06/2017,Resources
INSERTED DETAIL,215263,ESPO Energy,51236348,R2102,Energy Costs,642.77,29/06/2017,Resources
INSERTED DETAIL,215263,ESPO Energy,51236585,R2102,Energy Costs,799.61,29/06/2017,Resources
INSERTED DETAIL,202082,Essential Futures Ltd t/a Eden Futures,51227225,R5851,Supported Living,"4,824.44",08/06/2017,People Group
INSERTED DETAIL,202082,Essential Futures Ltd t/a Eden Futures,51227230,R5851,Supported Living,"5,402.02",08/06/2017,People Group
INSERTED DETAIL,202082,Essential Futures Ltd t/a Eden Futures,51237114,R5851,Supported Living,"5,998.61",29/06/2017,People Group
INSERTED DETAIL,209269,Essex County Council,51215812,R2703,SCHOOLS ONLY Hygiene Services,"1,098.00",07/06/2017,Schools
INSERTED DETAIL,209269,Essex County Council,51222194,R4443,SCHOOLS ONLY Professional Fees Admin,"1,098.00",22/06/2017,Schools
INSERTED DETAIL,202088,Ettington Preschool,51235664,R6106,Early Years Funding (PVIs and LA),"13,607.96",26/06/2017,Communities
INSERTED DETAIL,222920,Euro Label Printers Ltd,51226590,R4310,"Printing, Photocopying and Reprographics",573.00,30/06/2017,Resources
INSERTED DETAIL,222920,Euro Label Printers Ltd,51226588,R4310,"Printing, Photocopying and Reprographics",731.00,30/06/2017,Resources
INSERTED DETAIL,212482,European Electronique Ltd,51219469,R4503,Hardware,"4,457.25",16/06/2017,Resources
INSERTED DETAIL,212482,European Electronique Ltd,51219482,R4503,Hardware,"2,092.65",20/06/2017,Resources
INSERTED DETAIL,212482,European Electronique Ltd,51219485,R4503,Hardware,602.28,21/06/2017,Resources
INSERTED DETAIL,212482,European Electronique Ltd,51225756,R4503,Hardware,"36,048.00",23/06/2017,Resources
INSERTED DETAIL,212482,European Electronique Ltd,51226335,R4503,Hardware,691.96,29/06/2017,Resources
INSERTED DETAIL,232878,Evac Chair International Ltd,51169615,R4612,Projects,650.00,07/06/2017,Communities
INSERTED DETAIL,226890,Exceptional Education Ltd,51220736,R1101,Agency Staff Pay,935.00,16/06/2017,Schools
INSERTED DETAIL,100150,Extel Ltd aka Care Through the Millennium,51238288,R5806,Residential Care,"38,235.80",29/06/2017,People Group
INSERTED DETAIL,100150,Extel Ltd aka Care Through the Millennium,51238288,R5806,Residential Care,"2,398.48",29/06/2017,People Group
INSERTED DETAIL,100150,Extel Ltd aka Care Through the Millennium,51238288,R5806,Residential Care,"33,462.00",29/06/2017,People Group
INSERTED DETAIL,201158,Exterion Media (UK) Ltd formerly CBS Outdoor Ltd,51238108,R4301,"Advertising, Publicity & Promotion","2,444.00",27/06/2017,Resources
INSERTED DETAIL,202131,F M Deery Sports Grounds Maintenance,51225742,R2752,SCHOOLS ONLY Grounds Maintenance Contract,590.75,23/06/2017,Schools
INSERTED DETAIL,202131,F M Deery Sports Grounds Maintenance,51225813,R2752,SCHOOLS ONLY Grounds Maintenance Contract,678.75,23/06/2017,Schools
INSERTED DETAIL,202131,F M Deery Sports Grounds Maintenance,51225778,R2752,SCHOOLS ONLY Grounds Maintenance Contract,727.50,29/06/2017,Schools
INSERTED DETAIL,226240,Facilitate Care Services Ltd,51230315,R5805,Homecare - External Domiciliary,711.04,12/06/2017,People Group
INSERTED DETAIL,222263,Family Action,51217341,R5702,Payments to External Contractors,"30,556.75",09/06/2017,Communities
INSERTED DETAIL,233839,Family Assessment and Support Services Ltd,51218192,R5801,Carer Allowance Payments,"13,200.00",15/06/2017,People Group
INSERTED DETAIL,233839,Family Assessment and Support Services Ltd,51218397,R5801,Carer Allowance Payments,"16,164.29",15/06/2017,People Group
INSERTED DETAIL,233839,Family Assessment and Support Services Ltd,51218163,R5801,Carer Allowance Payments,"2,085.71",15/06/2017,People Group
INSERTED DETAIL,100279,Father Hudsons Society,51238328,R5806,Residential Care,"6,549.26",29/06/2017,People Group
INSERTED DETAIL,100279,Father Hudsons Society,51238328,R5806,Residential Care,"3,050.44",29/06/2017,People Group
INSERTED DETAIL,100279,Father Hudsons Society,51238328,R5806,Residential Care,"1,952.72",29/06/2017,People Group
INSERTED DETAIL,100279,Father Hudsons Society,51238328,R5806,Residential Care,"11,501.32",29/06/2017,People Group
INSERTED DETAIL,100279,Father Hudsons Society,51238328,R5806,Residential Care,"19,225.60",29/06/2017,People Group
INSERTED DETAIL,206633,FCC  Recycling (UK) Ltd,51222188,R5702,Payments to External Contractors,"61,604.17",21/06/2017,Communities
INSERTED DETAIL,206633,FCC  Recycling (UK) Ltd,51233012,R5702,Payments to External Contractors,"28,997.04",22/06/2017,Communities
INSERTED DETAIL,206633,FCC  Recycling (UK) Ltd,51233012,R5841,Landfill Tax Payments,"127,770.65",22/06/2017,Communities
INSERTED DETAIL,206633,FCC  Recycling (UK) Ltd,51236021,R5841,Landfill Tax Payments,"57,905.71",23/06/2017,Communities
INSERTED DETAIL,206633,FCC  Recycling (UK) Ltd,51236021,R5702,Payments to External Contractors,"13,141.45",23/06/2017,Communities
INSERTED DETAIL,206633,FCC  Recycling (UK) Ltd,51231651,R5702,Payments to External Contractors,"80,872.70",23/06/2017,Communities
INSERTED DETAIL,206633,FCC  Recycling (UK) Ltd,51242110,R5702,Payments to External Contractors,"61,604.17",30/06/2017,Communities
INSERTED DETAIL,230944,Featherton House,51238331,R5806,Residential Care,"2,200.24",29/06/2017,People Group
INSERTED DETAIL,202198,FFT Education Ltd - formerly Fischer Education Project Ltd (****1863),51220136,R4702,Subscriptions To Organisations,"40,250.00",16/06/2017,Communities
INSERTED DETAIL,100280,Field View Residential Home,51238332,R5806,Residential Care,"7,625.14",29/06/2017,People Group
INSERTED DETAIL,202171,Fillongley Pre-School,51235650,R6106,Early Years Funding (PVIs and LA),"6,567.34",26/06/2017,Communities
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51229015,R5851,Supported Living,"2,728.04",07/06/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51229024,R5851,Supported Living,"1,430.80",07/06/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51229027,R5851,Supported Living,"2,343.88",07/06/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51229042,R5851,Supported Living,"2,162.52",07/06/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51229055,R5851,Supported Living,"2,102.52",07/06/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51229059,R5851,Supported Living,983.08,07/06/2017,People Group
INSERTED DETAIL,221752,Fine Futures Ltd ****0268,51229556,R5851,Supported Living,"7,829.64",08/06/2017,People Group
INSERTED DETAIL,202187,Fire Service College Ltd,51216073,R1601,Training,"2,800.00",09/06/2017,Fire and Rescue
INSERTED DETAIL,202187,Fire Service College Ltd,51216082,R1601,Training,"2,800.00",09/06/2017,Fire and Rescue
INSERTED DETAIL,202187,Fire Service College Ltd,51216077,R1601,Training,"2,800.00",09/06/2017,Fire and Rescue
INSERTED DETAIL,202187,Fire Service College Ltd,51221360,R5702,Payments to External Contractors,"10,340.00",21/06/2017,Communities
INSERTED DETAIL,223755,Firmstep Ltd,51226279,R4512,Software,"11,113.00",30/06/2017,Resources
INSERTED DETAIL,100095,First For Care Ltd,51238433,R5806,Residential Care,"17,679.20",29/06/2017,People Group
INSERTED DETAIL,100095,First For Care Ltd,51238433,R5806,Residential Care,"12,006.09",29/06/2017,People Group
INSERTED DETAIL,100095,First For Care Ltd,51238433,R5806,Residential Care,"1,782.20",29/06/2017,People Group
INSERTED DETAIL,230592,First Source Flooring,51221455,R2002,Building Maintenance,"3,586.00",22/06/2017,Communities
INSERTED DETAIL,202195,First Steps Kindergarten,51235737,R6106,Early Years Funding (PVIs and LA),"6,425.64",26/06/2017,Communities
INSERTED DETAIL,213139,Firstpoint Homecare,51227221,R5805,Homecare - External Domiciliary,"1,697.92",02/06/2017,People Group
INSERTED DETAIL,213139,Firstpoint Homecare,51232461,R5805,Homecare - External Domiciliary,"2,342.40",15/06/2017,People Group
INSERTED DETAIL,202203,Fitzgerald Contractors Ltd,51235995,C1030,"New Construction, Conversion & Renovation","3,667.25",23/06/2017,Capital
INSERTED DETAIL,202203,Fitzgerald Contractors Ltd,51231637,C1030,"New Construction, Conversion & Renovation","32,424.34",29/06/2017,Capital
INSERTED DETAIL,202206,Flamex Fire Protection Ltd,51222391,R4015,Equipment Repair & Maintenance,559.00,23/06/2017,Fire and Rescue
INSERTED DETAIL,202207,Fledglings Day Nursery,51235700,R6106,Early Years Funding (PVIs and LA),"5,576.53",26/06/2017,Communities
INSERTED DETAIL,202208,Fleet Education Services Ltd,51215843,R5702,Payments to External Contractors,616.00,08/06/2017,Communities
INSERTED DETAIL,233059,Flintvale Ltd (The Green Nursing Home),51238505,R5806,Residential Care,"1,986.32",29/06/2017,People Group
INSERTED DETAIL,203984,flogas Britain Ltd,51216213,R4020,Fire Equipment Maintenance,609.60,09/06/2017,Fire and Rescue
INSERTED DETAIL,232708,Flourish Education,51219430,R1101,Agency Staff Pay,"1,367.96",16/06/2017,Schools
INSERTED DETAIL,202217,Flutterbies,51235771,R6106,Early Years Funding (PVIs and LA),"1,999.61",26/06/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51235591,R6106,Early Years Funding (PVIs and LA),"5,355.40",26/06/2017,Communities
INSERTED DETAIL,202217,Flutterbies,51235781,R6106,Early Years Funding (PVIs and LA),"10,125.05",26/06/2017,Communities
INSERTED DETAIL,202223,Footsteps Day Nursery,51235784,R6106,Early Years Funding (PVIs and LA),"13,558.16",26/06/2017,Communities
INSERTED DETAIL,208722,Forensics Ltd T/A Alere Forensics,51215764,R4615,Coroner/Mortuary/Pathology Fees,740.00,08/06/2017,Other Services
INSERTED DETAIL,208722,Forensics Ltd T/A Alere Forensics,51227676,R4615,Coroner/Mortuary/Pathology Fees,940.00,30/06/2017,Other Services
INSERTED DETAIL,202235,Fortress Recycling Ltd,51228222,R2601,Other Building Services,"1,758.81",28/06/2017,Communities
INSERTED DETAIL,202235,Fortress Recycling Ltd,51228247,R2601,Other Building Services,"2,413.45",28/06/2017,Communities
INSERTED DETAIL,202239,Foster Care Associates Ltd ****9870 (MALVERN VIEW),51232662,R4441,Professional Fees,800.00,19/06/2017,People Group
INSERTED DETAIL,226718,Foster Refrigerator (A Division of ITW Ltd),51223938,R4008,Equipment,"1,340.00",23/06/2017,Resources
INSERTED DETAIL,216778,Four Seasons (Bamford) Ltd re Milverton Gate,51238411,R5806,Residential Care,"2,000.00",29/06/2017,People Group
INSERTED DETAIL,225782,Four Seasons (Evedale) Ltd (Tudor Grange Care Home),51238529,R5806,Residential Care,"1,921.92",29/06/2017,People Group
INSERTED DETAIL,233114,Four Seasons Healthcare Ltd (Cypress Court),51238314,R5806,Residential Care,"1,898.12",29/06/2017,People Group
INSERTED DETAIL,100147,Four Seasons Healthcare Ltd (Millwater Residential Home),51238410,R5806,Residential Care,"4,959.64",29/06/2017,People Group
INSERTED DETAIL,228614,Four Seasons Healthcare Ltd (The Royd Nursing Home),51238517,R5806,Residential Care,"1,191.12",29/06/2017,People Group
INSERTED DETAIL,202148,Fourways,51226532,R3204,Home To School / College Transport,600.00,02/06/2017,Communities
INSERTED DETAIL,100068,Freedom Care Ltd,51238336,R5806,Residential Care,"7,471.80",29/06/2017,People Group
INSERTED DETAIL,202268,Freshfields Nursery School Ltd,51235524,R6106,Early Years Funding (PVIs and LA),"13,907.58",26/06/2017,Communities
INSERTED DETAIL,999982,Friends of Bluebell Walk,51228229,R5501,Grants / Donations to External Organisations,"1,600.00",07/06/2017,Communities
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51223796,R5851,Supported Living,"2,786.34",08/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51230950,R5851,Supported Living,874.50,15/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51230949,R5851,Supported Living,"2,067.00",15/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231955,R5851,Supported Living,"2,402.09",15/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231969,R5851,Supported Living,728.75,15/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231957,R5851,Supported Living,"3,329.59",15/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231679,R5851,Supported Living,798.84,15/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231956,R5851,Supported Living,742.00,16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231671,R5851,Supported Living,"7,356.16",16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231686,R5851,Supported Living,"1,245.50",16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231682,R5851,Supported Living,"3,076.56",16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231681,R5803,Daycare External,660.00,16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231678,R5851,Supported Living,"7,162.68",16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231672,R5851,Supported Living,"7,480.68",16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231673,R5851,Supported Living,"2,467.06",16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51231677,R5851,Supported Living,"2,968.00",16/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51221449,R5851,Supported Living,"2,411.50",22/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51237118,R5851,Supported Living,"7,409.64",26/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51237125,R5851,Supported Living,"7,737.00",26/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51237123,R5851,Supported Living,"7,604.80",26/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238337,R5806,Residential Care,"4,901.48",29/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238504,R5806,Residential Care,"11,813.64",29/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238504,R5806,Residential Care,"1,337.00",29/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238330,R5806,Residential Care,"1,337.00",29/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238330,R5806,Residential Care,778.20,29/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238329,R5806,Residential Care,"6,695.92",29/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238329,R5806,Residential Care,"11,865.96",29/06/2017,People Group
INSERTED DETAIL,100066,Friendship Care And Housing (****0454),51238337,R5806,Residential Care,"1,551.65",29/06/2017,People Group
INSERTED DETAIL,218400,Frith Resource Management Ltd,51222394,R4409,Consultancy,"9,980.00",23/06/2017,Communities
INSERTED DETAIL,227025,Fuchs Lubricants (UK) PLC,51229002,R4030,Materials,"1,172.89",07/06/2017,Communities
INSERTED DETAIL,233337,Future Options Ltd,51220753,R5459,Leaving Care Accommodation,"6,500.00",02/06/2017,People Group
INSERTED DETAIL,233337,Future Options Ltd,51218853,R5459,Leaving Care Accommodation,"6,500.00",02/06/2017,People Group
INSERTED DETAIL,233337,Future Options Ltd,51231748,R5459,Leaving Care Accommodation,"7,750.00",30/06/2017,People Group
INSERTED DETAIL,233337,Future Options Ltd,51231737,R5459,Leaving Care Accommodation,"7,750.00",30/06/2017,People Group
INSERTED DETAIL,233337,Future Options Ltd,51234954,R5459,Leaving Care Accommodation,"7,750.00",30/06/2017,People Group
INSERTED DETAIL,202279,G & A Electronic Print Systems,51217918,R4505,ICT Supplies / Consumables,"2,508.00",14/06/2017,Resources
INSERTED DETAIL,205061,G P Homecare Ltd T/A Radis Community Care,51213580,R5807,Social Care Block Contracts,"1,050.00",02/06/2017,People Group
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51223615,C1030,"New Construction, Conversion & Renovation","41,294.10",09/06/2017,Capital
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51229660,C1030,"New Construction, Conversion & Renovation","72,435.46",09/06/2017,Capital
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51234334,C1030,"New Construction, Conversion & Renovation","37,533.52",22/06/2017,Capital
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51227997,C1030,"New Construction, Conversion & Renovation","28,415.41",22/06/2017,Capital
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51228405,C1030,"New Construction, Conversion & Renovation","3,074.76",23/06/2017,Capital
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51228165,C1030,"New Construction, Conversion & Renovation","45,000.00",26/06/2017,Capital
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51228164,C1030,"New Construction, Conversion & Renovation","20,000.00",26/06/2017,Capital
INSERTED DETAIL,202303,G. Mcveigh & Co. Ltd,51235996,C1030,"New Construction, Conversion & Renovation","99,643.73",27/06/2017,Capital
INSERTED DETAIL,223984,G4S Secure Solutions (UK) Ltd t/a G4S Fire Security Systems (UK) Ltd,51221442,R2002,Building Maintenance,799.74,16/06/2017,Resources
INSERTED DETAIL,100290,Ga Hc Reit Ii Ch U.K. Senior Housing Portfolio Ltd T/As Gretton Homes,51238345,R5806,Residential Care,"7,437.08",29/06/2017,People Group
INSERTED DETAIL,100290,Ga Hc Reit Ii Ch U.K. Senior Housing Portfolio Ltd T/As Gretton Homes,51238345,R5806,Residential Care,"6,770.72",29/06/2017,People Group
INSERTED DETAIL,221659,Gage-Tupper & Associates Ltd,51212391,R4441,Professional Fees,"3,496.38",01/06/2017,Resources
INSERTED DETAIL,221659,Gage-Tupper & Associates Ltd,51225268,R4441,Professional Fees,"4,149.65",29/06/2017,Resources
INSERTED DETAIL,100284,Galanos House,51236359,R5803,Daycare External,714.00,23/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"2,443.63",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"4,211.84",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"11,920.84",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"2,205.92",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"2,405.92",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"1,330.72",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"2,171.20",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"6,337.76",29/06/2017,People Group
INSERTED DETAIL,100284,Galanos House,51238338,R5806,Residential Care,"1,971.20",29/06/2017,People Group
INSERTED DETAIL,233304,Galleon Care Homes Ltd (Queen Mary's Care Home),51238457,R5806,Residential Care,"1,989.96",29/06/2017,People Group
INSERTED DETAIL,202326,Galley Common Nursery,51235638,R6106,Early Years Funding (PVIs and LA),"15,480.84",26/06/2017,Communities
INSERTED DETAIL,206449,Gamma Business Communications Ltd,51240745,R4513,Telephones & Broadband,"1,478.37",28/06/2017,Resources
INSERTED DETAIL,206449,Gamma Business Communications Ltd,51235199,R4513,Telephones & Broadband,"16,318.55",29/06/2017,Resources
INSERTED DETAIL,206449,Gamma Business Communications Ltd,51235197,R4513,Telephones & Broadband,"1,470.92",29/06/2017,Resources
INSERTED DETAIL,206449,Gamma Business Communications Ltd,51235195,R4513,Telephones & Broadband,"15,535.54",29/06/2017,Resources
INSERTED DETAIL,233125,Gendered Intelligence CIC,51214068,R4409,Consultancy,886.50,02/06/2017,Communities
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51238425,R5806,Residential Care,"5,284.67",29/06/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51238425,R5806,Residential Care,"3,854.76",29/06/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51238425,R5806,Residential Care,"11,662.24",29/06/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51238425,R5806,Residential Care,"2,107.56",29/06/2017,People Group
INSERTED DETAIL,100120,Genesis Homes (Essex) Ltd (Newstead Lodge),51238425,R5806,Residential Care,"1,961.96",29/06/2017,People Group
INSERTED DETAIL,227542,Genius Within CIC,51214697,R1601,Training,960.00,07/06/2017,Resources
INSERTED DETAIL,202363,George Eliot Hospital NHS Foundation Trust,51220192,R4615,Coroner/Mortuary/Pathology Fees,"5,266.24",15/06/2017,Other Services
INSERTED DETAIL,230114,Geotechnical Engineering Ltd,51216079,R5702,Payments to External Contractors,"6,471.56",07/06/2017,Communities
INSERTED DETAIL,202374,Getta Life Ltd,51225215,R5851,Supported Living,"7,499.52",09/06/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51225218,R5851,Supported Living,"9,954.56",09/06/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51225214,R5851,Supported Living,"1,680.84",09/06/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51225212,R5851,Supported Living,"6,666.24",09/06/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51225213,R5851,Supported Living,"6,666.24",09/06/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51236883,R5851,Supported Living,"7,417.44",23/06/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51236892,R5851,Supported Living,"1,680.84",23/06/2017,People Group
INSERTED DETAIL,202374,Getta Life Ltd,51236908,R5851,Supported Living,"2,749.14",23/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227519,R5805,Homecare - External Domiciliary,577.14,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227495,R5805,Homecare - External Domiciliary,632.10,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227522,R5805,Homecare - External Domiciliary,"1,166.06",09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227525,R5805,Homecare - External Domiciliary,988.53,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227492,R5805,Homecare - External Domiciliary,"1,864.80",09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227469,R5805,Homecare - External Domiciliary,690.84,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227285,R5805,Homecare - External Domiciliary,635.13,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227283,R5805,Homecare - External Domiciliary,721.74,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227280,R5805,Homecare - External Domiciliary,"1,181.70",09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227521,R5805,Homecare - External Domiciliary,826.80,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51226849,R5805,Homecare - External Domiciliary,"2,041.32",09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51226857,R5805,Homecare - External Domiciliary,532.74,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51226862,R5805,Homecare - External Domiciliary,745.38,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51226867,R5805,Homecare - External Domiciliary,"1,313.88",09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227279,R5805,Homecare - External Domiciliary,"2,299.26",09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51227278,R5805,Homecare - External Domiciliary,967.17,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51226869,R5805,Homecare - External Domiciliary,979.23,09/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51232484,R5805,Homecare - External Domiciliary,"1,056.60",15/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51232482,R5805,Homecare - External Domiciliary,719.28,15/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51232477,R5805,Homecare - External Domiciliary,614.20,15/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51232476,R5805,Homecare - External Domiciliary,710.40,15/06/2017,People Group
INSERTED DETAIL,215288,GG Trading Ltd T/A Caremark,51232473,R5805,Homecare - External Domiciliary,"2,256.46",15/06/2017,People Group
,,Giftvouchershop.Co.Uk,45861,,,"1,000.99",19/06/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51238339,R5806,Residential Care,"1,355.65",29/06/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51238339,R5806,Residential Care,"1,962.24",29/06/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51238339,R5806,Residential Care,"3,924.48",29/06/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51238339,R5806,Residential Care,"6,707.13",29/06/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51238339,R5806,Residential Care,"1,962.24",29/06/2017,People Group
INSERTED DETAIL,100069,Gildawood Court,51238339,R5806,Residential Care,"75,428.68",29/06/2017,People Group
INSERTED DETAIL,202385,Gingham Pre School,51235791,R6106,Early Years Funding (PVIs and LA),"22,001.02",26/06/2017,Communities
INSERTED DETAIL,202385,Gingham Pre School,51235765,R6106,Early Years Funding (PVIs and LA),"18,092.55",26/06/2017,Communities
INSERTED DETAIL,202385,Gingham Pre School,51235680,R6106,Early Years Funding (PVIs and LA),"7,133.10",26/06/2017,Communities
INSERTED DETAIL,100128,Glasallt Fawr - Camphill Centre,51238340,R5806,Residential Care,"7,074.52",29/06/2017,People Group
INSERTED DETAIL,220455,Glendale Grounds Maintenance Ltd,51222249,R2751,Grounds Maintenance,624.00,09/06/2017,Communities
INSERTED DETAIL,220455,Glendale Grounds Maintenance Ltd,51222249,R2751,Grounds Maintenance,720.00,09/06/2017,Communities
INSERTED DETAIL,220455,Glendale Grounds Maintenance Ltd,51219604,R2752,SCHOOLS ONLY Grounds Maintenance Contract,785.00,16/06/2017,Communities
INSERTED DETAIL,228433,Glow,51231710,R4442,SCHOOLS ONLY Professional Fees Curriculum,760.00,15/06/2017,Schools
INSERTED DETAIL,228929,G-MAP Services Ltd,51218410,R5848,Residential Care (Children),"3,025.00",15/06/2017,People Group
INSERTED DETAIL,228929,G-MAP Services Ltd,51218399,R5848,Residential Care (Children),605.00,15/06/2017,People Group
INSERTED DETAIL,228823,GN Wellsprings Care Services Ltd,51225266,R5805,Homecare - External Domiciliary,"2,838.24",01/06/2017,People Group
INSERTED DETAIL,228823,GN Wellsprings Care Services Ltd,51225243,R5805,Homecare - External Domiciliary,"2,759.40",01/06/2017,People Group
INSERTED DETAIL,228823,GN Wellsprings Care Services Ltd,51224513,R5805,Homecare - External Domiciliary,"1,506.72",09/06/2017,People Group
INSERTED DETAIL,202412,Goldcrest Cleaning Ltd,51218438,R2702,SCHOOLS ONLY Contract Cleaning / Caretaking,"2,747.25",15/06/2017,Schools
